Generation  Best distance  Mean distance
1        2251.87        2782.61
2        2191.41        2602.16
3        2146.72        2446.25
4        1976.53        2318.14
5        1929.49        2219.37
6        1854.68        2113.48
7        1846.49         2033.1
8        1796.97        1966.69
9        1753.96        1885.46
10         1722.4        1836.82
11        1645.05        1804.05
12        1645.05        1763.92
13        1553.87        1737.61
14        1542.11        1693.03
15        1523.84        1651.77
16         1426.6        1619.73
17        1396.56        1570.78
18        1307.38         1518.2
19        1294.92        1474.72
20        1274.62        1409.54
21        1243.79        1359.07
22        1197.02        1333.78
23        1197.02        1303.65
24        1130.59        1278.95
25        1114.97        1252.08
26        1114.97        1234.65
27        1097.73        1199.91
28        1079.19        1178.91
29        1061.21        1155.04
30        1059.83        1128.16
31        1035.48        1128.58
32        1022.05        1102.53
33        981.485        1098.33
34        981.352        1076.22
35        976.237        1063.52
36        963.892        1042.44
37        950.337        1031.84
38        950.337        1013.52
39        937.562        1007.58
40        937.562        1008.48
41        909.197        992.842
42        892.785        979.469
43        874.368        955.969
44        871.233        958.565
45        861.911        948.952
46        859.982        942.036
47        859.982        947.673
48        832.205        936.295
49        811.628        918.001
50        811.628        902.304
51        811.628        885.587
52        798.614        872.371
53        798.376        844.728
54         779.84        829.659
55        773.916        822.474
56        743.905        816.426
57        743.905        808.495
58        732.349        800.668
59        729.106        787.697
60        703.219        779.016
61        716.733        779.647
62        705.654        773.537
63        695.779        751.031
64        684.597        752.258
65        667.787        746.076
66        667.787        738.579
67        665.681        731.316
68        665.681        719.313
69        651.062        714.176
70        648.144        700.821
71         640.44        691.114
72         640.44          688.6
73        638.334         681.31
74        638.334        683.783
75        631.842        669.832
76        627.152        667.563
77        627.152        665.945
78        626.123        656.178
79        614.941        655.394
80         614.73        641.705
81        603.548        643.463
82        603.548        642.095
83        597.307        635.379
84        570.867        630.901
85        556.348        625.265
86        556.348        613.103
87        552.993        608.114
88        551.326        594.118
89        551.199        588.539
90        542.542         585.57
91        484.413        578.471
92        484.413        576.969
93        473.865        569.901
94        473.865        560.357
95        473.865        564.335
96        473.865        564.053
97        473.862        540.593
98        470.022        528.347
99        466.735        521.491
100        461.552        509.798
101        457.708        501.553
102        456.279        500.622
103        452.708        492.107
104        452.505        481.676
105        449.261        479.998
106        446.168        482.894
107        446.168        477.427
108        446.168        474.485
109        446.168        474.093
110        443.114        476.022
111        443.114        469.693
112        443.114        465.107
113        441.379        466.269
114        441.379         468.05
115         432.87         469.93
116        430.905        471.261
117        430.905        464.902
118        430.426        470.805
119        425.129        470.661
120        425.129        472.418
121        370.391        465.577
122        369.129        460.434
123        369.129        470.602
124        363.561        467.226
125        363.122        456.531
126        363.122        443.531
127        358.654        430.517
128        357.398        415.394
129        340.797        400.526
130        339.888        397.968
131        339.888        398.271
132        339.888        403.363
133        337.974        393.565
134        337.974         397.55
135        324.856        397.354
136        324.856        386.396
137        324.258        376.097
138        322.683         362.73
139        319.801        366.784
140        317.628        363.876
141        317.273        360.121
142        314.271        348.415
143        314.271        355.157
144        312.882        345.625
145         311.33        340.402
146        309.797        343.247
147        309.724        337.794
148        309.525        331.651
149        309.525        340.742
150        308.009        335.806
151        264.793        342.685
152        264.793        346.381
153        264.793        351.688
154        264.793        351.052
155        262.879        338.315
156        262.879        336.953
157        261.386          332.4
158        261.386        334.255
159        259.924        337.809
160        258.624        323.089
161        258.624        313.764
162        258.624        304.599
163        258.624         300.31
164        256.558        305.926
165        256.558        308.416
166        256.558        299.072
167        256.558         291.08
168        256.558        286.704
169        256.558        298.835
170        256.558        301.359
171        256.558        311.345
172        254.213        308.558
173        254.213        312.402
174        254.213        298.904
175        251.131        290.382
176        250.926         286.38
177        248.787        281.759
178        243.286        275.555
179        243.286        271.862
180        237.876        268.426
181        235.515        275.254
182        234.759        267.871
183        234.759        287.499
184        231.472        266.834
185        230.368        258.016
186        229.611        258.269
187        228.669        258.522
188        228.669        263.037
189        226.324        252.789
190        226.324        252.319
191        226.324        248.152
192        225.838        251.919
193        225.838        257.675
194        224.633        263.006
195        224.147        243.878
196        224.147        244.591
197        224.147        247.209
198        224.147        258.465
199        224.147        248.664
200        224.147        244.902
201        224.147        245.866
202        223.738        247.715
203        223.738        251.499
204        222.251         253.42
205         220.96        244.421
206         220.96         245.07
207        220.169        246.216
208        218.259        255.241
209        218.259        253.622
210        217.675        254.976
211        194.929        254.399
212        194.929        258.798
213         193.36         268.45
214        192.479        260.087
215        190.213        254.688
216        186.049        252.355
217        186.049        240.259
218          183.6        244.707
219          183.6         235.21
220        182.711        225.456
221        182.711        224.928
222        182.031        223.625
223        178.473        219.776
224        177.342        216.462
225        175.267        216.135
226        175.267        206.217
227        175.267        200.451
228        175.267        203.372
229        175.267        211.944
230        175.267        221.249
231        175.267        218.791
232        175.267        221.523
233        173.501        229.763
234        173.501        211.512
235        173.501        216.156
236        173.501        208.468
237        172.613        202.288
238        172.613        216.354
239        170.781        209.844
240        170.781        223.476
241        168.396        218.332
242        168.396        212.635
243        166.792        221.245
244        166.792        228.984
245        166.792        237.372
246        165.273        229.493
247        165.273        225.025
248        165.273        216.151
249        165.273         197.67
250        163.207        200.536
251        162.638        202.026
252        161.982        192.148
253        161.982        193.459
254        161.414        181.285
255        161.414        183.753
256        161.228        186.157
257        160.529        187.704
258        160.529        193.881
259        159.304         192.25
260        159.304        201.188
261        159.304        192.157
262        159.262        178.242
263        159.262        178.149
264        159.103        177.374
265          159.1        176.922
266        156.985        182.398
267        156.985        198.451
268        156.985        203.286
269        156.985        196.391
270         156.77        189.109
271        156.985        200.752
272        156.345         195.47
273        155.253        196.343
274        155.253        201.888
275        155.253        203.435
276        149.934        188.995
277        149.934        187.742
278        145.257        188.842
279        143.131        183.059
280        143.131        181.452
281        143.131        181.862
282        143.131        180.436
283        143.131         174.07
284        143.131        170.507
285        143.131        171.331
286        143.131        173.906
287        143.131        173.998
288        143.131        176.512
289        143.131        175.801
290        140.455        177.201
291        140.455        176.467
292        140.455        166.561
293        140.455        169.669
294        140.455        170.984
295        140.455        167.933
296        139.315        169.632
297        139.315        167.818
298        139.315        170.463
299        139.315        161.709
300        139.149        162.711
301        139.149        177.196
302        139.149        177.738
303        139.149        187.038
304        139.149        181.375
305        137.899        179.343
306        137.899        178.697
307        137.671        168.797
308        137.004        169.355
309        137.004        157.994
310        137.004        164.179
311        136.837        163.554
312        136.837        155.515
313        136.837        149.719
314        135.656         163.82
315         135.49        164.527
316         135.49        161.086
317         135.49        157.914
318        132.876        160.403
319        132.876        168.777
320        132.876        166.799
321        132.876        167.031
