Generation  Best distance  Mean distance
1        2349.46        2753.68
2        2043.85         2549.9
3        2033.08         2331.2
4        1972.57        2208.75
5        1880.62        2093.88
6        1808.86        2028.31
7        1788.91        1957.48
8        1647.96        1907.69
9        1525.72        1841.42
10        1435.41        1741.69
11        1431.59        1671.25
12        1382.18        1590.88
13        1343.13        1511.85
14        1269.36        1457.29
15        1221.93         1405.7
16        1193.64        1358.19
17        1191.98        1304.08
18        1134.88        1264.78
19        1134.88        1233.38
20        1117.81        1205.54
21        1117.81        1182.37
22        1087.41        1163.14
23        1058.85        1151.58
24        1058.85        1144.97
25         1057.3        1143.13
26        1020.25        1138.99
27        1020.25        1126.91
28        998.505        1110.44
29        996.787        1086.39
30         980.09        1074.06
31        969.749        1059.41
32        941.354        1044.76
33        924.432        1030.66
34        912.284        1016.98
35        867.292        1001.22
36        855.145        975.762
37        809.686        946.418
38        797.996        929.401
39        790.689        902.271
40        778.676        886.496
41         764.96        878.481
42         764.96        862.261
43        761.985         854.11
44        756.095        836.573
45        743.866        816.638
46        743.866         802.27
47        739.497        804.386
48        725.501        803.988
49        713.413        796.936
50        713.413        784.253
51        713.413        780.126
52        706.308        786.558
53        704.548        763.381
54        697.128        763.884
55        694.267        744.142
56        684.606        733.043
57        675.741        719.154
58        667.476        716.609
59        658.611        710.565
60        633.602        700.292
61        632.883        697.813
62        621.256        678.722
63        615.521         665.38
64        615.521        656.162
65        612.816        643.376
66        580.068        640.795
67        580.068        646.043
68        567.741        649.113
69        552.477        638.208
70        552.477        634.675
71        547.932        618.714
72        547.932        621.125
73        547.932        618.524
74        541.968        604.887
75        533.089        596.096
76        533.089        588.487
77        533.089        589.598
78        533.089        580.207
79        525.449        580.615
80        524.322        581.362
81        509.184        576.707
82        509.184        565.502
83        509.184        574.564
84          501.4        561.427
85          501.4        554.333
86        498.082         543.77
87        496.707         539.81
88        488.924        538.859
89        488.548        537.906
90        484.413        518.103
91        480.764        524.187
92        466.627        520.498
93        466.627        513.307
94        457.035        510.569
95        455.078        505.619
96        453.014        496.361
97        452.398        494.891
98        451.486        493.018
99        448.686         484.48
100        446.728        474.568
101        446.728         470.19
102        445.204        470.193
103        445.204        471.129
104        439.345        465.693
105        439.345        466.277
106        437.388        467.112
107         436.63        462.913
108         436.63        457.772
109        419.043        459.958
110        417.085        451.879
111        408.432         446.94
112        406.474        435.735
113        401.541        435.298
114        394.764        433.133
115        393.598         431.08
116        393.598        428.916
117        385.918        424.833
118        385.918        417.322
119        384.332        412.797
120        384.332        412.153
121        376.372        406.047
122        376.372        406.082
123        371.356        396.357
124        371.356        394.703
125        369.356        391.053
126        364.721        391.229
127        357.452        386.336
128        357.452        387.345
129        357.452        383.562
130        352.492        381.967
131        344.737        385.328
132        337.071         380.67
133        337.071        377.005
134          322.9        375.202
135        321.885        367.515
136        321.885        361.668
137        317.861         355.55
138        309.437        347.752
139        309.437        344.496
140        300.863        338.413
141         298.75        335.517
142         298.75        334.892
143         298.75         336.32
144         298.75        336.608
145        285.517        335.491
146        285.517         336.63
147        285.517        338.565
148        285.517        336.298
149        284.033        334.352
150        284.033        338.313
151        283.596        338.431
152        283.596        329.172
153        283.596        332.501
154        281.048        331.267
155        281.048        332.703
156         278.87        323.127
157         278.87        313.389
158        278.641        305.837
159        278.641        299.784
160        277.991        306.014
161        275.407        302.888
162        275.407         297.98
163        274.505         295.34
164        274.505        293.584
165        273.949        297.542
166        273.949        296.388
167        272.957        298.352
168        261.239        295.816
169        261.239        297.069
170        261.239        296.051
171        261.239        295.219
172        261.239        295.499
173        261.239        293.324
174        259.488        295.132
175        259.079        294.343
176        257.328        291.672
177        256.858        287.943
178        254.908        282.719
179        254.757        276.468
180        254.757        274.911
181        237.876        285.235
182        237.876        285.733
183        235.272        299.765
184        235.272        307.449
185        235.272        312.112
186        234.612        312.347
187        234.612        305.362
188        234.612        289.937
189        233.586        283.658
190        233.586        275.756
191        232.386         272.55
192        232.386        272.434
193        231.978        258.617
194        229.706        256.321
195        229.706        254.026
196        228.509        251.289
197         227.08        250.851
198         227.08        242.935
199        225.918         243.47
200        225.918        248.185
201        225.918        246.267
202        224.475        246.283
203        224.475        244.662
204        224.475        247.232
205        224.475        259.927
206        223.733        260.486
207        223.733        254.115
208        222.756         262.62
209        222.756        256.857
210        222.518         255.24
211        185.811        269.638
212        185.811        256.155
213        185.811        248.825
214        185.811        247.331
215        185.811        246.216
216        185.811        238.979
217        185.811        225.992
218        185.811        232.819
219        185.811        231.907
220        184.982        237.076
221        184.982        237.856
222        184.434        224.059
223        184.434        225.249
224        184.434        222.836
225        184.434        215.054
226        175.784        210.749
227        175.784        208.533
228        175.273        206.241
229        175.273        199.789
230        174.951        200.844
231        170.059        192.736
232        170.059        202.858
233        170.059        211.038
234        170.059         217.94
235        170.059        232.522
236        170.059        239.063
237        170.059        232.974
238        170.059          221.5
239        170.059         217.71
240        168.396        228.631
241        170.059        230.735
242        168.517        224.058
243        168.093        219.618
244        168.093        202.646
245        166.708        204.442
246        165.578        205.851
247        165.578        197.915
248        164.194        196.412
249        164.194        189.474
250         164.11        188.208
251        163.259        195.103
252        163.259        187.264
253        163.259        195.163
254        163.259        192.311
255        163.259        203.847
256        163.093         208.84
257        163.093        204.611
258        163.093        208.061
259        163.093        206.936
260        160.918        203.781
261        160.918        209.867
262        160.918        215.015
263        160.071         206.86
264        158.894         204.32
265        158.894        188.438
266        158.217        184.481
267         157.04        177.198
268          156.4        174.033
269          156.4        171.988
270        155.789         172.95
271        153.095        176.206
272        153.095        183.921
273        153.095        190.193
274        153.095        203.518
275        153.095        225.262
276        153.095        224.838
277        153.095        227.119
278        153.095        221.183
279        152.293        228.406
280        152.293        220.711
281        152.293        219.778
282        152.258        199.995
283        152.258        183.274
284        152.258        177.893
285        152.258        179.283
286        152.258        183.975
287        152.159        182.107
288        151.105        189.493
289        151.105        181.364
290        151.105        177.491
291        151.105        168.439
292        151.105        176.322
293        151.105        174.297
294        151.105        187.833
295        151.105        189.005
296        151.005         185.51
297        151.005        193.964
298        150.803        191.811
299        150.803        196.133
300        150.803          189.3
301        150.803        197.869
302        150.803        195.146
303        150.803        208.196
304        150.803         209.82
305        150.803         210.89
306        150.803        219.755
307        147.747        215.774
308        147.747        203.894
309        147.747        205.137
310        147.747        203.486
311        147.747        191.327
312        147.747        194.838
313        147.747          181.5
314         146.06        189.766
315        145.145        182.061
316        145.145        194.961
