Generation  Best distance  Mean distance
1        2394.93        2812.03
2        2240.87        2633.64
3        2170.65        2498.91
4        2133.19        2376.26
5        1997.76        2302.39
6        1950.42        2235.65
7        1714.31        2127.82
8         1561.4        2030.69
9        1505.26        1908.24
10        1505.26        1798.42
11        1481.59         1654.8
12        1459.91        1604.65
13        1437.69        1555.08
14        1432.06        1512.65
15        1419.17        1511.49
16        1412.65        1488.81
17        1399.44        1472.63
18        1377.59        1469.58
19        1350.51        1453.33
20        1338.56        1440.03
21        1335.93        1421.62
22        1333.16        1417.65
23        1299.94        1401.93
24        1284.08        1400.62
25        1283.55        1381.41
26        1269.35        1368.75
27        1218.19        1351.76
28        1218.19        1339.76
29        1209.14        1316.71
30         1169.4        1296.76
31        1166.93        1266.25
32        1166.93        1250.96
33        1154.94        1232.17
34        1134.97        1225.86
35        1131.32        1212.14
36        1123.37        1205.45
37        1075.23        1187.86
38        1075.23        1171.67
39         1059.6        1156.92
40        1053.31        1150.96
41        1044.82        1131.45
42        990.697        1122.82
43        978.189        1101.66
44         951.83        1067.84
45         951.83        1033.46
46        945.653         1018.6
47         932.11        1001.99
48        917.555        998.978
49        911.363        982.103
50        841.549        965.761
51        839.726         960.16
52        821.358        931.019
53        804.365        901.924
54        803.553        891.249
55        774.374        870.817
56        774.374        868.961
57        766.737        854.986
58        737.231        852.228
59        737.231        831.202
60        737.231        827.066
61        653.635        806.103
62        653.635        783.053
63        653.288        776.899
64        625.822        765.577
65        625.822         706.96
66         620.48        695.417
67        595.401        683.322
68        595.401        685.552
69        588.839        657.794
70        583.479        644.443
71        581.962        642.405
72        580.854        644.231
73        577.684        636.688
74        571.472        644.263
75        571.002        636.441
76        566.785        637.419
77        564.581        636.894
78        538.313        620.371
79        538.313        628.776
80        531.457        614.441
81        531.457        611.553
82        531.457        604.143
83        522.328        599.784
84        522.328        591.429
85        522.328        576.571
86        522.328         580.76
87        505.785        572.177
88        498.735        566.547
89        498.735        558.511
90        496.545        543.893
91        492.293        549.457
92        489.596        554.603
93        489.596        554.141
94        480.948        549.231
95        469.006        540.098
96        468.287        527.235
97         459.64        510.672
98         459.64        499.408
99        447.697        497.873
100        447.697        497.534
101        444.829        493.913
102        435.582        487.444
103        435.582        482.814
104        435.582         477.63
105        426.594        478.667
106        426.594        474.143
107        424.965        471.311
108        424.965         470.64
109        419.685        475.756
110        419.384        465.488
111        407.826        473.059
112        401.539        466.752
