Generation  Best distance  Mean distance
1        2312.48        2787.95
2        2183.87        2632.46
3        2021.88        2432.06
4        1909.39        2304.13
5         1822.4        2194.13
6        1787.67        2115.38
7        1734.14        2021.07
8         1731.2        1910.27
9        1707.44        1844.38
10         1586.7        1786.16
11         1566.8        1731.67
12         1471.2        1699.62
13        1459.05        1655.28
14        1446.79         1586.7
15        1381.05         1543.9
16        1381.05        1519.64
17        1381.05        1493.38
18        1347.96         1464.8
19        1312.45        1436.55
20        1253.86        1410.35
21        1253.86        1382.26
22        1237.64        1346.56
23        1205.38        1318.48
24        1203.24        1296.73
25        1162.18        1282.79
26         1145.6        1267.94
27        1125.12        1238.42
28         1093.2        1202.62
29        1088.91        1178.17
30        1083.86        1159.53
31        1067.85        1152.79
32        1045.84        1145.54
33        1042.86        1128.17
34        1025.44        1113.23
35        1023.78        1102.77
36        1017.02        1100.69
37        1002.84        1077.62
38        991.822        1085.81
39        968.866        1081.75
40        967.989        1075.54
41        967.477         1067.7
42        949.232        1040.05
43        927.979        1033.41
44        927.979        1024.46
45        927.979        1026.12
46        905.784        997.901
47        865.576        975.251
48        863.908        957.378
49        838.604        945.008
50        835.843        938.633
51        821.837        938.192
52        821.837        918.465
53        812.744        903.516
54        807.308         888.56
55        807.308        886.461
56        807.308        880.375
57        787.649         872.63
58        784.824        866.468
59        770.817        851.612
60        763.489        843.093
61        727.329        838.644
62        727.329        843.662
63        727.329        844.351
64        727.329        829.993
65        722.026        834.028
66        722.026        811.842
67        706.727        798.163
68        701.724        773.614
69        701.724        751.766
70        688.261        749.177
71        688.261        731.973
72        684.859        722.932
73        676.599        724.488
74        670.762        722.374
75        670.762        721.917
76        670.762        722.659
77        651.267        732.118
78        651.267        727.603
79        651.267        728.194
80        642.074        712.652
81        640.184        691.286
82        636.264        677.011
83        624.757        671.191
84        624.757        669.333
85         617.07        661.966
86        600.167         655.39
87        580.304         650.62
88        580.304        638.989
89        573.895         638.93
90        567.151        623.691
91        548.993        611.886
92        537.822        596.477
93        535.742        589.448
94         535.04        579.208
95        530.692        573.376
96        525.863        565.664
97        516.182        557.447
98        516.182        549.241
99        508.627        548.489
100        505.842        544.538
101        498.287        535.211
102        495.767        537.622
103         489.96        539.877
104         489.96        535.874
105         489.96        531.857
106        487.361         532.69
107        487.361        525.916
108        485.188        524.305
109        483.108        516.702
110        475.328        519.417
111        475.328        511.345
112        461.191         512.22
113        461.191         524.25
114        461.191        527.881
115        461.191        519.457
116        442.791        521.481
117        442.791         505.49
118         435.91        497.391
119        435.303        496.898
120        435.303        487.547
121        367.561        483.418
122        367.561        478.905
123        367.561         481.09
124        367.561        484.738
125        367.561        466.982
126        358.901        470.429
127        358.901        459.849
128        358.901        454.444
129        358.411        441.312
130        358.411        434.669
131        355.226        406.289
132        345.705        409.654
133        342.029        411.069
134        342.029        413.148
135        342.029        406.481
136        339.089        407.021
137         336.58        390.688
138        324.873        375.961
139        321.743        357.395
140        320.304        353.806
141        317.174        349.985
142        317.174        359.038
143        317.174        369.976
144        316.646        358.048
145        316.646        364.665
146        316.646        367.304
147        312.814        363.457
148        312.129         361.18
149        308.903        356.177
150        307.267        347.555
151        295.928        368.122
152        295.928        355.265
153        295.928        355.428
154        294.025        342.752
155        293.384        338.348
156        293.384        336.878
157        282.112        323.268
158        282.112        314.518
159        282.112        314.786
160        274.852        307.556
161        271.851        313.976
162        271.851        304.599
163        271.851        304.176
164        271.851         309.26
165        271.851        316.565
166        270.744        331.992
167        270.744        321.137
168        262.421        317.345
169        262.421        311.593
170        262.421         305.13
171        262.421        316.333
172        262.421        305.784
173        262.421        303.667
174        262.421        305.148
175        262.421        316.075
176        262.421        316.002
177        262.421        311.728
178        262.421        314.481
179        259.467        314.072
180        257.838         307.08
181        257.838        305.596
182        257.838        289.992
183        251.793         278.84
184        251.793        282.408
185        251.793        283.204
186        249.171        289.208
187        249.171        288.802
188        249.171        295.613
189        249.171        283.471
190        249.171        283.391
191        249.171        295.844
192        248.681        300.223
193        248.681        300.182
194        247.158        302.885
195        247.158        289.259
196        247.158        279.499
197        246.794        283.003
198        241.645        290.214
199        241.645        281.557
200        240.122        269.337
201        240.122        262.331
202        238.976        263.048
203        238.976        266.537
204        238.976        262.006
205        238.501        260.495
206        237.274        261.143
207        237.274        253.926
208         235.89        257.973
209        232.909        252.223
210        232.909        251.904
211        228.612        251.347
212        225.558        254.191
213        225.558        260.772
214        225.558        265.473
215        225.558         262.75
216        221.942        255.506
217        221.942        249.914
218        221.942        256.802
219        221.942        260.745
220        221.125        268.073
221        221.125        260.201
222        221.125        261.876
223        220.021        253.784
224        220.021        261.753
225        219.205        252.385
226        219.205         252.35
227        219.205        241.139
228        218.819        253.666
229        218.003        257.502
230        216.609        253.576
231        216.609        244.869
232        216.609        242.365
233        214.356        246.255
234        214.356         255.98
235        214.356        258.436
236        213.781        252.703
237        213.781        255.048
238        213.713        237.638
239        209.717        242.027
240        208.799        244.023
241        172.965         254.14
242        172.965        250.727
243        172.965        279.936
244        172.965        282.213
245        172.965        272.209
246        172.965        252.002
247        172.965        265.058
248        172.965         252.83
249        172.965        236.234
250        172.965        237.902
251        172.965        227.299
252        172.965        222.963
253        170.603        226.115
254        170.603        224.461
255        170.603        219.235
256        170.603        215.283
257        170.603         209.05
258        170.603        212.916
259        170.603        211.799
260        170.603        212.819
261        170.603        207.545
262        170.046        208.051
263        170.046         215.47
264        170.046         211.29
265        170.046        209.016
266        169.115        207.205
267        169.115        201.595
268        169.115        192.063
269        169.115        187.238
270        169.115        193.947
271        166.951        197.596
272        166.951        209.628
273        166.951        214.181
274        166.951        221.784
275        166.951        236.951
276        166.951        234.089
277        166.951        237.788
278        166.951        235.593
279        166.454        244.271
280        166.951        250.625
281         165.72        239.708
282        164.585        229.163
283        164.585        227.538
284        164.585        213.138
285        163.354        212.091
286        163.354        198.893
287        163.354         194.96
288        163.092        186.866
289        162.138         188.42
290         160.73        189.255
291        160.697        193.995
292        159.313        190.323
293        159.313        187.033
294        158.766        191.075
295        158.766        185.115
296        158.766        190.931
297        158.766        187.826
298        158.766        189.952
299        157.503        195.831
300        157.503        186.859
301        157.503        194.038
302        157.503        186.095
303        157.503        183.984
304        157.503        200.276
305        156.775        197.552
306        156.775        192.525
307        156.775         186.24
308        156.775        171.217
309        154.475        183.145
310        154.274        180.322
311        154.274        193.591
312        154.274        197.642
313        153.426        196.315
314        152.698        187.644
315        152.698          179.5
316        152.618        183.203
317        152.618        187.499
318        151.711        184.828
319        151.711        181.463
320        151.711        178.791
321        151.711        177.731
322        151.347        183.121
323        151.347        183.277
324        150.585        178.366
325        149.779          170.9
326        149.414        178.219
327        148.815        178.896
328        147.812        174.236
329        147.812         165.99
330        147.213        169.858
331        143.715        175.772
332        143.715        173.929
333        143.058        175.758
334        143.058         191.02
335        143.058        190.812
336        143.058        183.383
337        143.058          178.1
338        142.396        181.859
339        141.683        196.031
340        141.683        190.006
341        141.683         197.63
342        141.683        201.889
343        141.683        192.143
344        141.683        203.949
345        141.683        198.424
346        141.683        200.375
347        141.683         198.03
348        141.683        195.425
349        141.683        196.625
350        141.683        192.704
351        141.683        191.751
352        141.683        195.328
353        141.683        184.847
354        141.683        190.376
355        141.683        187.837
356        141.683        197.438
357        141.683        199.925
358        141.683        194.062
359        141.683        189.789
360        141.683        181.846
361        124.805        189.403
362        124.805        179.008
363        124.805        188.212
364        124.771        185.167
365        124.771        187.614
366        124.771         169.57
367        124.771         171.48
368        124.771        161.323
369        124.771        167.661
370        124.771        168.217
371        124.771         175.42
372        124.771        179.033
373        124.111        178.953
374        123.875        172.872
375        123.215        160.168
376        123.215        160.502
377        123.215        149.492
378        122.665        154.067
379        122.665        143.645
380        122.005        140.111
381        122.005        143.658
382        122.005        148.672
383        122.005        144.632
384        122.005        144.307
385        122.005        153.465
386        122.005        155.974
387        122.005        157.477
388        122.005        160.433
389        122.005         164.03
390        122.005        171.485
391        121.652        165.533
392        121.652         167.12
393        121.652        154.453
394        120.545         144.14
395        120.545         157.37
396        120.545        154.653
397        120.545        150.339
398        120.545        152.501
399        120.545        160.255
400        120.545         154.63
401        120.545        151.966
402        120.545        159.757
403        120.545        157.087
404        119.208         166.63
405        119.208        161.647
406        119.208        166.578
407        119.208        173.259
408        119.208        153.508
409        119.208        159.944
410        119.208        161.577
411        119.208        156.522
412        119.208        174.406
413        119.208        170.916
414        119.208        180.997
415        119.208        173.577
416        119.208        164.002
417        119.208        162.103
418        119.208        169.606
419        119.208        170.681
420        119.208         165.79
421        119.208        168.129
422        119.208        170.821
423         118.51        174.962
424         118.51        161.324
425         118.51        167.753
426         118.51        159.917
427         118.51        163.076
428         118.51        168.324
429         118.51        173.517
430         118.51            171
431         118.51        162.273
432         118.51        165.188
433         118.51        164.202
434         118.51        156.027
435         118.51        159.161
436         118.51        159.851
437         118.51        160.501
438        116.386        166.254
439        115.455         158.47
440        115.455        147.228
441        115.455        147.152
442        115.455          144.3
443        115.455        154.775
444        115.455        153.384
445        114.611        151.927
446        114.611        154.995
447        114.611        153.797
448        114.611        170.945
449        114.611        164.287
450        114.372        171.056
451        114.611        164.582
452        114.611        159.138
453        114.611        166.893
454        114.611        168.197
455        114.611         164.49
456        114.611        161.233
457        113.376        167.901
458        113.376        166.815
459        112.199        149.971
460        112.199        145.776
461        112.199        150.958
462          112.1         149.55
463          112.1         137.81
464          112.1        134.664
465          112.1        149.589
466          112.1         140.31
467          112.1        153.363
468          112.1        143.214
469          112.1        144.464
470          112.1        145.758
471          112.1        153.371
472          112.1        164.335
473          112.1        159.699
474          112.1         157.82
475          112.1        145.514
476          112.1        140.457
477          112.1        142.932
478        111.805        151.627
479        111.805        154.242
480        111.805        153.594
481        92.3655        137.666
482        92.3655        137.511
483        92.3655        131.069
484        92.3655         135.27
485        92.3655        146.921
486        92.3655        139.069
487        92.3655        123.962
488        92.3655        126.976
489        92.3655         126.37
490        92.3655        130.807
491        92.2898        128.582
492        92.2898        132.068
493        92.2898        125.756
494        92.2898        126.167
495        92.2898        124.861
496         91.708        127.975
497        91.6323        133.852
498        91.6323        128.821
499        91.6323        119.013
500        91.6323        115.072
501        91.6323        119.583
502        91.6323        123.207
503        91.6323        120.784
504        91.6323        117.446
505        91.6323        121.629
506        90.7434        146.332
507        90.7434         131.38
508        90.7434        123.298
509        90.7434        131.892
510        90.7434        134.568
511        90.7434        133.576
512        90.7434        131.554
513        90.7434        137.729
514        90.5858        140.393
515        90.3043        134.763
516        90.3043        125.056
517        88.7003        128.818
518        88.7003        137.995
519        88.7003        133.986
520        88.7003        130.703
521        88.7003        140.782
522        88.7003        131.994
523        88.7003        128.258
524        88.7003        133.464
525        88.7003        135.308
526        88.7003         134.86
527        88.4958        129.442
528        88.4958        128.801
529        87.6656         114.56
530        87.6656        108.745
531        87.4611        112.371
532        87.4611        106.747
533        87.4611        109.497
534        87.4611        117.393
535        87.4611        109.383
536        87.4611        119.528
537        87.4611        125.028
538        87.4611        123.254
539        87.4611         127.84
540        87.4611        134.463
541        87.4611        130.861
542        87.4611        133.713
543        87.4611        141.283
544        87.4611        134.547
545        87.4611         129.09
546        87.2146        130.232
547        87.2146        124.687
548        87.0102        126.654
549        87.0102        120.446
550        87.0102        110.321
551        87.0102        109.216
552        87.0102        111.801
553        87.0102         106.46
554        87.0102        109.513
555        87.0102        117.462
556        87.0102        124.477
557        87.0102        123.631
558        87.0102        126.004
559        87.0102        126.696
560        87.0102        127.664
561        87.0102        119.398
562        87.0102         118.31
563        87.0102        123.513
564        87.0102        132.461
565        87.0102        133.269
566        87.0102        131.013
567        87.0102        131.862
568        86.7017        129.589
569        86.7017        133.703
570        86.7017        135.014
571        84.8477        127.335
572        84.8477        120.862
573        84.8477        127.185
574        84.8477        139.223
575        84.8477        129.785
576        84.8477        135.948
577        84.8477        138.134
578        84.4209        131.336
579        84.4209        139.078
580        84.4209        140.816
581        84.4209        140.485
582        84.4209        123.326
583        84.4209        133.951
584        84.4209        129.386
585        84.4209        129.831
586        84.4209        138.591
587        84.4209         137.13
588        84.4209        134.602
589        84.4209        132.983
590        84.4209        119.833
591        84.4209        121.458
592        84.4209        130.251
593        84.4209        128.727
594        84.4209        131.707
595        84.4209        125.705
596        84.4209        124.092
597        84.4209        120.175
598        84.4209        123.564
599        83.5314        122.113
600        83.3964        120.582
601        81.2861         109.42
602        81.2861        104.622
603        81.2861        105.298
604        81.2861        104.675
605        81.2861        110.878
606        81.2861        113.787
607        81.2861        113.528
608        81.2861        117.811
609        81.2861        113.744
610        81.2861        112.001
611        81.2861        109.662
612        81.2861        120.449
613        81.2861        129.834
614        81.2861        133.157
615        81.2861        128.032
616        81.2861         125.26
617        81.2861        121.667
618        81.2861        127.679
619        81.2861        124.253
620        81.2861        114.197
621        81.2861          113.6
622        81.2861        113.452
623        81.2861        119.964
624        81.2861        115.105
625        81.2861        115.371
626        81.2861        121.882
627        81.2861        120.715
628        81.2861        124.961
629        81.2861        120.583
630        81.2861        111.373
631        76.9512        118.545
632        76.3608        125.765
633        76.3608        131.185
634        76.3608          132.3
635        76.3608        114.185
636        76.3608        111.856
637        76.3608        111.208
638        76.3608        105.628
639        76.3608        110.431
640        76.3608        117.684
641        76.3608        110.616
642        76.3608        125.118
643        76.3608        117.587
644        76.3608        117.558
645        76.3608        118.137
646        76.3608        119.109
647        76.3608         119.38
648        76.3608        125.468
649        76.3608        112.124
650        76.3608        113.948
651        76.3608        118.387
652        76.3608        113.097
653        76.3608        109.248
654        76.3608        112.878
655        76.3608         114.12
656        76.3608        119.772
657        76.3608        106.041
658        76.3608        106.988
659        76.3608        117.307
660        76.3608        116.562
661        76.3608        113.997
662        75.2878        119.308
663        75.2878        115.393
664        75.2878        114.898
665        75.2878        105.708
666        75.2878        114.866
667        75.2878        114.672
668        75.2878        122.377
669        75.2878        124.435
670        75.2878        127.418
671        75.2878        113.012
672        75.2878        113.105
673        75.2878        118.635
674        75.2878        118.447
675        75.2878        125.963
676        75.2878        128.936
677        75.2878        117.002
678        75.2878        108.852
679        75.2878        114.235
680        75.2878        110.706
681        75.2878        116.724
682        75.2878            119
683        75.2878        106.961
684        75.2878        120.203
685        75.2878        113.892
686        75.2878        112.103
687        75.2878        111.895
688        75.2878        113.494
689        75.2878        119.239
690        75.2878        116.294
691        75.2878        116.731
692        75.2878        122.491
693        75.2878        116.442
694        75.2878        98.9849
695        75.2878        97.4613
696        75.2878         98.102
697        75.2878        99.5509
698        75.2878        101.217
699        75.2878        99.4088
700        75.2878        98.6812
701        75.2878        115.145
702        75.2878        108.233
703        75.2878        101.284
704        75.2878        105.066
705        75.2878         102.75
706        75.2878        106.384
707        75.2878        106.439
708        75.2878        110.723
709        75.2878        108.726
710        75.2878        109.474
711        75.2878        110.393
712        75.2878        117.736
713        75.2878        118.047
714        75.2878        117.365
715        75.2878        112.243
716        75.2878         115.95
717        75.2878         115.15
718        75.2878        114.292
719        75.2878        113.139
720        75.2878        110.294
