Generation  Best distance  Mean distance
1        2359.17        2775.66
2        2304.87        2575.97
3         2143.1        2467.07
4        2059.94        2357.63
5        1845.16        2269.97
6        1769.04         2185.9
7        1763.16         2077.3
8        1674.76        1941.18
9        1643.26        1847.13
10        1556.38        1771.71
11        1443.62        1707.39
12        1396.13        1645.27
13        1396.13        1585.15
14        1369.03        1523.15
15        1323.01        1473.39
16        1277.89        1422.81
17        1224.99        1383.01
18        1224.99        1357.91
19        1187.98        1330.32
20        1180.19         1301.3
21        1150.23        1261.06
22        1108.26        1225.71
23        1108.26        1214.64
24        1104.01        1188.62
25        1073.97        1172.19
26        1055.18         1155.4
27        1055.18        1136.51
28        1031.63        1114.78
29        1026.46        1090.35
30        1010.63        1074.93
31         980.09        1070.03
32         956.11        1057.58
33        904.469        1060.99
34        904.469        1044.34
35        904.469        1033.43
36        881.915        1033.37
37        868.482        989.088
38        838.794        967.115
39        826.515        932.335
40        826.515        909.268
41        805.045        887.677
42        805.045        880.415
43        776.162        865.087
44        775.559        841.809
45        775.559        825.303
46        764.301        808.913
47        742.073         801.36
48        741.659        799.651
49        736.725        798.664
50        720.367        796.697
51        720.367        792.655
52        716.827         794.54
53        692.937        792.316
54          692.7         770.77
55        686.198        771.766
56        673.185        766.135
57        660.659        741.031
58        660.659         738.26
59        656.931        731.318
60        655.711         728.83
61        640.978        724.076
62        638.295        719.718
63        631.655         711.95
64        631.655        712.293
65        630.138        718.582
66        620.071        708.806
67        618.554        693.613
68        607.726        691.453
69        596.141        679.208
70        594.624        670.681
71        587.031        668.434
72        585.514         666.69
73        585.514        656.708
74        585.417        644.777
75        581.059        645.934
76        581.059        620.029
77        578.433        618.481
78        551.017        612.332
79        546.563        612.446
80        539.579        598.698
81        539.579        602.247
82        538.771        588.341
83        532.154        577.269
84        532.154        578.568
85        532.154        581.347
86        523.507        568.169
87        522.316        575.465
88        522.316        579.339
89        520.687        575.825
90        509.495        572.135
91         502.39        561.272
92         501.48        566.939
93         501.48        570.323
94         501.48        577.771
95        493.568        575.118
96        493.568        591.755
