Generation  Best distance  Mean distance
1        2417.31        2837.98
2        2394.71        2698.53
3        2350.43        2570.42
4        2259.99        2485.79
5        2215.31           2392
6        2190.73        2319.83
7        2113.38        2273.79
8         2068.7         2208.8
9        2041.18        2144.11
10        2026.77        2114.46
11        1932.83        2070.84
12        1932.83        2025.05
13        1860.54        1988.68
14        1790.91        1934.35
15        1740.26        1889.16
16        1719.92        1825.85
17        1701.93        1778.42
18        1698.06        1745.96
19        1664.49        1730.51
20        1657.49        1716.68
21        1652.31        1696.46
22        1608.14        1676.94
23        1585.65        1652.45
24        1582.77         1643.2
25        1582.77        1623.89
26        1529.81        1602.66
27        1466.18        1579.49
28        1415.94        1540.16
29        1361.54        1495.17
30        1329.07        1434.17
31        1329.07        1399.94
32        1329.07        1373.17
33        1323.79        1354.76
34        1323.79        1338.69
35        1313.96        1331.43
36        1256.14        1322.38
37        1256.14         1308.2
38        1217.44        1288.89
39        1208.83        1262.38
40        1194.17        1233.93
41        1192.82        1221.86
42        1189.34        1210.07
43         1175.7        1212.04
44        1151.79        1206.18
45        1125.47        1191.25
46        1106.89        1180.78
47        1100.97        1162.56
48        1081.08        1142.26
49        1077.51        1125.57
50        1076.39        1106.57
51        1055.61        1103.93
52        1039.31        1091.21
53        1039.31        1083.97
54        1012.95        1069.32
55         1003.7        1056.76
56        963.486        1030.38
57        960.939        1011.67
58        948.237        1000.24
59        948.237        985.355
60        948.237        986.356
61        944.637        971.529
62        942.745        971.117
63        939.145        956.295
64        938.749        951.871
65        924.476        944.367
66        923.329        940.881
67        923.286        934.582
68        922.777        931.841
69        908.851        931.391
70        908.851        941.001
71        895.987        936.018
72        895.987        926.494
73        847.889        918.639
74        833.963        903.548
75         821.47         880.17
76         821.47        856.262
77         821.47        849.051
78        815.142        843.727
79        815.142        831.099
80        807.157        824.211
81        807.157        818.267
82        807.157        812.974
83        803.518        811.248
84        803.518        813.355
85        803.518        813.707
86          789.4        822.946
87          789.4        820.836
88          789.4        819.749
89        778.833        820.619
90        765.363        809.919
91        765.363        795.604
92        765.363        785.005
93        765.363        780.413
94        757.641        775.551
95        757.641         773.84
96        752.925        768.302
97        746.709        770.503
98        746.709        781.123
99        746.145         768.02
100        746.107        765.226
101         736.15        758.081
102         736.15        763.081
103         736.15        768.773
104        728.355        755.569
105        728.355        750.142
106        728.355         739.39
107        727.791        741.897
108        727.791        737.351
109        725.145        750.311
110        724.088        749.513
111        717.536        751.783
112        701.562        740.208
113        694.089        728.312
114        689.507        721.657
