Generation  Best distance  Mean distance
1        2203.54        2782.53
2        2176.85        2520.82
3        2045.21        2324.01
4        1963.46        2150.96
5        1945.66        2068.15
6        1939.84        2006.98
7        1865.03        1965.91
8        1856.85         1931.4
9        1725.36        1896.73
10        1725.36        1859.75
11        1723.19        1821.03
12        1687.89        1776.24
13         1668.4        1740.56
14        1648.45        1716.28
15        1601.21        1685.85
16        1581.73         1664.2
17        1581.73        1637.87
18        1522.85        1611.78
19        1522.85        1587.75
20        1489.08        1563.47
21        1467.63        1534.39
22        1445.29        1502.37
23        1418.84        1487.48
24        1353.04        1456.16
25        1353.04        1434.22
26        1333.95         1412.1
27        1326.44        1386.15
28        1323.58        1367.04
29        1321.97        1357.61
30        1293.19        1346.77
31        1293.19           1332
32        1279.94        1334.65
33        1273.07        1336.55
34        1258.37        1333.59
35        1258.37        1320.28
36        1258.37         1297.6
37        1258.37        1286.76
38        1258.37        1282.15
39        1238.03        1278.64
40        1238.03        1260.51
41        1191.22        1250.51
42        1188.68         1231.4
43        1168.84        1211.32
44        1165.46        1191.69
45         1122.2        1180.73
46         1122.2        1182.71
47        1098.43        1174.08
48        1098.43        1160.81
49        1086.85        1148.65
50        1086.85        1124.25
51        1079.66        1116.55
52        1054.62        1094.54
53        1042.88        1079.31
54        1035.16        1068.13
55        1025.22        1057.36
56        1025.22        1043.11
57         1017.5        1037.25
58        1014.35        1031.11
59        1013.99        1025.66
60        1010.44        1018.49
61        995.717        1013.95
62        987.322        1007.42
63        987.322        1000.71
64        987.322        993.654
65        987.322        991.875
66        987.322        990.086
67        979.873        989.335
68        979.873        988.406
69        972.605        984.196
70        972.605        979.962
71        955.769        975.281
72        947.646         972.68
73        947.646        963.987
74        947.646        956.744
75        947.646        953.759
76        943.685        953.877
77        943.685        954.156
78        943.685        950.188
79        940.166        945.248
80        940.166        945.499
81        940.166        943.687
82        940.166        943.216
83        918.114        943.377
84        918.114        945.091
85        916.284        936.724
86        904.568        934.891
87          883.3        928.351
88        882.516        920.604
89        882.516        914.304
90        880.161        912.664
91        880.161        911.769
92        878.015        901.489
93        839.568        890.897
94        839.568         884.26
95        821.848        867.486
96        821.848         849.15
97        796.323        833.739
98        796.323         828.86
99        796.323        822.834
100        795.439        813.306
101        788.263        806.613
102         780.19         801.79
103        774.556        792.666
104        774.556        790.738
105        774.556        785.035
106        774.556        780.013
107        774.556        778.025
108        773.468        777.232
109        772.127        777.975
110        772.127        775.383
111        761.163        775.243
112        761.163        775.327
113        755.619        776.378
114        755.619        772.393
115         738.63         777.12
116         738.63         782.63
117         738.63        772.636
118         738.63        760.486
119         738.63        760.021
120         738.63        758.662
121        699.205         751.81
122        699.205        745.891
123        699.205        735.439
124        683.562        722.943
125        683.562        706.969
126        679.242        702.528
127        675.577        691.946
128        675.577        681.979
129        675.577        678.196
130        647.009        676.642
131        647.009        672.821
132        647.009         662.62
133        637.916        658.991
134        637.916        652.278
135        634.709        644.876
136        634.709        641.158
137        634.709        638.342
138        615.193        636.585
139        615.193        632.916
140        615.193         627.79
141        615.193        622.923
142         613.42        624.148
143         613.42        627.492
144         613.42        624.864
145        610.913        627.501
146        610.913        619.202
147        610.913        614.041
148        610.913        612.683
149        609.303        612.511
150        609.303         612.99
151        609.303        613.382
152        609.303        613.736
153        609.303        613.115
154        609.303         611.91
155        609.303        614.022
156        609.303        616.993
157        609.303         628.28
158        609.303        620.715
159        609.303        619.731
160        606.093         623.04
161        606.093        622.728
162        606.093        619.225
163        606.093        613.608
164        606.093        611.806
165        593.622        615.262
166        593.622        607.087
167        593.622        600.508
168        592.157        598.491
169        592.157        594.463
170        591.625        592.832
171        591.332        592.238
172        591.332        591.805
173        588.092        591.449
174        588.092        590.923
175         586.81        590.211
176        586.414        588.625
177        574.961        587.208
178        574.961        584.309
179        568.123        581.846
180        556.334         576.54
181        550.807        570.295
182        542.436        565.476
183        542.436        559.704
184        542.436        551.811
185        538.417        548.855
186        538.417        544.715
187        538.417        541.503
188        538.417        541.379
189        538.417        540.805
190        531.472        540.111
191         530.48        538.932
192        529.751        536.795
193        525.998        534.207
194        524.105        531.211
195        513.805        527.555
196        510.799        523.201
197        510.799        517.727
198        509.195        513.451
199        509.195        511.996
200        500.474        511.432
201         498.87        509.119
202         498.45        505.817
203        498.185        502.538
204        494.322        498.962
205        493.396        497.553
206        490.062        495.626
207        459.692        492.878
208        459.692        486.702
209        452.932        477.608
210        452.932        473.064
211        452.932        465.252
212         450.13        463.887
213        449.631        458.542
214        449.631        452.608
215        440.763        451.011
216        440.763        449.136
217        440.763        446.595
218        430.917        443.723
219        430.917        440.701
220         420.51        437.088
221         420.51        431.917
222        415.393        426.406
223        415.393        423.432
224        415.393        421.104
225         412.59        418.081
226         412.59        416.864
227        404.787        415.711
228        404.787        414.191
229        404.787        410.385
230        390.654        409.325
231        390.654        407.093
232        390.654        403.103
233         387.97        400.962
234         387.97        397.361
235        386.726        393.747
236        386.726        389.133
237        386.726        388.233
238        386.726         387.43
239         385.65        387.436
240        381.152        386.489
241        381.152         385.31
242        372.793        383.676
243        372.793        381.961
244        368.296         380.71
245         366.45        376.278
246         366.45        371.834
247        362.342         368.39
248        362.342        367.121
249        362.342        365.217
250        362.342        364.057
251        360.394        363.927
252        360.394        363.442
253        356.962        362.501
254        356.962        361.255
255        356.962        360.406
256        356.962         359.94
257         355.84        361.325
258         355.84        361.565
259         355.84        360.813
260         355.84        356.689
261        355.015        356.313
262        355.015        355.914
263        355.015        355.886
264        353.893        355.404
265        353.893        355.097
266        353.893        354.638
267        353.893        354.822
268        353.893        355.223
269        353.893        354.333
270        353.893        355.178
271         351.68        356.357
272         351.68        354.926
273         351.68        352.889
274         351.68        352.595
275         351.68        352.306
276        348.384        352.185
277        348.384        351.705
278        348.384        350.402
279         346.61        349.796
280         346.61         349.39
281         346.61        348.639
282        345.808        347.857
283        345.808         346.92
284        345.808        346.217
285        341.244        346.221
286        341.244        344.905
287        341.244         343.43
288            340        342.535
289            340         341.17
290            340        340.629
291        339.563        340.426
292        323.019         339.88
293         319.77        336.032
294         319.77        329.933
295        316.601        325.069
296        316.601        323.977
297        315.347        320.181
298        315.347         319.01
299        315.347        318.377
300        315.347         318.64
301        312.284        318.761
302        312.284        318.246
303        306.871        316.638
