Generation  Best distance  Mean distance
1        2487.69        2773.43
2        2372.88        2587.94
3        2372.88        2485.07
4        2296.38        2413.82
5         2242.5        2363.27
6        2138.88        2314.35
7         2065.2        2244.48
8        2027.32        2159.81
9        1949.68        2115.18
10        1925.21        2080.25
11        1925.21        2025.86
12        1907.68        2006.11
13        1869.69        1967.81
14        1869.69        1934.63
15        1812.82        1902.22
16        1812.82        1886.99
17         1812.3        1865.76
18        1795.53        1831.64
19        1793.27        1814.46
20        1748.72        1802.72
21        1698.31        1787.89
22        1698.31        1760.72
23        1648.29        1734.85
24        1545.09        1697.17
25        1545.09        1641.17
26        1446.01         1577.7
27        1446.01        1537.99
28         1339.3        1498.71
29         1339.3        1450.38
30        1327.97        1407.98
31        1305.37        1378.25
32        1305.37        1348.77
33        1273.18         1330.8
34        1273.18         1313.8
35        1273.18        1300.36
36        1273.18         1288.4
37        1237.98        1282.72
38        1208.97        1271.75
39        1202.31        1255.49
40        1198.35         1224.2
41        1174.69        1212.16
42        1152.51        1208.77
43         1146.4        1193.04
44        1140.37        1176.19
45        1137.44        1167.85
46        1137.44        1157.58
47        1130.25        1154.06
48        1109.31        1149.03
49        1106.65        1146.24
50        1090.97         1141.9
51        1077.65        1136.03
52         1060.6        1123.41
53         1060.6        1118.56
54         1060.6        1119.21
55        1024.88        1100.19
56        1024.88        1083.75
57        1017.96        1073.39
58        1017.96        1064.94
59        1017.96        1063.23
60        1017.96        1051.97
61        1017.96        1038.91
62        966.876        1040.11
63        966.876        1035.85
64        966.876        1033.22
65        950.855        1020.66
66        950.855        1009.42
67         941.72        987.591
68        938.591        985.913
69        928.512        970.837
70        923.146          959.4
71        923.146        948.679
72         900.35        932.911
73         900.35         924.66
74        876.272         913.32
75        847.996        897.609
76        839.374        879.143
77        839.374        867.192
78        829.989        854.177
79        825.735        845.271
80        818.831        834.439
81        809.814        828.021
82         792.04        821.337
83        765.422        812.156
84        765.422        806.229
85        756.866        788.113
86        756.866        775.446
87        756.582        765.683
88         725.75        762.079
89        725.356        750.236
90        720.785        739.446
91        717.487        731.052
92        714.502         725.28
93         711.18        721.362
94        688.059        717.415
