#   BLOCK:  TEMPERATURE:
           0    0.624091
           0    0.625957
           0    0.627758
           0    0.629493
           0    0.631166
           0    0.632777
           0    0.634328
           0    0.635819
           0    0.637253
           0    0.638632
           0    0.639956
           0    0.641228
           0    0.642451
           0    0.643626
           0    0.644754
           0    0.645839
           0    0.646882
           0    0.647885
           0    0.648849
           0    0.649779
           0    0.650674
           0    0.651537
           0     0.65237
           0    0.653176
           0    0.653957
           0    0.654715
           0     0.65545
           0    0.656166
           0    0.656863
           0    0.657544
           0    0.658211
           0    0.658864
           0    0.659507
           0    0.660141
           0    0.660766
           0    0.661386
           0       0.662
           0    0.662612
           0    0.663223
           0    0.663833
           0    0.664444
           0    0.665057
           0    0.665674
           0    0.666296
           0    0.666924
           0    0.667559
           0    0.668204
           0    0.668858
           0    0.669523
           0      0.6702
           0    0.670888
           0     0.67159
           0    0.672307
           0     0.67304
           0    0.673788
           0    0.674553
           0    0.675336
           0    0.676137
           0    0.676956
           0    0.677796
           0    0.678656
           0    0.679536
           0    0.680438
           0    0.681362
           0    0.682309
           0    0.683278
           0    0.684272
           0     0.68529
           0    0.686333
           0    0.687401
           0    0.688495
           0    0.689613
           0    0.690755
           0    0.691924
           0    0.693117
           0    0.694336
           0    0.695581
           0    0.696851
           0    0.698147
           0    0.699467
           0    0.700814
           0    0.702186
           0    0.703583
           0    0.705004
           0     0.70645
           0    0.707919
           0    0.709411
           0    0.710925
           0    0.712461
           0    0.714018
           0    0.715595
           0    0.717192
           0    0.718809
           0    0.720445
           0      0.7221
           0    0.723771
           0    0.725458
           0     0.72716
           0    0.728876
           0    0.730605
           0    0.732347
           0    0.734099
           0    0.735862
           0    0.737633
           0    0.739411
           0    0.741197
           0    0.742989
           0    0.744786
           0    0.746585
           0    0.748387
           0    0.750189
           0    0.751993
           0    0.753796
           0    0.755597
           0    0.757395
           0    0.759188
           0    0.760975
           0    0.762756
           0     0.76453
           0    0.766295
           0     0.76805
           0    0.769795
           0    0.771528
           0    0.773248
           0    0.774955
           0    0.776648
           0    0.778324
           0    0.779982
           0    0.781624
           0    0.783247
           0    0.784851
           0    0.786433
           0    0.787994
           0    0.789532
           0    0.791047
           0    0.792538
           0    0.794002
           0     0.79544
           0    0.796852
           0    0.798235
           0     0.79959
           0    0.800917
           0    0.802214
           0     0.80348
           0    0.804715
           0    0.805917
           0    0.807087
           0    0.808223
           0    0.809327
           0    0.810396
           0    0.811431
           0     0.81243
           0    0.813395
           0    0.814325
           0    0.815219
           0    0.816077
           0    0.816898
           0    0.817682
           0     0.81843
           0    0.819141
           0    0.819814
           0     0.82045
           0     0.82105
           0    0.821612
           0    0.822137
           0    0.822625
           0    0.823075
           0    0.823489
           0    0.823866
           0    0.824207
           0    0.824511
           0    0.824778
           0     0.82501
           0    0.825208
           0    0.825371
           0    0.825499
           0    0.825593
           0    0.825654
           0    0.825681
           0    0.825676
           0    0.825639
           0    0.825572
           0    0.825472
           0    0.825342
           0    0.825181
           0    0.824991
           0     0.82477
           0    0.824521
           0    0.824243
           0    0.823937
           0    0.823604
           0    0.823245
           0    0.822858
           0    0.822444
           0    0.822004
           0    0.821538
           0    0.821047
           0    0.820531
           0     0.81999
           0    0.819426
           0    0.818839
           0    0.818228
           0    0.817595
           0    0.816939
           0    0.816263
           0    0.815566
           0    0.814847
           0    0.814108
           0    0.813348
           0    0.812568
           0    0.811768
           0    0.810949
           0     0.81011
           0    0.809253
           0     0.80838
           0     0.80749
           0    0.806584
           0     0.80566
           0    0.804721
           0    0.803765
           0    0.802794
           0    0.801807
           0    0.800806
           0     0.79979
           0    0.798761
           0    0.797717
           0     0.79666
           0     0.79559
           0    0.794507
           0    0.793411
           0    0.792302
           0    0.791182
           0    0.790053
           0    0.788915
           0    0.787768
           0     0.78661
           0    0.785444
           0     0.78427
           0    0.783088
           0    0.781898
           0    0.780703
           0    0.779502
           0    0.778296
           0    0.777087
           0    0.775875
           0    0.774659
           0    0.773442
           0    0.772223
           0    0.771003
           0    0.769783
           0    0.768565
           0    0.767349
           0    0.766137
           0    0.764928
           0    0.763723
           0    0.762524
           0    0.761332
           0    0.760148
           0    0.758972
           0    0.757804
           0    0.756647
           0      0.7555
           0    0.754365
           0    0.753243
           0    0.752137
           0    0.751045
           0    0.749969
           0    0.748909
           0    0.747867
           0    0.746842
           0    0.745837
           0    0.744852
           0    0.743888
           0    0.742946
           0    0.742027
           0    0.741131
           0    0.740259
           0    0.739411
           0    0.738588
           0    0.737791
           0    0.737021
           0    0.736278
           0    0.735563
           0    0.734876
           0    0.734219
           0     0.73359
           0    0.732992
           0    0.732425
           0    0.731889
           0    0.731383
           0    0.730909
           0    0.730465
           0    0.730053
           0    0.729673
           0    0.729325
           0     0.72901
           0    0.728728
           0    0.728479
           0    0.728263
           0    0.728082
           0    0.727934
           0    0.727821
           0    0.727743
           0    0.727699
           0     0.72769
           0    0.727716
           0    0.727776
           0    0.727872
           0    0.728002
           0    0.728168
           0     0.72837
           0    0.728608
           0    0.728881
           0    0.729189
           0    0.729534
           0    0.729916
           0    0.730336
           0    0.730792
           0    0.731285
           0    0.731814
           0    0.732381
           0    0.732985
           0    0.733627
           0    0.734304
           0    0.735018
           0    0.735767
           0    0.736551
           0    0.737371
           0    0.738225
           0    0.739115
           0    0.740038
           0    0.740996
           0    0.741988
           0    0.743012
           0    0.744068
           0    0.745157
           0    0.746277
           0    0.747427
           0    0.748606
           0    0.749814
           0    0.751049
           0    0.752309
           0    0.753594
           0    0.754902
           0    0.756232
           0    0.757582
           0    0.758951
           0    0.760338
           0    0.761741
           0    0.763158
           0     0.76459
           0    0.766032
           0    0.767483
           0    0.768941
           0    0.770406
           0    0.771873
           0    0.773342
           0    0.774811
           0    0.776278
           0    0.777742
           0    0.779202
           0    0.780654
           0    0.782098
           0     0.78353
           0     0.78495
           0    0.786356
           0    0.787746
           0     0.78912
           0    0.790474
           0    0.791807
           0    0.793118
           0    0.794407
           0    0.795672
           0    0.796912
           0    0.798124
           0     0.79931
           0    0.800467
           0    0.801595
           0    0.802695
           0    0.803764
           0    0.804802
           0    0.805809
           0    0.806785
           0    0.807729
           0    0.808641
           0    0.809522
           0     0.81037
           0    0.811187
           0    0.811974
           0    0.812731
           0    0.813457
           0    0.814153
           0    0.814819
           0    0.815456
           0    0.816064
           0    0.816644
           0    0.817197
           0    0.817724
           0    0.818227
           0    0.818706
           0    0.819161
           0    0.819595
           0    0.820008
           0    0.820401
           0    0.820776
           0    0.821134
           0    0.821475
           0    0.821801
           0    0.822113
           0    0.822412
           0      0.8227
           0    0.822978
           0    0.823246
           0    0.823506
           0    0.823757
           0    0.824001
           0     0.82424
           0    0.824474
           0    0.824704
           0    0.824932
           0    0.825159
           0    0.825385
           0    0.825611
           0    0.825838
           0    0.826066
           0    0.826296
           0    0.826528
           0    0.826765
           0    0.827006
           0    0.827253
           0    0.827505
           0    0.827765
           0    0.828031
           0    0.828305
           0    0.828588
           0    0.828879
           0    0.829179
           0    0.829488
           0    0.829808
           0    0.830139
           0     0.83048
           0    0.830833
           0    0.831196
           0    0.831571
           0    0.831957
           0    0.832356
           0    0.832766
           0    0.833188
           0    0.833622
           0    0.834069
           0    0.834528
           0       0.835
           0    0.835483
           0    0.835978
           0    0.836484
           0    0.837001
           0    0.837529
           0    0.838066
           0    0.838614
           0    0.839171
           0    0.839736
           0    0.840309
           0     0.84089
           0    0.841479
           0    0.842076
           0    0.842678
           0    0.843285
           0    0.843895
           0    0.844508
           0    0.845123
           0    0.845738
           0    0.846354
           0     0.84697
           0    0.847583
           0    0.848192
           0    0.848798
           0    0.849399
           0    0.849993
           0    0.850581
           0     0.85116
           0     0.85173
           0     0.85229
           0    0.852839
           0    0.853375
           0    0.853896
           0    0.854402
           0    0.854893
           0    0.855367
           0    0.855824
           0    0.856262
           0    0.856682
           0    0.857082
           0    0.857461
           0     0.85782
           0    0.858156
           0    0.858468
           0    0.858757
           0    0.859023
           0    0.859266
           0    0.859483
           0    0.859675
           0    0.859843
           0    0.859983
           0    0.860097
           0    0.860184
           0    0.860243
           0    0.860275
           0    0.860278
           0    0.860255
           0    0.860205
           0    0.860128
           0    0.860023
           0     0.85989
           0     0.85973
           0    0.859542
           0    0.859327
           0    0.859084
           0    0.858814
           0    0.858517
           0    0.858193
           0    0.857843
           0    0.857468
           0    0.857067
           0    0.856641
           0    0.856189
           0    0.855713
           0    0.855213
           0    0.854689
           0    0.854141
           0     0.85357
           0    0.852978
           0    0.852365
           0    0.851729
           0    0.851072
           0    0.850394
           0    0.849695
           0    0.848976
           0    0.848239
           0    0.847482
           0    0.846707
           0    0.845914
           0    0.845105
           0    0.844281
           0    0.843441
           0    0.842586
           0    0.841717
           0    0.840833
           0    0.839935
           0    0.839025
           0    0.838104
           0    0.837172
           0    0.836231
           0    0.835282
           0    0.834325
           0    0.833362
           0    0.832394
           0    0.831424
           0     0.83045
           0    0.829475
           0    0.828499
           0    0.827523
           0     0.82655
           0    0.825579
           0    0.824611
           0    0.823649
           0    0.822694
           0    0.821747
           0    0.820809
           0    0.819881
           0    0.818965
           0    0.818062
           0    0.817172
           0    0.816298
           0     0.81544
           0    0.814601
           0     0.81378
           0     0.81298
           0      0.8122
           0    0.811444
           0    0.810712
           0    0.810003
           0    0.809319
           0    0.808661
           0     0.80803
           0    0.807426
           0     0.80685
           0    0.806302
           0    0.805783
           0    0.805294
           0    0.804835
           0    0.804407
           0    0.804008
           0    0.803641
           0    0.803303
           0    0.802995
           0    0.802716
           0    0.802467
           0    0.802248
           0    0.802057
           0    0.801897
           0    0.801765
           0    0.801661
           0    0.801584
           0    0.801535
           0    0.801512
           0    0.801514
           0    0.801542
           0    0.801595
           0    0.801671
           0     0.80177
           0    0.801891
           0    0.802034
           0    0.802199
           0    0.802385
           0    0.802591
           0    0.802816
           0    0.803061
           0    0.803323
           0    0.803603
           0      0.8039
           0    0.804214
           0    0.804544
           0     0.80489
           0    0.805253
           0     0.80563
           0    0.806023
           0     0.80643
           0     0.80685
           0    0.807283
           0     0.80773
           0    0.808191
           0    0.808665
           0     0.80915
           0    0.809647
           0    0.810156
           0    0.810675
           0    0.811205
           0    0.811745
           0    0.812293
           0    0.812852
           0     0.81342
           0    0.813996
           0    0.814579
           0    0.815169
           0    0.815766
           0    0.816369
           0    0.816978
           0     0.81759
           0    0.818205
           0    0.818822
           0    0.819441
           0    0.820061
           0    0.820681
           0    0.821301
           0    0.821919
           0    0.822534
           0    0.823145
           0    0.823752
           0    0.824353
           0    0.824949
           0    0.825537
           0    0.826116
           0    0.826684
           0     0.82724
           0    0.827783
           0    0.828312
           0    0.828826
           0    0.829323
           0    0.829802
           0    0.830261
           0      0.8307
           0    0.831115
           0    0.831508
           0    0.831876
           0    0.832219
           0    0.832535
           0    0.832823
           0    0.833081
           0    0.833309
           0    0.833505
           0    0.833668
           0    0.833797
           0     0.83389
           0    0.833949
           0     0.83397
           0    0.833954
           0    0.833899
           0    0.833805
           0    0.833672
           0      0.8335
           0    0.833287
           0    0.833036
           0    0.832744
           0    0.832412
           0    0.832039
           0    0.831626
           0    0.831172
           0    0.830679
           0    0.830146
           0    0.829573
           0    0.828962
           0    0.828313
           0    0.827627
           0    0.826905
           0     0.82615
           0    0.825362
           0    0.824543
           0    0.823693
           0    0.822814
           0    0.821907
           0    0.820974
           0    0.820017
           0    0.819037
           0    0.818037
           0    0.817019
           0    0.815986
           0    0.814938
           0    0.813879
           0    0.812809
           0    0.811733
           0    0.810651
           0    0.809567
           0    0.808481
           0    0.807398
           0     0.80632
           0    0.805249
           0    0.804186
           0    0.803136
           0    0.802099
           0     0.80108
           0    0.800079
           0      0.7991
           0    0.798144
           0    0.797214
           0    0.796311
           0    0.795436
           0    0.794593
           0    0.793785
           0    0.793012
           0    0.792276
           0    0.791578
           0     0.79092
           0    0.790302
           0    0.789726
           0    0.789193
           0    0.788705
           0    0.788262
           0    0.787865
           0    0.787515
           0    0.787211
           0    0.786955
           0    0.786747
           0    0.786586
           0    0.786473
           0    0.786408
           0    0.786389
           0    0.786416
           0    0.786489
           0    0.786605
           0    0.786765
           0    0.786968
           0    0.787213
           0    0.787497
           0    0.787819
           0     0.78818
           0    0.788576
           0    0.789005
           0    0.789466
           0    0.789957
           0    0.790476
           0    0.791021
           0    0.791589
           0    0.792179
           0     0.79279
           0    0.793417
           0    0.794059
           0    0.794714
           0    0.795379
           0    0.796051
           0    0.796728
           0    0.797406
           0    0.798084
           0    0.798757
           0    0.799425
           0    0.800084
           0    0.800732
           0    0.801365
           0    0.801982
           0     0.80258
           0    0.803157
           0    0.803708
           0    0.804234
           0    0.804731
           0    0.805196
           0    0.805627
           0    0.806024
           0    0.806384
           0    0.806705
           0    0.806984
           0    0.807219
           0    0.807408
           0    0.807551
           0    0.807646
           0    0.807691
           0    0.807685
           0    0.807627
           0    0.807516
           0    0.807353
           0    0.807135
           0    0.806863
           0    0.806536
           0    0.806155
           0    0.805718
           0    0.805225
           0    0.804677
           0    0.804075
           0    0.803419
           0    0.802711
           0     0.80195
           0    0.801139
           0    0.800278
           0    0.799368
           0    0.798412
           0     0.79741
           0    0.796365
           0    0.795279
           0    0.794154
           0    0.792993
           0    0.791797
           0     0.79057
           0    0.789314
           0    0.788031
           0    0.786726
           0    0.785401
           0    0.784059
           0    0.782705
           0    0.781341
           0    0.779971
           0    0.778599
           0    0.777227
           0     0.77586
           0    0.774501
           0    0.773155
           0    0.771825
           0    0.770513
           0    0.769226
           0    0.767966
           0    0.766737
           0    0.765543
           0    0.764388
           0    0.763274
           0    0.762205
           0    0.761185
           0    0.760218
           0    0.759306
           0    0.758452
           0     0.75766
           0    0.756931
           0     0.75627
           0    0.755678
           0    0.755158
           0    0.754711
           0     0.75434
           0    0.754044
           0    0.753826
           0    0.753687
           0    0.753627
           0    0.753648
           0    0.753751
           0    0.753935
           0    0.754201
           0    0.754547
           0    0.754974
           0    0.755482
           0     0.75607
           0    0.756735
           0    0.757478
           0    0.758297
           0    0.759191
           0    0.760157
           0    0.761195
           0    0.762302
           0    0.763476
           0    0.764715
           0    0.766017
           0    0.767379
           0    0.768799
           0    0.770274
           0    0.771801
           0    0.773378
           0    0.775002
           0    0.776669
           0    0.778379
           0    0.780127
           0    0.781909
           0    0.783724
           0     0.78557
           0    0.787443
           0     0.78934
           0    0.791258
           0    0.793192
           0    0.795141
           0    0.797103
           0    0.799073
           0     0.80105
           0    0.803029
           0    0.805008
           0    0.806984
           0    0.808955
           0    0.810919
           0    0.812871
           0     0.81481
           0    0.816732
           0    0.818635
           0    0.820515
           0     0.82237
           0    0.824197
           0    0.825994
           0    0.827758
           0    0.829486
           0    0.831178
           0    0.832832
           0    0.834443
           0     0.83601
           0    0.837531
           0    0.839005
           0    0.840428
           0    0.841799
           0    0.843115
           0    0.844376
           0    0.845579
           0    0.846724
           0    0.847808
           0     0.84883
           0    0.849789
           0    0.850685
           0    0.851515
           0    0.852279
           0    0.852977
           0    0.853606
           0    0.854166
           0    0.854655
           0    0.855075
           0    0.855424
           0    0.855702
           0     0.85591
           0    0.856048
           0    0.856115
           0    0.856111
           0    0.856037
           0    0.855893
           0    0.855677
           0    0.855391
           0    0.855035
           0     0.85461
           0    0.854116
           0    0.853555
           0    0.852925
           0    0.852229
           0    0.851468
           0    0.850642
           0    0.849754
           0    0.848802
           0    0.847791
           0    0.846721
           0    0.845594
           0     0.84441
           0    0.843173
           0    0.841885
           0    0.840545
           0    0.839153
           0    0.837712
           0    0.836224
           0     0.83469
           0    0.833113
           0    0.831494
           0    0.829836
           0     0.82814
           0    0.826408
           0    0.824643
           0    0.822848
           0    0.821025
           0    0.819175
           0      0.8173
           0    0.815402
           0    0.813484
           0    0.811548
           0    0.809596
           0     0.80763
           0    0.805654
           0    0.803669
           0    0.801677
           0    0.799681
           0    0.797683
           0    0.795686
           0    0.793694
           0    0.791708
           0     0.78973
           0    0.787764
           0    0.785811
           0    0.783873
           0    0.781953
           0    0.780054
           0    0.778178
           0    0.776329
           0    0.774507
           0    0.772715
           0    0.770957
           0    0.769234
           0    0.767548
           0    0.765903
           0    0.764301
           0    0.762744
           0    0.761235
           0    0.759777
           0    0.758371
           0    0.757019
           0    0.755724
           0    0.754488
           0    0.753313
           0    0.752203
           0    0.751157
           0    0.750179
           0    0.749271
           0    0.748435
           0    0.747675
           0     0.74699
           0    0.746383
           0    0.745854
           0    0.745406
           0     0.74504
           0    0.744757
           0    0.744559
           0    0.744447
           0     0.74442
           0     0.74448
           0    0.744628
           0    0.744864
           0    0.745189
           0    0.745602
           0    0.746102
           0    0.746692
           0    0.747368
           0    0.748131
           0     0.74898
           0    0.749914
           0    0.750933
           0    0.752036
           0    0.753221
           0    0.754485
           0    0.755828
           0    0.757247
           0    0.758741
           0    0.760307
           0    0.761945
           0    0.763649
           0    0.765418
           0    0.767248
           0    0.769136
           0    0.771081
           0    0.773078
           0    0.775126
           0    0.777221
           0    0.779359
           0    0.781538
           0    0.783753
           0    0.786003
           0    0.788283
           0     0.79059
           0    0.792922
           0    0.795273
           0    0.797644
           0    0.800031
           0    0.802429
           0    0.804837
           0    0.807249
           0    0.809664
           0     0.81208
           0    0.814493
           0      0.8169
           0    0.819298
           0    0.821685
           0    0.824057
           0    0.826413
           0    0.828751
           0    0.831069
           0    0.833365
           0    0.835636
           0    0.837879
           0    0.840095
           0     0.84228
           0    0.844433
           0    0.846553
           0    0.848639
           0    0.850689
           0    0.852704
           0    0.854681
           0    0.856619
           0    0.858518
           0    0.860376
           0    0.862193
           0     0.86397
           0    0.865705
           0    0.867398
           0    0.869048
           0    0.870654
           0    0.872218
           0    0.873737
           0    0.875212
           0    0.876642
           0    0.878027
           0    0.879368
           0    0.880666
           0     0.88192
           0     0.88313
           0    0.884296
           0    0.885419
           0    0.886497
           0     0.88753
           0    0.888519
           0    0.889464
           0    0.890363
           0    0.891219
           0    0.892032
           0    0.892801
           0    0.893525
           0    0.894203
           0    0.894836
           0    0.895424
           0    0.895968
           0    0.896468
           0    0.896922
           0    0.897332
           0    0.897698
           0    0.898019
           0    0.898296
           0    0.898527
           0    0.898713
           0    0.898853
           0    0.898948
           0    0.898998
           0    0.899002
           0    0.898959
           0    0.898871
           0    0.898738
           0    0.898559
           0    0.898335
           0    0.898065
           0     0.89775
           0    0.897388
           0    0.896981
           0    0.896528
           0    0.896028
           0    0.895482
           0    0.894889
           0     0.89425
           0    0.893564
           0    0.892831
           0    0.892051
           0    0.891226
           0    0.890354
           0    0.889435
           0    0.888469
           0    0.887456
           0    0.886393
           0    0.885283
           0    0.884124
           0    0.882915
           0    0.881657
           0     0.88035
           0    0.878991
           0    0.877581
           0     0.87612
           0    0.874606
           0     0.87304
           0    0.871422
           0    0.869751
           0    0.868028
           0    0.866251
           0    0.864421
           0    0.862537
           0    0.860599
           0    0.858607
           0    0.856561
           0    0.854461
           0    0.852307
           0    0.850098
           0    0.847836
           0     0.84552
           0    0.843152
           0    0.840731
           0    0.838258
           0    0.835734
           0    0.833159
           0    0.830533
           0    0.827859
           0    0.825136
           0    0.822365
           0    0.819549
           0    0.816688
           0    0.813785
           0     0.81084
           0    0.807857
           0    0.804837
           0    0.801781
           0    0.798691
           0    0.795569
           0    0.792418
           0    0.789239
           0    0.786035
           0    0.782811
           0    0.779569
           0    0.776311
           0     0.77304
           0    0.769761
           0    0.766477
           0     0.76319
           0    0.759904
           0    0.756623
           0    0.753351
           0    0.750091
           0    0.746848
           0    0.743625
           0    0.740427
           0    0.737258
           0    0.734122
           0    0.731022
           0    0.727963
           0    0.724949
           0    0.721984
           0    0.719072
           0    0.716219
           0    0.713426
           0    0.710699
           0    0.708042
           0    0.705459
           0    0.702954
           0    0.700532
           0    0.698196
           0     0.69595
           0    0.693797
           0    0.691742
           0    0.689787
           0    0.687935
           0    0.686191
           0    0.684556
           0    0.683033
           0    0.681625
           0    0.680335
           0    0.679165
           0    0.678119
           0    0.677196
           0    0.676399
           0    0.675729
           0    0.675189
           0    0.674777
           0    0.674496
           0    0.674347
           0    0.674329
           0    0.674444
           0     0.67469
           0    0.675067
           0    0.675575
           0    0.676213
           0     0.67698
           0    0.677876
           0      0.6789
           0     0.68005
           0    0.681324
           0     0.68272
           0    0.684238
           0    0.685873
           0    0.687625
           0    0.689489
           0    0.691464
           0    0.693545
           0    0.695731
           0    0.698019
           0    0.700406
           0    0.702888
           0    0.705461
           0    0.708123
           0    0.710869
           0    0.713697
           0    0.716602
           0     0.71958
           0    0.722629
           0    0.725744
           0    0.728922
           0    0.732158
           0    0.735449
           0     0.73879
           0    0.742177
           0    0.745607
           0    0.749076
           0    0.752579
           0    0.756113
           0    0.759674
           0    0.763258
           0    0.766863
           0    0.770483
           0    0.774114
           0    0.777754
           0    0.781397
           0    0.785043
           0    0.788686
           0    0.792323
           0    0.795949
           0    0.799562
           0    0.803156
           0     0.80673
           0     0.81028
           0    0.813803
           0    0.817296
           0    0.820755
           0    0.824177
           0     0.82756
           0    0.830899
           0    0.834193
           0    0.837437
           0    0.840628
           0    0.843766
           0    0.846845
           0    0.849865
           0    0.852822
           0    0.855713
           0    0.858537
           0    0.861291
           0    0.863971
           0    0.866578
           0    0.869108
           0     0.87156
           0     0.87393
           0    0.876218
           0    0.878421
           0    0.880539
           0    0.882568
           0    0.884508
           0    0.886355
           0    0.888109
           0    0.889768
           0    0.891332
           0    0.892799
           0    0.894169
           0    0.895442
           0    0.896616
           0    0.897691
           0    0.898666
           0     0.89954
           0    0.900313
           0    0.900985
           0    0.901555
           0    0.902025
           0    0.902392
           0    0.902658
           0    0.902823
           0    0.902888
           0    0.902853
           0    0.902718
           0    0.902485
           0    0.902154
           0    0.901726
           0    0.901201
           0    0.900581
           0    0.899868
           0    0.899063
           0    0.898167
           0    0.897182
           0    0.896108
           0    0.894948
           0    0.893705
           0    0.892378
           0    0.890972
           0    0.889489
           0     0.88793
           0    0.886297
           0    0.884593
           0    0.882819
           0    0.880979
           0    0.879075
           0    0.877112
           0     0.87509
           0    0.873013
           0    0.870884
           0    0.868704
           0    0.866479
           0     0.86421
           0    0.861901
           0    0.859555
           0    0.857174
           0    0.854761
           0     0.85232
           0    0.849854
           0    0.847366
           0    0.844859
           0    0.842338
           0    0.839804
           0    0.837261
           0    0.834713
           0    0.832163
           0    0.829613
           0    0.827067
           0    0.824528
           0    0.821999
           0    0.819485
           0    0.816988
           0    0.814512
           0    0.812059
           0    0.809632
           0    0.807233
           0    0.804867
           0    0.802534
           0    0.800239
           0    0.797985
           0    0.795774
           0     0.79361
           0    0.791494
           0    0.789431
           0    0.787421
           0    0.785466
           0    0.783569
           0    0.781731
           0    0.779954
           0    0.778241
           0    0.776594
           0    0.775014
           0    0.773502
           0    0.772061
           0    0.770691
           0    0.769393
           0    0.768168
           0    0.767019
           0    0.765946
           0    0.764949
           0    0.764027
           0    0.763183
           0    0.762416
           0    0.761726
           0    0.761113
           0    0.760577
           0    0.760118
           0    0.759735
           0    0.759429
           0    0.759198
           0     0.75904
           0    0.758956
           0    0.758943
           0       0.759
           0    0.759128
           0    0.759324
           0    0.759586
           0    0.759914
           0    0.760304
           0    0.760756
           0    0.761269
           0     0.76184
           0    0.762467
           0    0.763147
           0    0.763878
           0    0.764659
           0    0.765487
           0     0.76636
           0    0.767275
           0    0.768229
           0    0.769221
           0    0.770248
           0    0.771308
           0    0.772397
           0    0.773515
           0    0.774658
           0    0.775824
           0    0.777011
           0    0.778217
           0    0.779439
           0    0.780675
           0    0.781924
           0    0.783184
           0    0.784452
           0    0.785727
           0    0.787006
           0    0.788289
           0    0.789571
           0    0.790854
           0    0.792134
           0    0.793411
           0    0.794682
           0    0.795947
           0    0.797204
           0    0.798452
           0     0.79969
           0    0.800917
           0    0.802133
           0    0.803337
           0    0.804528
           0    0.805707
           0    0.806872
           0    0.808022
           0    0.809156
           0    0.810274
           0    0.811375
           0    0.812461
           0     0.81353
           0    0.814582
           0    0.815616
           0    0.816634
           0    0.817634
           0    0.818618
           0    0.819585
           0    0.820536
           0    0.821471
           0     0.82239
           0    0.823294
           0    0.824184
           0    0.825058
           0    0.825919
           0    0.826766
           0    0.827599
           0     0.82842
           0    0.829229
           0    0.830027
           0    0.830814
           0    0.831591
           0    0.832357
           0    0.833113
           0    0.833858
           0    0.834594
           0     0.83532
           0    0.836037
           0    0.836744
           0    0.837442
           0     0.83813
           0    0.838809
           0    0.839479
           0    0.840138
           0    0.840788
           0    0.841429
           0    0.842059
           0    0.842678
           0    0.843286
           0    0.843881
           0    0.844464
           0    0.845033
           0    0.845586
           0    0.846124
           0    0.846646
           0    0.847151
           0    0.847637
           0    0.848104
           0     0.84855
