Generation  Best distance  Mean distance
1        2329.89         2813.6
2        2202.62        2643.56
3        2155.74        2478.06
4        2113.03        2350.86
5        2055.91        2260.43
6        1917.99        2160.98
7        1844.74         2082.9
8        1709.16        1981.57
9        1647.51        1904.19
10        1607.55        1822.94
11        1607.55        1734.77
12        1607.55        1679.01
13        1553.74        1640.59
14        1505.67        1619.68
15        1505.67         1594.3
16        1489.61        1560.35
17        1460.07        1525.48
18        1447.23         1499.7
19        1430.79        1480.78
20        1419.94        1464.07
21         1386.6        1448.13
22         1386.6        1434.24
23        1370.92        1417.43
24        1358.65        1409.04
25        1310.68         1397.2
26        1285.15        1388.24
27        1285.15        1379.21
28        1284.42        1365.21
29        1250.51        1348.09
30        1230.66        1328.47
31        1225.28        1282.42
32        1207.22        1261.77
33        1157.73        1243.38
34        1154.92        1220.31
35        1153.22        1197.79
36        1101.58        1179.35
37        1096.28        1162.05
38        1082.29        1139.36
39        1040.01        1117.58
40        1040.01        1099.23
41        1033.15        1085.96
42        1019.45        1071.04
43        989.169        1051.39
44          964.7        1036.56
45        949.853        1019.84
46        937.378        1001.09
47        909.667        980.392
48        909.667         958.71
49        902.179        942.953
50        902.179        929.176
51        899.133        918.058
52        892.198        907.941
53        882.306         902.57
54        876.049        897.945
55        869.559        890.811
56         845.69         883.28
57         845.69        874.941
58         813.16         864.42
59        798.637        853.187
60        798.637        833.791
61        797.922        820.124
62        785.553        810.981
63        775.849        801.486
64        775.849        794.543
65        775.849        788.626
66        762.164        783.345
67        735.172        777.857
68        730.367        767.396
69        699.625        751.072
70        699.625        735.861
71        698.119        721.182
72        694.061         710.11
73        685.326        702.875
74        677.158        697.476
75        675.435        693.718
76        608.462        689.238
77        608.462        682.389
78        608.462        678.547
79        608.462        675.356
80        608.462        676.333
81        585.327        659.437
82        585.327        654.904
83        580.258        627.213
84        564.581        610.019
85        564.581        595.555
86        564.581        583.955
87        564.581        574.264
88        536.505        571.005
89        531.436        567.045
90        516.302        557.209
91        516.104        545.185
92        514.021        534.056
93        513.927        523.697
94        500.548        517.501
95         500.35        513.537
96        498.342        509.602
97        497.891        505.515
98        487.566         500.55
99        484.977        498.575
100        484.526        496.344
101        482.151        493.991
102        482.151        490.037
103         481.16        486.424
104        472.693        484.016
105        471.786          481.5
106        471.786        477.779
107        464.897        474.443
108        464.897        472.005
109        459.834        469.024
110        454.638        466.274
111        454.555        462.565
112         445.91        459.648
113        441.539        456.995
114        433.014        452.384
115        433.014        446.483
116        428.351         440.54
117        428.351        436.816
118        428.351        433.414
119        427.611        430.985
120        427.611        430.631
121        426.655        430.967
122        426.655        434.107
123        426.655        433.147
124        426.655        437.088
125        425.776        434.117
126        424.733        434.189
127        424.708         435.36
128        420.285        428.957
129        413.138        426.266
130        412.785        423.398
131        407.916        420.413
132        403.468        415.581
133        400.272        411.018
134        396.769        407.792
135        395.123        405.711
136        381.989        402.475
137        378.153        399.053
138        376.663         393.75
139        376.663        388.114
140        376.663        382.667
141        367.439        379.684
142        367.439        377.011
143        367.439        374.412
144        367.439        372.066
145        367.439        370.993
146        367.439        370.437
147        367.439        370.159
148        363.558        369.421
149        363.558        368.609
150        363.558        366.727
151         327.49        364.215
152         327.49        362.326
153         327.49         363.69
154        320.891        372.461
155        320.891        362.468
156        320.224          353.7
157        320.224        340.239
158        320.224        329.914
159        320.224        326.425
160        320.224        325.414
161        320.224        324.667
162        318.261        323.462
163         314.62        321.192
164        313.748        319.389
165        313.748        318.009
166        310.108        316.794
167        310.108        315.321
168         309.54         313.96
169         309.54        312.262
170         309.54        310.777
171         309.54         310.19
172         309.54        309.872
173        308.241        310.077
174        305.764        309.513
175        305.764        308.581
176        241.493         303.69
177        241.493         293.67
178        241.493        278.108
179        238.706        262.484
180        238.706        254.113
181        238.706        245.874
182        238.706        245.548
183        238.706        245.163
184        238.706        240.612
185        232.133        240.713
186        232.133        239.014
187        229.874        236.483
188        229.874        234.194
189        227.676        232.028
190        227.676        230.358
191        223.799        228.994
192        223.799        227.866
193         218.66         226.17
194        216.894        224.687
195        216.894        221.844
196        216.894        219.584
197        216.894        218.563
198        216.894        217.845
199        216.396        217.579
200        216.241        217.388
201        216.241        216.949
202         214.85        216.584
203         214.85        216.318
204         214.85        215.755
205         214.85        215.468
206        212.788        215.351
207        211.939        215.013
208        211.939        214.325
209        211.939         213.41
210         211.47        213.081
211         211.47        212.672
212         208.31        212.303
213         208.31        211.422
214         208.31        210.582
215        208.043        209.693
216        208.043        209.163
217        208.043        208.718
218        208.043        208.421
219        208.043        208.206
220        208.043         208.14
221        208.043        208.149
222        208.043        208.153
223        207.445        208.176
224        205.559        208.057
225         204.96        207.579
226        204.489        206.962
227        203.213        206.424
228        201.493        205.621
229         198.05        204.268
230        196.114        202.907
231        194.761        200.794
232        191.778        198.909
233        190.663         196.59
234        190.454        194.614
235        190.454        192.869
236        190.454        191.404
237        190.454        190.942
238        189.462        190.706
239        188.945        190.448
240        188.945        190.062
241        186.617         189.69
242        186.617        189.121
243        186.617        188.298
244        185.933         187.62
245        183.836        187.122
246        180.889        186.282
247        179.745        184.999
248        179.745        183.063
249        179.745        181.445
250        179.745        180.403
251        177.933        180.214
252        177.933        179.796
253        175.948        179.084
254        175.948        178.391
255        175.948         177.37
256        174.877        176.766
257        174.877        176.418
258        174.877         175.76
259        174.877        175.376
260        174.877        175.279
261        174.593        175.303
262        174.593         175.23
263        174.593        175.042
264        174.593        174.792
265        174.196        174.777
266        169.893        174.662
267        168.141          173.8
268        167.362        172.192
269        166.656        170.605
270        166.656         168.94
271        166.656        167.973
272         165.37        167.358
273         165.37        166.997
274        164.521        166.303
275        163.235        165.794
276        162.758        165.316
