Generation  Best distance  Mean distance
1        2386.43        2795.48
2         2206.9        2619.62
3         2206.9        2485.83
4           2149         2375.6
5        2132.36         2325.6
6         1947.3        2246.19
7        1890.89        2144.31
8        1807.48        2037.16
9        1804.72        1963.92
10        1768.71        1872.84
11        1684.79        1832.84
12        1646.01        1791.63
13        1633.13        1760.35
14        1588.47        1710.53
15        1588.47        1670.75
16        1553.35        1640.01
17         1517.8        1614.34
18        1490.63        1580.55
19        1460.44        1552.05
20        1433.66        1518.15
21        1395.48        1490.11
22         1361.5        1465.34
23         1361.5        1448.64
24        1323.19        1429.32
25        1314.87        1401.27
26        1286.78        1376.38
27        1248.46        1353.13
28        1221.27        1324.88
29        1221.27        1296.32
30        1174.07        1269.44
31        1174.07        1244.76
32        1174.07        1223.88
33        1145.49        1204.94
34        1130.81        1193.66
35        1127.61        1173.26
36        1100.67        1154.42
37        1100.67        1137.57
38        1074.02        1124.86
39        1074.02         1114.6
40        1039.46        1106.92
41        1038.48        1095.77
42        1017.84        1081.24
43        1015.17        1064.52
44        993.537        1046.02
45        993.537         1028.9
46        983.174         1013.2
47        980.783        1004.28
48        976.243        995.108
49        958.241        985.716
50        948.347         978.27
51        937.147         969.41
52        920.621        958.747
53        912.312         946.44
54        888.979        934.135
55        877.489        921.459
56        858.487        907.265
57        840.283        895.698
58        831.154         876.24
59        830.933        863.827
60         827.34        850.493
61        825.212        841.667
62         808.36        832.855
63         808.36        827.305
64        805.133         824.27
65        800.575        823.302
66        771.839        819.424
67        764.055        811.665
68        763.033        802.936
69        760.462         794.91
70        760.462        784.635
71        759.993         781.07
72        756.401        776.489
73        751.802        769.441
74        744.918        764.191
75        739.959        757.211
76        725.483        752.238
77        725.483        744.494
78        715.535        738.983
79        714.513        733.326
80        709.255        729.573
81        705.517        723.949
82        697.817        720.929
83        697.817         716.27
84        693.218        709.394
85        688.763        702.599
86        688.763        699.629
87        688.763        700.333
88        684.798        702.929
89        684.798        703.813
90        683.245        700.023
91        679.006        694.321
92        677.921        690.615
93        660.901        684.214
94        656.004        680.095
95         653.42         671.91
96        631.503        665.607
97        628.651        656.656
98        619.613        645.955
99         615.94        638.115
100        599.062        629.339
101        599.062        623.318
102        595.615        615.724
103        588.605        608.064
104        588.605        602.558
105        587.875        595.863
106        573.561        592.556
107        570.253         588.97
108        570.253        583.973
109        570.253        578.142
110        570.253        573.999
111        570.253        572.067
112         569.05        571.636
113         569.05        570.955
114         569.05        570.229
115         569.05        569.777
116         569.05        569.608
117         569.05        569.526
118        567.791        569.498
119         563.01        569.336
120         563.01        568.549
121        552.156        567.348
122        537.865        566.044
123        527.011         560.85
124        520.634        554.219
125        520.634        546.152
126        520.634        535.402
127        520.634        532.801
128        520.634        528.976
129        514.798        526.188
130        514.798        521.529
131        514.798        519.514
132        513.539        518.424
133        508.276        516.017
134        508.276        514.467
135        508.276        512.323
136        498.965        510.347
137         474.77        507.889
138        469.894        501.075
139        468.963        488.089
140        468.526        476.096
141        466.833        470.283
142        466.833        468.894
143         466.01        468.086
144         466.01        467.471
145        462.106        466.876
146        462.106        466.043
147        462.106        465.347
148        459.649        464.269
149        456.587        463.109
150        454.464        461.648
151        447.211         459.45
152        447.211        457.353
153        447.211        455.417
154         445.91        455.784
155        430.846        456.949
156        430.846        448.979
157        430.846        443.085
158         424.66        436.996
159         424.66         435.25
160         424.66         430.65
161        420.674        428.735
162        416.599        427.837
163         411.09        425.053
164         411.09        421.851
165         411.09        418.603
166         411.09        416.616
167          410.7          415.9
168          410.7        415.119
169        410.618        412.662
170        410.618        411.173
171        406.931        410.709
172        404.424        410.026
173        404.424         408.83
174         400.78        406.851
175         400.78         405.12
176         400.78        403.217
177        395.438         401.86
178        394.343         401.19
179        390.108        399.474
180        387.271        396.413
181        384.766        393.062
182        384.035        390.461
183        384.035        388.259
184        381.787        385.806
185        381.056        384.573
186        381.056         383.22
187        381.056         382.34
188        380.806         381.88
189        377.826        381.317
190        376.015        380.268
191        375.341        378.778
192        372.411        377.654
193        346.751        376.171
194        346.751         373.21
195        346.751        367.889
196        342.369        363.271
197        342.369        359.216
198        328.474        352.638
199        324.092        344.201
200        321.206        337.739
201        316.476         332.98
202         313.59        326.889
203         313.59        321.235
204        309.251        318.118
205        307.553        314.898
206        303.214        312.505
207        303.214        310.546
208        303.214        307.879
209        295.758        305.976
210        294.636         303.72
211        294.636        300.777
212        294.636        296.999
213        290.272        295.335
214        290.272        294.818
215        285.987        293.756
216        285.987        292.158
217        285.987        289.706
218        285.987        288.142
219        285.987        287.781
220        280.883        287.393
221        280.883        287.156
222        280.883         285.74
223        280.883        283.703
224        280.883        283.082
225        280.883        282.585
226        278.295        282.705
227        278.295        281.853
228        278.295        280.355
229        278.295        279.937
230        278.295        280.638
231        278.295         280.52
232        278.295        280.797
233        278.295        280.414
234        278.295        280.066
235        278.046        280.634
236        278.046        281.484
237        278.046        282.369
238        277.889         285.48
239        277.758        290.973
240        274.666        295.211
241        274.626          298.3
242        273.397        295.212
243        265.613        292.578
244        265.613        287.307
245        265.301        300.193
246        265.301        299.358
247        261.225         299.95
248        256.287        293.445
249        256.287        290.045
250        256.287        280.997
251        256.287         282.44
252        256.287         274.48
253        256.287        274.226
254        256.287        277.054
255        256.287        274.204
256        256.287        279.853
257        256.287        270.846
258        256.287        271.609
259        256.287         272.76
260        256.287        277.084
261        255.756        273.879
262        255.756        267.143
263        255.756        260.779
264        255.756        258.576
265        255.756        258.557
266        255.756        258.337
267        255.756        259.251
268        255.756         259.97
269        253.026        262.403
270        253.026        259.119
271        253.026        256.794
272        253.026        254.824
273        253.026        255.544
274        253.026         256.19
275         252.87        254.682
276        252.148        254.721
277         250.38        253.344
278        248.771        252.463
279        248.771         251.61
280        248.771        250.408
281        248.771        249.649
282        248.771        249.268
283        248.771        249.476
284        248.174        249.377
285        247.023        249.378
286        246.426        248.767
287        246.426        248.099
288        245.932        247.455
289        245.694        246.945
290        245.694        246.532
291        245.694        246.279
292        245.694        246.553
293        245.202        246.434
294        239.102        246.613
295        235.276        245.076
296        235.276        242.332
297        235.276        240.003
298        235.276         238.11
299        235.276        237.398
300        235.276         236.98
301        232.494        237.864
302        232.494        237.053
303        232.494        234.825
304        230.301        234.129
305        230.301        233.396
306        230.301        232.085
307        230.301        231.324
308        230.301        230.967
309        229.229        230.971
310        229.229        230.961
311        229.229        230.237
312        229.229        229.774
313        227.989        229.733
314        225.224        229.556
315        224.045        228.733
316        224.045        227.271
317        220.482        226.136
318        220.482        224.983
319        220.482         223.33
320         216.44        222.156
321         216.44        221.271
322         216.44        219.381
323         216.44        218.505
324         216.44        217.958
325         216.44        217.724
326         216.44        217.779
327         216.44        217.637
328         216.44        217.842
329        216.208        217.816
330        216.208        217.735
331        214.896        218.089
332        214.896        222.887
333        210.788        224.496
334        209.629        229.486
335        209.629        222.126
336        208.723         218.67
337        208.723        212.618
338        208.723        210.038
339        208.512        209.276
340        206.756        208.925
341        206.756        208.492
342         205.64        207.821
343         205.64         207.08
344         205.64         206.41
345        205.531        206.123
346        205.531        205.934
347        205.195        205.705
348          202.9         205.53
349        199.594        205.153
350        199.485        204.486
351        198.134        202.809
352        196.875        201.015
353        196.875        199.826
354        196.875        198.869
355        196.875        197.882
356        196.875        197.288
357         196.43        197.349
358         196.43        197.068
359        195.722        196.704
360        195.277        196.514
361        195.277        196.045
362        195.277        195.707
363        195.277        195.619
364        195.277        195.597
365        195.277        195.468
366        195.277        195.505
367        195.277        195.434
368        192.868        195.467
369        192.868        195.314
370        192.868        196.102
371        192.868        197.248
372        192.588        200.903
373        190.439         199.82
374        190.439        195.307
375        190.439         193.07
376        190.439        191.661
377        190.439        191.135
378        188.622        191.081
379        188.622        190.856
380        188.622        189.726
381        184.204         189.34
382        184.204        189.047
383        184.204        187.723
384        184.204        186.362
385        184.204         185.72
386        184.204        185.569
387        184.204        185.832
388        184.204        185.386
389        184.204        185.367
390        184.204        185.714
391        184.204         185.77
392        184.204        185.499
393        183.931        185.526
394        183.931        184.875
395        183.931        184.377
396        181.625        184.319
397        181.625        183.856
398        181.625         183.53
399        181.625        183.248
400        181.625        183.482
401        180.885        183.164
402        180.885        182.516
403        180.885        181.825
404        180.885         181.45
405        179.822        181.388
406        178.026        181.329
407        176.963        180.191
408        176.888        178.973
409        176.342        177.718
410        176.342        177.107
411        172.343        176.719
412         171.28        176.061
413        171.246        174.464
414        170.617        172.893
415        170.617        171.589
416         170.52        171.102
417        170.517        170.832
418        170.483          170.6
419        168.662        170.527
420        168.662        170.314
421        168.662        169.716
422        168.662        169.215
423        168.662        169.164
424        168.662         168.94
425        168.662        169.027
426        168.662        169.128
427        168.662        168.989
428        168.662        168.828
429        167.805        169.092
430        167.805        169.286
431         167.04        168.345
432         167.04        168.064
433         167.04        167.623
434         167.04        167.333
435         167.04         167.24
436         167.04        167.245
437         167.04        167.256
438         167.04        167.328
439         167.04        167.368
440         167.04        167.707
441         167.04        169.587
442         167.04        169.236
443         167.04        168.449
444        166.507        169.401
445        166.507        167.648
446        166.507        166.963
447        165.801        166.752
448        165.496        166.631
449        163.564        166.319
450        163.564        165.721
451        163.467        164.948
452        163.467        164.303
453        163.053        163.641
454        162.956         163.47
455        162.911        163.273
456        162.911        163.097
457        162.911        162.971
458        162.911         162.93
459        162.911        162.926
460        162.911        162.924
461        162.604        162.923
462        162.508        162.895
463        162.508        162.812
464        161.003        162.684
465        160.511        162.494
466        160.511        162.017
467        160.465        161.432
468        160.337        161.088
469        160.291        160.717
470        158.422        160.417
471        158.376        160.154
472        158.376        159.743
473        158.376        159.128
474        158.376        158.857
475        156.641        158.752
476        156.641        158.426
477        156.641        158.271
478        155.342        159.556
479        155.342        157.863
480        155.342        156.859
481        155.342        156.174
482        155.342         155.91
483        155.342        156.388
484        155.342        156.017
485        155.342        156.467
486        155.342        157.612
487        155.342        158.406
488        154.805        158.473
489        154.805        156.924
490        154.805        155.738
491        154.805        155.323
492        154.805        155.222
493        154.805        155.131
494        154.805        155.456
495        154.805        156.085
496        154.805        156.429
497        154.805        156.954
498        154.805        157.114
499        154.805        156.833
500        154.805        158.343
501        154.805        159.125
502        154.805          157.7
