Generation  Best distance  Mean distance
1        2428.21        2832.43
2        2240.46        2660.63
3         2168.5         2486.9
4        2029.73        2359.91
5        2013.46        2254.17
6         1935.7        2160.73
7         1935.7        2075.07
8        1865.23        2014.28
9        1820.24        1961.39
10        1793.67        1913.53
11        1793.21        1875.57
12        1729.42        1843.13
13        1722.48        1808.41
14        1694.19        1770.28
15        1666.01        1737.93
16        1582.16        1708.06
17        1572.51        1679.05
18        1558.14         1635.3
19        1537.27        1593.44
20        1464.09         1564.8
21        1455.89        1535.75
22        1443.67        1500.49
23        1419.32         1473.1
24        1417.35        1452.83
25        1391.36         1440.9
26        1384.28        1424.47
27        1360.84        1409.26
28        1338.38        1396.67
29        1334.96         1381.5
30        1298.05        1367.09
31        1285.37        1343.86
32        1273.95        1323.57
33        1273.41        1304.87
34        1220.56        1290.86
35        1220.56        1274.86
36        1198.32         1256.7
37        1198.32        1239.58
38        1178.76        1221.51
39        1178.76        1211.97
40        1164.45        1198.77
41        1164.45        1191.09
42         1157.1        1184.88
43        1150.31        1176.27
44        1138.97        1171.34
45        1132.54        1162.62
46        1103.59        1151.63
47        1070.55        1141.65
48        1042.81        1121.57
49        1030.42        1097.58
50        1018.02        1072.99
51        1001.13        1045.73
52        994.866         1025.1
53        976.522         1012.1
54        960.222        999.345
55         951.58        989.295
56        873.309        978.301
57        873.309        960.255
58        858.641         940.69
59        852.369        913.037
60        838.224        887.288
61        838.224        869.476
62        836.812        855.981
63        816.831        849.971
64        804.603        844.171
65        791.782        832.391
66         774.24        820.655
67        764.869        808.247
68        764.869        793.999
69        759.498        781.101
70        759.498        772.802
71        750.492        766.409
72        749.241        762.484
73        744.515        758.136
74        734.211        753.835
75        734.211        749.518
76        733.381        743.228
77        725.783        740.267
78        725.783        735.726
79        717.439        731.615
80        703.428        727.055
81        698.669        719.942
82        698.669        712.075
83        696.619        704.513
84        696.619        700.271
85        695.078        698.165
86        659.591        696.799
87        649.768        692.698
88        646.471        684.864
89        646.471        670.673
90        643.219        658.314
91        638.149        654.345
92        637.363        646.178
93        631.036        642.375
94        631.036        639.177
95        625.305        635.341
96        617.729        633.292
97        615.363        630.274
98        615.363         625.49
99        613.176        622.053
100        610.393        618.092
101        610.393        615.737
102        610.393        613.486
103        610.393        612.356
104        608.545        611.947
105        603.575        612.077
106        600.394        610.739
107        596.273        607.459
108        592.958        604.272
109        592.958        600.467
110        592.275        597.216
111        588.961         595.77
112        587.064         593.39
113        583.623        590.853
114        580.309        589.063
115        578.422        585.891
116        578.422        582.896
117        578.422        580.284
118        567.129        579.402
119        541.155        577.738
120        538.476        572.609
121        538.476        563.002
122        534.657        554.346
123         523.55        546.432
124         523.55        538.979
125        517.031        532.724
126        510.587        527.408
127        504.068        521.971
128        504.068        515.954
129        501.475        511.702
130        501.475        508.175
131        501.475        504.777
132        484.411        503.731
133        484.411        500.703
134        484.411        494.789
135        484.411        491.167
136        475.233        489.937
137        475.233         486.23
138        472.581        481.335
139        472.581        478.986
140        472.581        475.021
141        463.753        473.622
142        463.753        472.242
143        459.003         469.32
144        459.003        465.522
145        455.597        463.137
146         446.04        460.795
147         441.29        457.715
148         440.25         452.68
149         440.25        446.766
150         440.25        442.639
151        440.169        441.919
152        439.608         441.63
153        432.023        441.232
154        432.023        439.419
155        432.023        436.874
156        432.023        435.034
157        420.293        434.426
158        420.293         433.93
159        420.293        430.187
160        420.293        427.936
161         374.66        426.192
162         374.66        418.825
163         374.66        407.195
164        373.874        397.793
165         356.61        385.912
166         356.61        374.449
167        355.825        367.391
168        349.468        362.649
169        349.468        357.177
170        349.468        353.826
171        349.468        352.627
172        349.468        352.062
173        342.422        351.756
174        342.422        350.364
175        342.422        347.317
176        341.573        345.457
177        341.573        343.724
178        341.573        342.604
179        341.519        343.049
180        341.111        342.117
181        341.111        341.606
182        340.787         341.44
183        340.325        341.274
184        340.325        341.049
185        336.843        340.695
186        336.843        340.098
187        336.843        339.263
188        336.012        338.309
189        335.659         337.66
190        334.942        336.956
191        333.325        336.086
192        333.325         335.27
193        333.013        334.452
194        333.013        333.955
195        327.184         333.36
196        325.255        332.553
197        325.255        330.417
198        325.245        328.537
199        325.245        327.392
200        325.245        325.757
201        304.092        325.315
202        290.443        323.689
203        290.443        317.953
204        290.443        309.603
205        290.443        298.481
206        283.971         295.57
207        283.971        292.742
208        283.971        290.332
209        283.583        286.965
210        283.523        286.371
211        283.523        285.304
212        283.523        284.114
213        282.608         284.23
214        282.608        284.526
215        282.168        283.692
216        282.168         283.98
217        282.168        288.108
