Generation  Best distance  Mean distance
1        2400.74        2795.71
2        2327.94         2635.5
3        2165.73        2504.33
4        2165.73        2398.54
5         2094.5        2304.79
6        1993.04        2230.87
7        1910.65        2153.27
8        1833.35        2046.08
9        1797.15        1962.44
10         1767.4        1902.74
11        1704.93        1862.63
12        1668.86        1816.39
13        1636.34        1768.66
14        1600.27        1731.59
15        1549.77        1688.79
16        1498.02        1646.87
17         1494.6        1589.04
18         1494.6        1541.69
19        1456.05         1510.5
20        1456.05        1494.53
21        1417.74        1477.74
22        1417.74         1467.8
23        1405.15        1446.89
24        1363.72        1432.57
25        1363.72        1422.84
26         1352.8        1407.74
27        1339.34        1399.46
28        1323.47        1382.47
29        1323.47        1368.15
30         1290.8        1349.19
31         1290.8        1333.46
32        1276.17         1316.2
33        1238.52        1304.37
34        1238.52        1288.72
35        1238.52        1271.59
36        1221.72         1260.4
37        1219.64        1249.22
38        1190.18        1237.59
39        1145.81        1225.73
40        1145.81        1206.95
41        1143.19        1179.41
42        1112.75        1161.86
43        1098.29        1150.32
44        1068.48        1134.58
45        1054.73        1117.68
46        1054.73        1098.95
47        1046.42           1084
48        1046.42        1070.71
49        1017.91        1059.46
50        950.223        1047.86
51        949.668        1030.74
52         932.38        1004.55
53         922.97        973.019
54        904.408        954.867
55        904.408        935.937
56        884.996        925.303
57        875.042        913.628
58        866.753        902.573
59        861.568        889.946
60        850.191          880.1
61        847.063        872.023
62        841.913        864.391
63        833.732         855.88
64        829.954        848.871
65        825.455        842.143
66        818.986        835.717
67        806.729        830.147
68        803.137        825.279
69        798.211        817.162
70        798.211        810.238
71        782.972        803.603
72        782.972        798.179
73        782.972        792.827
74        777.083        788.491
75        777.083        784.564
76        777.083        780.926
77        769.239         779.36
78        763.349        778.199
79        763.349        774.892
80        747.504        768.475
81        745.673        765.728
82        738.339        760.598
83        738.339        754.773
84        736.508        747.213
85        736.069         744.47
86         726.25        745.837
87        721.832        745.204
88        707.235        739.256
89        707.235        730.154
90         703.96        723.414
91        703.807        718.672
92        703.807        713.787
93        702.838        714.652
94        699.563        713.312
95        699.563        709.467
96        690.258        706.293
97        686.982        701.713
98        686.982        699.248
99        683.613        695.745
100        683.613        694.427
101        683.613        689.405
102        683.613        685.591
103        666.191        685.508
104        663.993        682.809
105        660.617        678.072
106        660.617        672.977
107        653.028        669.052
108        653.028        665.082
109        648.839         663.57
110        638.769        657.048
111        625.962          653.6
112        625.962         646.01
113        621.542        639.289
114        603.067        630.865
115        603.067        625.013
116        601.037        619.883
117        601.037        613.205
118        601.037        607.485
119        601.037         603.23
120        601.037        602.527
121        596.874        601.728
122        596.874        600.621
123        589.792        599.429
124          578.9        597.892
125          578.9        595.108
126        578.685         588.94
127        577.955        584.465
128        542.192        580.759
129        542.192        574.946
130        539.438        569.127
131        539.438        558.804
132        539.438        550.681
133        528.128        542.427
134        524.512        539.477
135        524.512         534.87
136          519.8        531.148
137          519.8        530.051
138          519.8        529.549
139          519.8        528.201
140        517.602        527.755
141        516.848        529.205
142        510.206        528.676
143        505.524        526.169
144        504.247        519.022
145        502.809         516.71
146        501.921        510.824
147        500.269        510.725
148        500.269        511.547
149        500.269        524.131
150        498.956        528.461
151        498.956        518.046
152        487.694        510.458
153        487.694        503.305
154        487.694        504.539
