Generation  Best distance  Mean distance
1        2386.43        2797.29
2        2255.93         2632.9
3        2088.87        2498.27
4        2059.17        2373.57
5        2059.17        2278.24
6        2029.44        2187.29
7        1971.39        2106.64
8        1917.72        2047.85
9        1875.73        2024.83
10         1874.7        1978.62
11        1833.53        1937.44
12        1795.51        1904.78
13        1784.06         1876.1
14        1732.39        1839.67
15        1732.39        1810.16
16        1697.23        1780.67
17        1543.28        1752.05
18        1466.96        1705.79
19        1428.12        1628.42
20        1428.12         1536.5
21        1395.55         1488.5
22        1371.14        1447.02
23        1343.32        1418.18
24        1301.83        1390.68
25        1299.31        1367.32
26        1250.37        1351.04
27           1244        1339.54
28        1159.62        1326.52
29         1114.6        1293.25
30        1112.99        1251.23
31        1021.94        1211.59
32        1019.02        1160.58
33        1013.29        1104.83
34        1002.04        1073.69
35        987.439        1053.32
36        981.389        1030.86
37        963.215         1014.7
38        963.215         997.85
39        933.238        987.056
40        919.943        973.471
41        919.943        961.121
42        915.374        949.379
43        881.338        938.182
44        881.338        929.571
45        839.767        914.415
46        839.767        899.259
47        839.767        883.892
48        839.767        873.593
49        824.137        863.371
50        817.728        856.223
51        799.109        844.647
52        799.109        836.968
53        773.171        821.076
54        740.853        807.413
55        727.204        796.409
56        727.204        779.613
57        703.985        767.229
58        703.985        748.355
59        702.533        729.637
60        679.041        718.166
61        673.957        708.006
62        673.957        693.706
63        661.387        683.837
64        655.474        676.118
65        648.369        668.967
66        635.407          662.1
67        633.429         657.74
68        629.366        653.256
69        629.366        644.951
70        619.767        637.664
71        607.694        630.515
72        598.095        624.451
73        593.563        617.442
74        592.239        608.405
75        585.446        599.385
76        580.913        593.955
77        565.793        589.697
78         556.34        583.928
79        551.808        577.154
80        551.808        568.587
81        551.808         560.17
82        549.157        555.615
83        548.071        556.293
84        538.106        555.005
85        535.608        551.774
86        528.742        545.602
87        520.519        541.279
88        519.574        534.599
89        518.887        527.977
90        517.994        522.285
91        498.551        519.543
92        498.551        516.582
93        485.825        510.676
94        485.825        502.949
95        481.386        494.641
96        479.003        490.277
97        479.003        486.872
98        479.003        483.274
99        470.381        481.265
100        469.102        480.404
101        461.078        478.585
102        443.503        478.247
103        443.503        475.365
104        441.999        476.035
105        441.999        478.409
106        441.999        472.335
107        441.999        474.645
108        441.999         478.05
109        441.999        472.934
110        441.999        480.249
111        441.999        474.963
112        441.971        473.869
113        435.641        462.055
114        433.321        449.749
115        417.356        442.386
116        413.908         436.09
117         403.06        427.959
118         401.15        420.636
119         401.15        414.202
120        394.382        407.754
121        394.382         403.03
122        394.382        400.183
123        394.382        398.076
124        394.382        396.465
125        394.382        396.688
126        363.937        397.379
127        363.937        398.945
128        362.265        399.498
129        362.265        394.232
130        362.265        388.786
131        361.818        388.615
132        360.538        378.623
133        360.538        364.978
134        360.538        362.362
135        360.538        361.459
136        360.538        361.145
137        356.201        361.054
138        356.201        360.815
139        356.201        360.318
140        356.201        359.302
141        352.922        358.904
142        346.319        357.731
143        346.319        355.507
144        342.393        352.592
145        342.393        349.876
146        342.393         347.46
147        340.447        345.861
148        335.135        343.093
149        332.381        340.769
150        332.324        337.926
151        332.381        336.483
152        329.417        334.373
153         329.29        332.534
154        328.634        331.221
155        325.502        330.023
156         322.57         328.78
157        320.667        327.289
158         320.01        325.413
159        315.216         322.65
160        314.395        319.972
161        313.466        317.894
162        310.906        316.167
163        306.954        314.163
164        303.125        312.399
165        299.742         309.74
166        297.862         306.69
167        297.862        303.494
168        293.816        300.796
169        292.018        299.422
170        292.018        297.284
171        292.018        294.758
172          291.8        293.813
173          291.8        292.954
174          291.8        292.195
175         286.28        291.934
176        289.652        291.893
177        288.655        291.783
178        287.139         291.24
179        286.077        290.374
180         285.36        288.641
181         285.36        287.171
182        284.261        286.149
