Generation  Best distance  Mean distance
1         2320.8        2767.33
2        2269.68        2579.52
3        2202.02        2470.62
4        2139.34        2353.18
5        2085.47        2286.56
6        1967.52        2222.68
7        1947.74        2153.47
8        1881.88        2079.45
9        1762.37        1993.31
10        1762.37        1935.16
11        1665.07        1871.11
12        1611.85        1795.85
13        1571.85        1726.91
14        1539.82        1672.75
15        1539.82        1637.36
16         1517.3        1602.05
17        1496.87        1564.75
18        1473.49        1539.79
19        1437.42        1507.59
20        1409.13        1487.29
21        1360.86        1464.05
22        1306.61        1433.75
23        1255.44        1401.73
24        1197.22        1350.75
25        1182.44        1292.59
26        1182.29         1252.3
27        1133.97        1215.59
28        1111.85        1186.98
29        1106.55        1154.06
30        1099.22        1128.68
31        1059.95        1115.45
32        1059.95         1106.4
33        1041.59        1097.33
34        1040.32        1079.78
35        1040.32        1069.35
36         1028.8        1059.34
37        1005.98        1054.39
38         988.93        1047.46
39        981.959         1029.1
40        949.475        1017.47
41        949.475        999.891
42        918.965        981.923
43        916.785        963.778
44        911.647        947.379
45        896.695        939.613
46        843.975         930.65
47        840.442        911.941
48        838.475        887.645
49        826.882        864.878
50        815.222        853.496
51        812.064        840.039
52        800.248         834.45
53        782.855        824.033
54        765.644        811.072
55        743.017        797.478
56        740.576        782.869
57        729.463        766.757
58        719.142        754.572
59        719.142        744.532
60        701.765        731.796
61        680.311        722.486
62         678.01        709.445
63        657.925        698.053
64        657.925        686.583
65        647.966        674.301
66        647.966        666.512
67         618.95        655.725
68        608.991        647.416
69        603.521         633.36
70         602.33        617.895
71         602.33        608.757
72        599.145        605.185
73        590.202        602.845
74        587.593        600.057
75        587.593        597.786
76        587.593        597.349
77        577.785        595.397
78        577.785        592.041
79        574.997        587.922
80         559.46        586.991
81        558.268        584.479
82        558.268        580.043
83        556.179        572.613
84        534.223        567.036
85        533.031        558.764
86        533.031        550.198
87         530.59        541.376
88        529.398         537.12
89          520.9        533.892
90        513.091        530.704
91        508.872        526.135
92        508.872        518.758
93        506.486        513.236
