Generation  Best distance  Mean distance
1        1919.82        2747.55
2        1913.85        2488.77
3        1881.43         2282.4
4        1822.04        2092.97
5        1815.68           1957
6        1753.74        1880.68
7         1732.3        1834.16
8         1701.6        1797.34
9        1660.45         1763.1
10        1637.53        1728.38
11        1584.55         1693.1
12        1564.51         1659.7
13        1525.03        1627.72
14        1505.32        1599.22
15         1461.5        1555.36
16        1454.21        1521.66
17        1429.72        1501.05
18        1393.88        1470.99
19        1380.64        1442.17
20         1357.9        1413.76
21        1345.58        1396.25
22        1324.64        1376.34
23        1278.46        1350.58
24        1253.49        1329.22
25        1250.37        1300.29
26        1209.89        1280.53
27        1209.89        1258.52
28        1186.35        1234.57
29        1159.77        1217.94
30        1128.98        1201.05
31        1128.98        1183.18
32         1102.4        1165.43
33        1076.35        1140.47
34        1076.35        1117.08
35        1076.35        1101.64
36         1072.5        1089.96
37        1033.89        1082.39
38        1027.19        1074.74
39        1008.38        1062.23
40        1000.37        1046.63
41        989.239        1032.41
42        958.553        1021.16
43        943.892        1005.58
44        937.227        991.618
45        895.165        973.963
46         878.74         952.99
47         856.85        928.955
48         856.85        912.478
49        836.206        894.962
50        836.206        875.418
51        802.779         866.55
52        802.779          861.8
53        785.552        848.676
54        769.614        839.061
55        767.991        826.194
56        755.773        807.355
57         725.72        785.114
58        708.306        773.593
59        708.306        756.025
60         672.11        739.924
61         672.11        721.459
62        670.244        705.638
63        647.046        690.489
64        635.059        677.289
65        629.161        668.929
66        628.376        657.802
67        628.376        646.144
68        618.933        638.125
69        605.138        633.979
70        603.086        626.884
71        597.139         616.94
72        587.072        606.368
73        579.072        600.233
74        569.197        592.126
75        566.441        584.678
76        567.145        579.907
77        563.493        574.108
78        558.553        568.815
79        545.844        565.185
80        545.844        563.434
81        543.335        562.197
82        536.225        555.783
83        527.163        550.405
84        524.654        543.537
85        517.543        539.729
86         512.34        531.712
87         512.06        525.836
88         512.06        521.496
89        510.126         520.48
90        503.992        518.141
91        503.712        513.169
92        498.173        510.877
93        498.173        506.638
94        492.235        508.375
95        488.036        504.691
96        486.786        503.803
97        473.364        495.778
98        461.358        491.295
99        461.078         485.15
100        461.078        476.551
101         453.94        470.172
102         453.94        466.132
103        441.882        466.293
104        441.882        464.008
105        441.882        458.684
106        441.826        452.491
107        440.352        448.345
