Generation  Best distance  Mean distance
1        2454.19         2794.1
2        2308.71        2635.17
3        2184.25        2501.87
4        1911.38        2390.68
5        1911.38        2276.06
6        1902.33        2164.87
7         1814.3        2038.96
8        1795.76        1918.51
9         1737.6        1862.56
10        1656.94         1814.3
11        1645.48        1771.58
12         1635.7        1733.73
13        1608.66        1694.27
14        1587.34        1668.21
15        1566.97        1638.92
16        1515.66         1615.4
17        1495.67        1585.24
18        1418.73        1548.38
19        1418.73        1506.65
20        1391.99        1471.08
21        1364.81        1442.44
22         1336.7        1417.87
23        1281.84        1388.24
24        1275.66        1355.71
25        1266.81        1322.81
26        1204.02        1291.76
27        1186.75        1282.96
28        1186.75        1268.92
29        1186.75         1252.5
30        1156.02        1229.78
31        1126.42        1208.58
32        1126.42        1184.45
33        1101.47        1162.11
34        1064.61        1141.77
35         1055.5        1120.84
36        1051.08        1102.62
37        1043.92        1086.16
38        1034.38        1076.44
39         1022.2        1069.12
40         992.18        1057.82
41         992.18        1051.87
42        975.319        1032.52
43          952.4        1019.05
44        918.305        1007.56
45        918.305        993.414
46        908.416        978.936
47        908.416        962.288
48        899.778        946.045
49        895.008        929.741
50        895.008        918.638
51        883.533         913.91
52        870.884        904.673
53        852.297        893.803
54        839.101        887.611
55        836.829        875.886
56        813.242        864.954
57        800.831        849.106
58        795.803        831.507
59        783.392        818.727
60        779.472        806.238
61        767.639        799.347
62        742.844        789.769
63        732.655         777.72
64        732.655        763.124
65        731.036        751.994
66        727.838        745.599
67        727.838        739.448
68        712.409        735.418
69        712.409        731.428
70        710.873        726.525
71        708.588        720.358
72         702.57        715.285
73        697.648        710.268
74        685.296        708.132
75        685.296        704.744
76        587.593        694.584
77        578.611        680.414
78        573.973        657.798
79        571.323        638.804
80        568.842        614.066
81        564.928        590.781
82        562.447        581.736
83        562.446        573.513
84        559.952        566.421
85        547.124        563.841
86        547.124        562.013
87        534.677        558.482
88        534.677         556.01
89        534.677        548.416
90        534.677        544.758
91        532.584         541.96
92        523.973        539.142
93        523.973        533.356
94        515.403         529.53
95        513.609        525.718
96        508.789        519.053
97        508.789        515.605
98        502.203        512.324
99        502.203        509.113
100        497.827        506.049
101        496.751        503.366
102        485.788        500.614
103        479.588        497.158
104        479.576        494.139
105        473.351        488.992
106        470.711        485.284
107        470.711        480.304
108        467.842        478.562
109        459.486        475.521
110        459.486         471.93
111        459.486        466.722
112        459.486        464.222
113        459.296        462.613
114        453.756         461.36
115        439.639        460.784
116        439.639        458.403
117        439.639        453.474
118        435.956        451.624
119        435.956        448.609
120        432.189        444.773
121        431.645        442.388
122        427.655        435.564
123        427.655        433.223
124        426.012        431.065
125        424.467        429.576
126        393.988        426.687
127        393.988        424.029
128        393.988        423.768
129        393.988        432.865
130        393.988        445.327
131        376.542        448.522
132        376.542        437.219
133        376.542        415.456
134        367.896        402.239
135        367.325        391.847
136        367.325        383.172
137        364.597        374.291
138        362.516        372.539
139        359.754        368.301
140        356.712        365.273
141        352.681        362.757
142        351.688        360.202
143        349.125        356.359
144        349.125        353.756
145        349.125        351.317
146        349.125        350.108
147        347.506        349.843
148        347.506        349.336
149        347.506        348.499
150        340.799         348.19
151        346.311        348.093
152        346.311        347.501
153        340.156        346.838
154        340.156        346.029
155        338.949        344.279
156        337.071        342.827
157        337.071        341.628
158        331.434        341.055
159        331.434        339.189
160        331.434        335.936
161        331.434        334.427
162        331.434        333.763
163        331.434        333.336
164        331.434         333.13
165        331.434        333.341
166        331.434         333.79
167        329.315        334.019
168        321.366        335.359
169        321.366        332.529
170        321.366        329.594
171        321.366        330.724
172        321.366        334.212
173        318.697        330.652
174        317.631        328.051
175        314.173        322.146
176         286.28         320.28
177         286.28         319.84
178         286.28        317.882
179        286.052        317.879
180        286.052        312.976
181        286.052        307.293
182        280.213        297.915
183        277.767        292.225
184        277.767        285.781
185        271.149        282.804
186        270.922        279.479
187        270.403        276.357
188        269.285        274.393
189        269.285        271.458
190        265.922        270.271
191        265.922        269.427
192        257.984        268.139
193        257.984        267.004
194        257.984        265.199
195        257.984        263.791
196        257.984        262.841
197        257.984        261.645
198        257.984        261.148
199         257.45        261.246
200        257.011         260.42
201         247.06        258.735
202        246.833        256.725
203        244.474        254.119
204        244.246        251.075
205        244.089        249.372
206        244.089        246.678
207        243.573        245.992
208        240.678        244.605
209        234.818        244.316
210        234.119         242.03
211        233.603        239.474
212        233.603        238.286
213        227.803        235.604
214        227.803        235.278
215        227.803         234.81
216        227.803        236.245
217        227.803        234.261
218        227.803        233.992
219        227.803        232.261
220        227.803        232.293
221        227.803        232.025
222        227.803        230.844
223        227.803        230.471
224        227.803        230.613
225        227.803        230.747
226        218.092        229.895
227        218.092        226.177
228        218.092        223.156
229        218.092         222.99
230        218.092        221.326
231        218.092        220.943
232        218.092        220.809
233        218.092        221.399
234        218.092        222.237
235        218.092        225.597
236        218.092        226.469
237        217.022        224.867
238        217.022        221.193
239         216.57        218.049
240         216.57         217.44
241        214.874        217.389
242        214.874        216.782
243        213.474         216.37
244        211.326        215.574
245        211.326         214.53
246        211.326        213.277
247        211.326        212.744
248        211.326        212.331
249        211.326        212.402
250        211.326        212.627
251        190.806        211.953
252        189.967        210.021
253        189.279        208.669
254        189.279        207.439
255        189.279        199.912
256        189.279        194.497
257        189.279        192.454
258        189.279        192.783
259        189.279        192.572
260        188.753        193.245
261        188.066        192.199
262        188.066        188.986
263        186.423        188.596
264        184.576        188.248
265        183.884        187.269
266         182.67        185.987
267        181.669        184.671
268        181.669        183.489
269        181.669        182.499
270        181.627        182.093
271        181.627        181.806
272        181.627        181.716
273        181.203        181.642
274        178.596        181.579
275        178.596        181.366
276        175.317        180.679
277        170.807        179.239
278        169.737        176.896
279        165.526        174.174
280        165.526        172.301
281        165.526        169.334
282        165.526        167.578
283        165.526        166.648
284        165.526        166.309
285        165.136        165.985
286        164.745        165.773
287        164.354        165.406
288        160.449        164.989
289        160.449        164.082
290        160.449         162.72
291        156.778        162.152
292        156.778        161.128
293        156.778        159.598
294        156.778        158.246
295        156.778        157.906
296        156.778        157.486
297        156.778        157.704
298        156.778        157.827
299        156.778        157.763
300        156.778        157.645
301        149.123        158.386
302        146.823        156.159
303        143.634        153.298
304        143.634        149.373
305        141.876        146.291
306        141.876        144.724
307        141.876        143.404
308        141.119        142.645
309        141.119        142.301
310        141.119        141.983
311        141.119        141.703
312        141.119        141.432
313        141.119        141.444
314        141.119        141.387
315        141.119         141.48
316        140.734         141.45
317        140.734        141.246
318        139.977        141.046
319        139.977        140.691
320        139.977         140.36
321        139.977        140.257
322        139.977        140.284
323        139.977        140.271
324        139.977        140.293
325        139.977        140.343
326         129.03        141.434
327         129.03        138.294
328         129.03        134.269
329         129.03        132.508
330        128.892        131.114
331        128.892        129.528
332        128.892        129.094
333        128.892        128.976
334        128.892        128.947
335        128.892        128.959
336        128.892        129.011
337        128.892        129.114
338        128.892        129.303
339         128.88        129.406
340         128.88         129.18
341        119.214         128.87
342        119.214        127.966
343        119.214        126.269
344        119.214        123.873
345        119.214        122.753
346        118.507        122.138
347        118.507        121.125
348        118.507         119.53
349        117.971        118.902
350        117.971        119.183
351        117.969        120.221
352        117.969         119.32
353        117.831        119.411
354        117.831        118.721
355        117.831        118.578
356        117.831        118.349
357        117.711         119.53
358        117.573        118.429
359        117.573        117.792
360        117.573        117.717
361        117.573        117.653
362        117.573         117.64
363        117.573        117.635
364        117.573        117.622
365        117.573        117.663
366        117.573        117.743
367        117.573        117.788
368        117.573        117.643
369        117.573         118.08
370        117.573        118.832
371        117.573        119.179
372        117.573        120.015
373        117.573        118.865
374        116.841        121.494
375        116.841        119.087
376        108.944        117.292
377        105.367        115.909
378        105.367        113.313
379        105.367         110.22
380        105.367        108.961
381        105.367        107.788
382        105.367        107.016
383        105.367        106.867
384        105.367        106.862
385        105.367        107.556
386          103.7        107.002
387          103.7        106.152
388          103.7        105.486
389         103.12        104.688
390        102.645          104.4
391        102.645        103.557
392        102.064        103.108
393        102.064        102.812
394        102.064        102.557
395        102.064        102.423
396        102.064         102.42
397        102.064        102.304
398        102.064          102.3
399        102.064          102.4
400        102.064        102.377
401        101.948         102.38
402        100.888         102.19
403        99.7159        101.879
404        99.3842        101.286
405        99.3842        100.509
406        99.3544        99.7662
407        99.3544         99.533
408        99.3544        99.3893
409        98.8129        99.3658
410        98.8129         99.315
411        98.8129        99.1549
412        98.8129        99.0303
413        98.8129        98.9758
414        98.6205        98.9445
415        98.0791        98.8441
416        98.0791        98.5994
417        98.0791        98.4089
418        98.0791        98.2503
419        98.0791        98.2695
420        98.0791        98.2549
421        96.8101        98.2901
422        96.8101        98.0434
423        96.2605        97.6662
424        95.8935        97.3485
425        95.8935        96.7707
426        93.7784        96.4836
427        93.7784        95.9185
428        92.6618        95.1288
429         92.632        94.5042
430         92.632         93.549
431         92.632        93.1612
432         92.632        92.9154
433         92.632        92.7391
434         92.632        92.6414
435         92.632        92.7294
436        92.6192        92.6642
437        92.6192        92.8453
438        92.6192        92.6881
439        92.6192         92.628
440        91.4904        92.6189
441        91.4904        92.5609
442        91.4904        92.2609
443        91.4904        91.9998
444        91.4904        91.8194
445        91.4904        91.7241
446        91.4904        91.7693
447        91.4904        91.6958
448        91.4904        91.7136
449        91.4904         91.809
450        91.4904        91.7714
451        91.4904        92.8753
452        91.4904        93.1781
453        91.4904        93.3654
454        91.4904        92.7517
455        91.4475        93.6446
456        90.5422        92.3658
457        90.5422        91.6407
458        90.4993        91.2343
459        89.9737          90.94
460        89.9737        90.6358
461        89.9737        90.3738
462        89.9737         90.238
463        89.9737        90.1684
464        89.9737        90.1393
465        89.9737        90.1649
466        89.9737          90.15
467        89.9737        90.1611
468        89.9737        90.2489
469        89.9737        90.4918
470        89.9737         90.397
471        89.9737        90.4307
472        89.9737        90.6987
473        89.9737        91.2278
474        89.9737         93.282
475        89.9737         91.926
476        86.2896        90.8049
477        86.2896        89.7236
478        86.2896        89.1421
479        86.2896        88.2713
480        85.1609        88.0154
481        84.8858        87.2413
482        84.8858        86.6192
483        83.7571        85.5704
484        83.7571        84.9276
485        83.7571        84.4602
486        83.7571        84.3099
487        83.2528        84.1649
488        83.2528        84.0926
489        82.5577        83.6992
490        81.9407         83.386
491        81.9407        82.9268
492        81.9407        82.3819
493        80.4538        82.1494
494        80.4538        81.8017
495        80.4538        81.3115
496        80.4538        80.9516
497        80.4538        80.8915
498        80.4538        80.9381
499        80.4538        80.9943
500        80.4538        81.0012
501        80.4538        81.1122
502        80.4538        80.9785
503        80.4538        80.8809
504        80.4538        80.9671
505        80.4538        80.9702
506        80.4538        81.0439
507        80.4538        80.9302
508        80.4538        80.7328
509        80.2845        80.5861
