#   STEP:  TEMPERATURE:
           0   -0.374275
           0   -0.423948
           0   -0.405236
           0   -0.409326
           0   -0.445311
           0   -0.393144
           0   -0.360549
           0   -0.447683
           0   -0.467036
           0   -0.389483
           0   -0.412434
           0   -0.396343
           0   -0.327058
           0   -0.335909
           0   -0.411039
           0   -0.379299
           0    -0.39882
           0   -0.413132
           0   -0.407576
           0   -0.458994
           0   -0.430792
           0    -0.49011
           0   -0.544401
           0   -0.496518
           0   -0.447538
           0   -0.403237
           0   -0.395262
           0   -0.403976
           0   -0.434325
           0   -0.421786
           0   -0.427396
           0   -0.452187
           0    -0.48314
           0   -0.439862
           0   -0.439902
           0   -0.414045
           0   -0.367431
           0   -0.382569
           0   -0.363691
           0   -0.382051
           0   -0.384313
           0   -0.361656
           0   -0.398024
           0   -0.399938
           0   -0.421932
           0   -0.362493
           0   -0.382846
           0   -0.409613
           0   -0.401515
           0   -0.399363
           0   -0.390974
           0   -0.403545
           0   -0.376107
           0   -0.459999
           0   -0.501077
           0   -0.533033
           0   -0.505415
           0   -0.421687
           0   -0.434375
           0   -0.403937
           0   -0.348367
           0   -0.400853
           0   -0.368276
           0   -0.375744
           0   -0.362998
           0   -0.358027
           0   -0.372835
           0   -0.458088
           0   -0.372681
           0   -0.429087
           0   -0.425275
           0   -0.476995
           0   -0.513843
           0   -0.453186
           0    -0.45775
           0   -0.500191
           0   -0.473654
           0   -0.450026
           0   -0.418639
           0   -0.454183
           0   -0.497334
           0   -0.455708
           0   -0.436848
           0   -0.496593
           0   -0.395059
           0   -0.429431
           0   -0.363531
           0   -0.405705
           0   -0.417741
           0   -0.406652
           0   -0.467605
           0   -0.442884
           0   -0.420419
           0   -0.476962
           0   -0.382732
           0   -0.336883
           0    -0.33043
           0   -0.280821
           0   -0.316758
           0   -0.338563
           0   -0.386501
           0   -0.403163
           0   -0.373873
           0   -0.338147
           0   -0.362648
           0    -0.34624
           0   -0.335163
           0    -0.36276
           0   -0.387654
           0   -0.418045
           0   -0.441191
           0   -0.524816
           0     -0.4794
           0   -0.497162
           0    -0.47882
           0   -0.442197
           0   -0.409952
           0   -0.396148
           0   -0.438326
           0   -0.438696
           0   -0.446253
           0   -0.460916
           0   -0.402671
           0   -0.393436
           0   -0.365538
           0   -0.408165
           0   -0.360875
           0   -0.486841
           0    -0.41258
           0   -0.392599
           0   -0.349993
           0   -0.395594
           0   -0.410329
           0   -0.431894
           0   -0.430709
           0   -0.406744
           0    -0.47883
           0   -0.532915
           0   -0.537569
           0    -0.46044
           0    -0.45243
           0   -0.453031
           0   -0.444184
           0   -0.443161
           0   -0.476994
           0    -0.41456
           0   -0.457376
           0    -0.41475
           0   -0.466796
           0   -0.413915
           0   -0.407021
           0   -0.330504
           0   -0.447766
           0   -0.457559
           0   -0.448662
           0   -0.489117
           0   -0.494737
           0   -0.445989
           0   -0.438289
           0   -0.422929
           0   -0.401235
           0   -0.395398
           0   -0.374157
           0   -0.398709
           0   -0.398835
           0   -0.407493
           0    -0.35322
           0   -0.410716
           0   -0.452623
           0   -0.462618
           0   -0.399572
           0   -0.370096
           0   -0.391731
           0   -0.387611
           0   -0.379114
           0   -0.428812
           0   -0.459451
           0   -0.411427
           0   -0.415358
           0   -0.440265
           0   -0.381569
           0   -0.420347
           0   -0.357641
           0   -0.395142
           0   -0.412516
           0   -0.352865
           0   -0.349047
           0   -0.338872
           0   -0.357228
           0   -0.410574
           0   -0.444368
           0   -0.484293
           0   -0.521637
           0   -0.525343
           0   -0.530709
           0   -0.538617
           0   -0.454929
           0   -0.558439
           0    -0.47202
           0   -0.463233
           0   -0.375035
           0   -0.398647
           0   -0.377659
           0   -0.354501
           0   -0.397238
           0   -0.390586
           0   -0.388266
           0   -0.407021
           0   -0.343446
           0   -0.385321
           0   -0.435153
           0   -0.454672
           0   -0.423745
           0   -0.387144
           0   -0.409044
           0   -0.423145
           0   -0.457958
           0   -0.437715
           0   -0.397285
           0   -0.431553
           0   -0.469726
           0   -0.406464
           0     -0.4332
           0    -0.44605
           0   -0.480196
           0   -0.517748
           0    -0.43137
           0   -0.389142
           0    -0.38691
           0    -0.39435
           0   -0.386071
           0   -0.365457
           0   -0.327238
           0   -0.382637
           0   -0.422157
           0    -0.40948
           0   -0.432977
           0   -0.388226
           0    -0.37445
           0   -0.413985
           0   -0.447177
           0   -0.441444
           0   -0.407738
           0   -0.393715
           0   -0.400617
           0   -0.480214
           0   -0.404254
           0   -0.500735
           0   -0.462774
           0    -0.47301
           0    -0.39788
           0   -0.425653
           0   -0.434925
           0   -0.435053
           0   -0.442112
           0   -0.467956
           0   -0.357633
           0   -0.411829
           0   -0.439286
           0   -0.402141
           0    -0.43515
           0   -0.385703
           0   -0.359494
           0    -0.34646
           0    -0.30207
           0    -0.34152
           0   -0.463963
           0   -0.457019
           0   -0.456601
           0    -0.43518
           0   -0.483317
           0   -0.419081
           0     -0.4567
           0    -0.44151
           0      -0.384
           0   -0.421639
           0   -0.393203
           0   -0.432527
           0   -0.413545
           0   -0.420118
           0   -0.381449
           0   -0.332044
           0   -0.358381
           0   -0.336946
           0   -0.365503
           0    -0.47516
           0   -0.504493
           0   -0.490777
           0   -0.421962
           0   -0.492905
           0   -0.536147
           0   -0.452135
           0   -0.418442
           0   -0.398441
           0   -0.438531
           0   -0.465419
           0   -0.405037
           0   -0.394173
           0   -0.413826
           0   -0.437545
           0   -0.420643
           0   -0.488245
           0   -0.471568
           0   -0.388096
           0   -0.423327
           0   -0.431409
           0   -0.411465
           0   -0.434435
           0    -0.42419
           0   -0.345626
           0   -0.326898
           0   -0.393401
           0    -0.37415
           0   -0.360864
           0   -0.449589
           0   -0.433975
           0   -0.336626
           0   -0.413735
           0   -0.350734
           0   -0.332015
           0   -0.384325
           0   -0.377765
           0   -0.366129
           0   -0.461055
           0    -0.38212
           0   -0.351769
           0    -0.43442
           0   -0.426547
           0   -0.441446
           0   -0.438498
           0    -0.38565
           0   -0.447163
           0   -0.307298
           0   -0.370085
           0   -0.343685
           0   -0.359614
           0   -0.332163
           0    -0.32452
           0   -0.375039
           0   -0.381335
           0   -0.435167
           0   -0.415437
           0   -0.400503
           0   -0.425912
           0    -0.40256
           0   -0.447647
           0   -0.376111
           0   -0.398617
           0   -0.432964
           0   -0.425771
           0   -0.387035
           0   -0.363574
           0   -0.397476
           0   -0.425557
           0   -0.429178
           0   -0.450092
           0   -0.399235
           0   -0.387379
           0   -0.329895
           0   -0.413478
           0   -0.345891
           0   -0.333579
           0    -0.36276
           0   -0.411855
           0   -0.434799
           0   -0.436171
           0   -0.436631
           0   -0.437404
           0   -0.421649
           0   -0.422581
           0    -0.46246
           0   -0.407201
           0   -0.400316
           0    -0.36777
           0   -0.347912
           0   -0.507743
           0   -0.441594
           0   -0.446033
           0   -0.536802
           0   -0.413745
           0   -0.476084
           0   -0.391162
           0   -0.348388
           0   -0.434661
           0   -0.458775
           0   -0.407784
           0   -0.465688
           0   -0.415008
           0   -0.380856
           0   -0.394203
           0   -0.509367
           0   -0.493532
           0   -0.513323
           0   -0.486293
           0   -0.482029
           0   -0.447096
           0   -0.431866
           0   -0.445697
           0   -0.432814
           0   -0.458271
           0   -0.482323
           0   -0.416743
           0   -0.399794
           0   -0.283947
           0   -0.335959
           0   -0.332229
           0   -0.385294
           0   -0.353372
           0   -0.419417
           0   -0.428545
           0   -0.402362
           0   -0.376075
           0   -0.462775
           0   -0.422105
           0   -0.436899
           0   -0.400108
           0   -0.492844
           0    -0.43613
           0   -0.399779
           0   -0.360888
           0   -0.443949
           0   -0.406974
           0   -0.414455
           0   -0.495653
           0   -0.440192
           0   -0.418472
           0   -0.428936
           0   -0.381095
           0   -0.418729
           0    -0.42061
           0   -0.478573
           0   -0.541141
           0   -0.518096
           0   -0.420716
           0   -0.448112
           0   -0.448638
           0   -0.501891
           0   -0.473632
           0   -0.530924
           0    -0.49218
           0   -0.533319
           0   -0.536631
           0   -0.427414
           0   -0.382201
           0   -0.315136
           0   -0.392332
           0   -0.367196
           0   -0.366684
           0   -0.367365
           0   -0.452542
           0   -0.443623
           0   -0.461009
           0   -0.490332
           0   -0.509721
           0   -0.491042
           0   -0.535726
           0   -0.489124
           0   -0.412778
           0    -0.47328
           0   -0.424462
           0   -0.480024
           0   -0.465002
           0   -0.408397
           0   -0.361267
           0   -0.363263
           0   -0.373931
           0   -0.488737
           0   -0.365043
           0   -0.421232
           0   -0.389868
           0   -0.371433
           0   -0.436873
           0   -0.431756
           0   -0.393232
           0   -0.421344
           0   -0.486709
           0   -0.414297
           0   -0.378684
           0   -0.442817
           0   -0.473601
           0   -0.403156
           0   -0.395701
           0   -0.498814
           0   -0.537911
           0   -0.544306
           0   -0.594688
           0   -0.533938
           0   -0.457309
           0   -0.432329
           0   -0.572567
           0   -0.510587
           0   -0.454727
           0   -0.440115
           0   -0.390883
           0   -0.381527
           0   -0.381947
           0    -0.42567
           0   -0.415791
           0   -0.381924
           0   -0.366206
           0    -0.43755
           0   -0.503411
           0   -0.446953
           0   -0.457725
           0   -0.481542
           0   -0.549371
           0    -0.53101
           0   -0.451124
           0   -0.400463
           0   -0.408893
           0   -0.402642
           0   -0.442392
           0   -0.448565
           0   -0.404305
           0   -0.440296
           0    -0.45593
           0   -0.394813
           0   -0.355694
           0   -0.340734
           0   -0.323339
           0   -0.416683
           0   -0.504871
           0   -0.507929
           0    -0.46755
           0   -0.497902
           0   -0.495618
           0   -0.503162
           0   -0.484313
           0   -0.422921
           0   -0.462717
           0   -0.505206
           0   -0.465055
           0   -0.466363
           0   -0.461987
           0   -0.457802
           0   -0.426257
           0   -0.396742
           0    -0.28949
           0   -0.307404
           0   -0.339405
           0   -0.327492
           0   -0.398296
           0   -0.405234
           0   -0.403025
           0   -0.397793
           0   -0.422196
           0     -0.4058
           0   -0.452099
           0     -0.3993
           0   -0.405157
           0    -0.41565
           0   -0.371466
           0   -0.356635
           0   -0.385603
           0   -0.395385
           0   -0.388805
           0   -0.398912
           0   -0.419626
           0   -0.379103
           0   -0.424373
           0   -0.402061
           0   -0.422209
           0   -0.343042
           0   -0.376873
           0   -0.429502
           0   -0.365215
           0     -0.3163
           0   -0.370403
           0   -0.391266
           0   -0.386896
           0   -0.345751
           0   -0.418725
           0   -0.349897
           0   -0.358122
           0   -0.425358
           0   -0.420864
           0   -0.433702
           0    -0.45093
           0   -0.446882
           0   -0.424412
           0   -0.416786
           0   -0.432543
           0   -0.478173
           0     -0.4083
           0   -0.432495
           0   -0.434989
           0   -0.481096
           0   -0.427147
           0   -0.443543
           0    -0.38579
           0   -0.397584
           0   -0.374401
           0   -0.364913
           0   -0.399617
           0   -0.305629
           0   -0.374896
           0   -0.404965
           0   -0.398735
           0   -0.370712
           0   -0.359668
           0   -0.406026
           0   -0.466396
           0   -0.488956
           0   -0.444121
           0   -0.494342
           0   -0.443132
           0   -0.421601
           0   -0.457024
           0   -0.459515
           0   -0.555086
           0   -0.490974
           0   -0.451132
           0   -0.456489
           0   -0.435864
           0   -0.402989
           0   -0.374137
           0   -0.399319
           0   -0.484828
           0   -0.416506
           0   -0.493459
           0   -0.499765
           0   -0.500817
           0   -0.489584
           0   -0.485256
           0   -0.563346
           0     -0.5248
           0   -0.487081
           0   -0.493515
           0   -0.468721
           0   -0.441153
           0   -0.464153
           0   -0.411959
           0   -0.298667
           0    -0.37102
           0   -0.377296
           0   -0.367106
           0   -0.385693
           0    -0.42453
           0   -0.364457
           0   -0.367487
           0   -0.356745
           0   -0.394633
           0   -0.424939
           0   -0.411537
           0   -0.384841
           0   -0.423999
           0   -0.433631
           0   -0.450673
           0   -0.447441
           0   -0.487532
           0   -0.499257
           0   -0.426644
           0   -0.354109
           0   -0.355018
           0   -0.405594
           0   -0.397056
           0    -0.44827
           0   -0.345147
           0   -0.439537
           0   -0.431108
           0   -0.408877
           0    -0.47838
           0   -0.419724
           0   -0.398964
           0   -0.436183
           0   -0.401017
           0   -0.360998
           0   -0.383851
           0    -0.39808
           0   -0.370377
           0   -0.311863
           0   -0.393464
           0   -0.381628
           0    -0.38476
           0   -0.395838
           0   -0.376091
           0   -0.376388
           0   -0.355195
           0   -0.392483
           0   -0.354151
           0   -0.462474
           0   -0.457751
           0   -0.395689
           0   -0.388021
           0   -0.364089
           0   -0.386999
           0   -0.342856
           0   -0.359984
           0   -0.427601
           0   -0.423478
           0   -0.401164
           0   -0.391761
           0   -0.424576
           0   -0.471568
           0   -0.459558
           0   -0.417585
           0   -0.393532
           0   -0.438135
           0   -0.378937
           0   -0.413363
           0   -0.450175
           0    -0.47759
           0   -0.427732
           0   -0.448398
           0   -0.475333
           0   -0.471046
           0   -0.461379
           0     -0.4714
           0   -0.466734
           0   -0.530093
           0   -0.525009
           0   -0.498989
           0   -0.470668
           0   -0.439645
           0   -0.443978
           0   -0.369143
           0   -0.428827
           0   -0.411342
           0   -0.454188
           0   -0.475898
           0   -0.422318
           0   -0.447731
           0   -0.377359
           0   -0.344038
           0   -0.395001
           0   -0.415033
           0   -0.418862
           0   -0.395231
           0   -0.375067
           0   -0.425584
           0   -0.390922
           0   -0.415226
           0   -0.382275
           0   -0.410274
           0   -0.383409
           0   -0.404875
           0   -0.455752
           0    -0.46662
           0    -0.41263
           0   -0.452942
           0   -0.442889
           0   -0.517349
           0   -0.468632
           0   -0.444794
           0   -0.357137
           0   -0.446046
           0   -0.432229
           0   -0.478703
           0   -0.449089
           0   -0.425878
           0    -0.40637
           0   -0.405176
           0   -0.387713
           0    -0.42605
           0   -0.387627
           0   -0.375339
           0   -0.473452
           0   -0.407654
           0   -0.428795
           0   -0.454064
           0   -0.349369
           0   -0.313675
           0   -0.371164
           0   -0.473391
           0   -0.482438
           0   -0.465448
           0   -0.452122
           0   -0.355713
           0    -0.39742
           0   -0.391101
           0   -0.407988
           0   -0.340342
           0    -0.28797
           0   -0.343117
           0   -0.364543
           0    -0.32458
           0   -0.331966
           0   -0.389787
           0   -0.351255
           0   -0.350739
           0   -0.405981
           0   -0.384432
           0   -0.343252
           0   -0.353295
           0   -0.335009
           0   -0.402516
           0   -0.380617
           0   -0.366147
           0   -0.379771
           0   -0.354251
           0   -0.339722
           0   -0.443597
           0   -0.384489
           0   -0.406623
           0   -0.387871
           0   -0.418219
           0   -0.403367
           0   -0.389718
           0   -0.400049
           0   -0.450562
           0   -0.484181
           0   -0.354678
           0   -0.434519
           0   -0.418321
           0   -0.398865
           0   -0.355271
           0   -0.382781
           0   -0.399045
           0    -0.44565
           0   -0.420161
           0   -0.380036
           0   -0.357636
           0   -0.383326
           0   -0.411368
           0   -0.489963
           0   -0.384412
           0   -0.414649
           0   -0.427561
           0   -0.372324
           0   -0.347904
           0   -0.415356
           0   -0.466186
           0     -0.4107
           0   -0.397412
           0   -0.353284
           0   -0.397847
           0   -0.428546
           0   -0.394687
           0   -0.340213
           0   -0.392951
           0    -0.33976
           0   -0.486473
           0   -0.517671
           0   -0.456273
           0   -0.452153
           0    -0.43874
           0   -0.458348
           0   -0.424135
           0   -0.425398
           0   -0.452247
           0   -0.419781
           0    -0.38116
           0   -0.353446
           0   -0.485945
           0   -0.441763
           0   -0.406522
           0   -0.444781
           0   -0.382948
           0   -0.365797
           0   -0.392511
           0   -0.370531
           0   -0.374268
           0   -0.359519
           0   -0.405323
           0   -0.352974
           0   -0.371816
           0   -0.429738
           0   -0.435352
           0   -0.476073
           0    -0.56231
           0   -0.492933
           0   -0.515404
           0   -0.498807
