           0           0           0
   0.0215443           0           0
   0.0430887           0           0
    0.064633           0           0
   0.0861774           0           0
    0.107722           0           0
    0.129266           0           0
     0.15081           0           0
    0.172355           0           0
    0.193899           0           0
    0.215443           0           0
    0.236988           0           0
    0.258532           0           0
    0.280077           0           0
    0.301621           0           0
    0.323165           0           0
     0.34471           0           0
    0.366254           0           0
    0.387798           0           0
    0.409343           0           0
    0.430887           0           0
    0.452431           0           0
    0.473976           0           0
     0.49552           0           0
    0.517064           0           0
    0.538609           0           0
    0.560153           0           0
    0.581697           0           0
    0.603242           0           0
    0.624786           0           0
     0.64633           0           0
    0.667875           0           0
    0.689419           0           0
    0.710963           0           0
    0.732508           0           0
    0.754052           0           0
    0.775596           0           0
    0.797141           0           0
    0.818685           0           0
     0.84023           0           0
    0.861774 0.000125774  0.00012546
    0.883318  0.00218182 0.000710619
    0.904863   0.0239935  0.00257509
    0.926407    0.110442   0.0060069
    0.947951    0.308992   0.0101741
    0.969496    0.642973    0.017146
     0.99104     1.01919   0.0216243
     1.01258     1.42398   0.0253036
     1.03413     1.70359   0.0290926
     1.05567     1.96685   0.0336583
     1.07722     2.08153   0.0318705
     1.09876     2.18789   0.0342346
     1.12031     2.18974   0.0365895
     1.14185     2.12705   0.0344794
     1.16339     2.07558    0.033078
     1.18494     1.96564   0.0330307
     1.20648     1.87619   0.0274925
     1.22803     1.83493   0.0283283
     1.24957     1.75036   0.0255223
     1.27112     1.68238   0.0258626
     1.29266     1.59507   0.0234463
     1.31421     1.53062   0.0228307
     1.33575     1.47325   0.0218846
     1.35729      1.4433   0.0211883
     1.37884     1.42425    0.022427
     1.40038     1.41191   0.0207748
     1.42193     1.35377   0.0191964
     1.44347      1.3195   0.0204424
     1.46502     1.26562   0.0190719
     1.48656     1.25127   0.0197955
      1.5081     1.24783   0.0199029
     1.52965     1.22942   0.0196202
     1.55119     1.19282    0.018611
     1.57274     1.16006     0.01861
     1.59428     1.12987   0.0179382
     1.61583      1.1241   0.0177866
     1.63737     1.13503   0.0184077
     1.65891     1.13629   0.0184521
     1.68046     1.11916   0.0165183
       1.702     1.10025   0.0169462
     1.72355     1.08445   0.0159257
     1.74509     1.08214   0.0166864
     1.76664     1.07771   0.0164811
     1.78818     1.09003   0.0156815
     1.80973     1.07369   0.0149792
     1.83127      1.0408   0.0138171
     1.85281     1.05446   0.0144274
     1.87436     1.06077   0.0148967
      1.8959     1.04175   0.0124319
     1.91745     1.05256   0.0134056
     1.93899     1.02706   0.0132101
     1.96054     1.03149   0.0132801
     1.98208     1.03809   0.0141722
     2.00362     1.03378    0.013237
     2.02517     1.04444   0.0133067
     2.04671     1.06439   0.0131243
     2.06826     1.08362   0.0125166
      2.0898     1.07037   0.0113506
     2.11135     1.05646   0.0126616
     2.13289     1.04617   0.0119379
     2.15443     1.05032   0.0125812
     2.17598     1.03718   0.0116743
     2.19752     1.02782   0.0112356
     2.21907     1.03343   0.0120531
     2.24061     1.03017   0.0115073
     2.26216     1.04033   0.0113881
      2.2837     1.03955   0.0114289
     2.30525     1.02754   0.0111093
     2.32679     1.03423   0.0104639
     2.34833     1.04182   0.0101144
     2.36988     1.02821   0.0103856
     2.39142     1.02739  0.00995731
     2.41297     1.02329   0.0105262
     2.43451     1.02729   0.0109022
     2.45606     1.03478   0.0109538
      2.4776     1.03831   0.0109453
     2.49914     1.02767   0.0103779
     2.52069     1.02105     0.01032
     2.54223     1.01836   0.0105639
     2.56378     1.01932   0.0101918
     2.58532     1.02041   0.0108053
     2.60687     1.01974  0.00964066
     2.62841     1.01756   0.0104554
     2.64995     1.01467  0.00995569
      2.6715     1.01628   0.0102412
     2.69304     1.01992    0.010269
     2.71459     1.01527    0.010043
     2.73613     1.01043   0.0101641
     2.75768     1.00177   0.0100371
     2.77922    0.998428  0.00984613
     2.80077      1.0112   0.0102579
     2.82231     1.01282   0.0100462
     2.84385    0.994267  0.00905161
      2.8654    0.994231  0.00952273
     2.88694    0.997762  0.00959561
     2.90849     1.00564  0.00915445
     2.93003    0.995892  0.00853524
     2.95158    0.998816  0.00920179
     2.97312    0.996707  0.00882791
     2.99466     0.99421  0.00920262
     3.01621     1.00605   0.0092749
     3.03775     1.00671  0.00858823
      3.0593     1.00126  0.00816952
     3.08084      1.0013  0.00861465
     3.10239      1.0084  0.00856408
     3.12393     1.00339  0.00831937
     3.14547    0.996732  0.00796709
     3.16702    0.992289  0.00797804
     3.18856    0.992731  0.00859837
     3.21011    0.995384  0.00813412
     3.23165    0.999644   0.0079076
      3.2532    0.993241  0.00745763
     3.27474    0.995587  0.00729568
     3.29629     0.99527  0.00775146
     3.31783    0.988167   0.0070734
     3.33937    0.992492  0.00755455
     3.36092    0.997581  0.00780636
     3.38246     0.99902  0.00836326
     3.40401    0.981516  0.00776537
     3.42555     0.98139   0.0078919
      3.4471    0.992413  0.00776941
     3.46864    0.981952  0.00735431
     3.49018    0.984726  0.00767599
     3.51173     0.99098  0.00782823
     3.53327     0.98632  0.00702786
     3.55482    0.992337  0.00691944
     3.57636    0.997153  0.00696919
     3.59791    0.995361   0.0063122
     3.61945    0.988687  0.00589233
     3.64099    0.996331  0.00708946
     3.66254    0.993629  0.00733322
     3.68408    0.990476  0.00736591
     3.70563     1.00067    0.007075
     3.72717     1.00234  0.00717313
     3.74872    0.997737  0.00656242
     3.77026    0.993328  0.00616937
     3.79181    0.982967  0.00603907
     3.81335    0.990727  0.00656719
     3.83489    0.995069  0.00633053
     3.85644    0.996252  0.00598147
     3.87798    0.996776  0.00661248
     3.89953    0.998109  0.00626975
     3.92107    0.993629  0.00636609
     3.94262    0.987345  0.00595245
     3.96416    0.989876  0.00664506
      3.9857    0.993656  0.00650446
     4.00725    0.996983  0.00613479
     4.02879    0.990244  0.00593317
     4.05034    0.990492  0.00563203
     4.07188    0.985751  0.00548697
     4.09343     0.98652  0.00548141
     4.11497    0.984073  0.00593454
     4.13651    0.989526  0.00567704
     4.15806    0.988175  0.00612121
      4.1796    0.997909  0.00613963
     4.20115    0.996639  0.00623595
     4.22269     1.00445  0.00630756
     4.24424    0.999972  0.00611455
     4.26578     1.00174  0.00600787
     4.28733    0.998833  0.00585928
     4.30887     1.00321  0.00582573
     4.33041    0.999468  0.00588555
     4.35196    0.999802  0.00577896
      4.3735     0.99817  0.00574332
     4.39505     1.00545  0.00578695
     4.41659     1.00625  0.00559136
     4.43814      1.0065  0.00563539
     4.45968     1.00542  0.00546338
     4.48122      1.0015  0.00533421
     4.50277    0.997724  0.00536829
     4.52431     1.00287  0.00530075
     4.54586     1.00384  0.00527777
      4.5674     1.00356  0.00490802
     4.58895    0.999834  0.00500233
     4.61049    0.990547  0.00525617
     4.63203    0.990242  0.00525207
     4.65358    0.993125  0.00565651
     4.67512    0.995609  0.00592192
     4.69667     0.99412  0.00549257
     4.71821    0.992604  0.00555488
     4.73976    0.990259  0.00556065
      4.7613    0.988634  0.00503578
