#   STEP:  TEMPERATURE:
           0     -5.4933
           0    -5.54111
           0    -5.50163
           0    -5.55017
           0     -5.6148
           0    -5.50532
           0      -5.587
           0    -5.61965
           0     -5.5964
           0    -5.49979
           0    -5.51453
           0    -5.50634
           0    -5.41621
           0    -5.42601
           0    -5.46244
           0     -5.5021
           0     -5.5609
           0    -5.50669
           0    -5.45226
           0    -5.46431
           0    -5.50676
           0    -5.42728
           0    -5.38369
           0     -5.3731
           0    -5.42194
           0    -5.30708
           0    -5.28965
           0    -5.29234
           0    -5.30522
           0    -5.27416
           0    -5.35304
           0    -5.46993
           0    -5.42604
           0    -5.45831
           0    -5.50559
           0    -5.49754
           0    -5.52002
           0    -5.49238
           0    -5.39125
           0    -5.38271
           0    -5.33075
           0    -5.32879
           0    -5.50132
           0    -5.44552
           0     -5.4554
           0    -5.42632
           0    -5.49146
           0    -5.57018
           0    -5.54379
           0    -5.47248
           0    -5.50404
           0    -5.49592
           0    -5.51394
           0    -5.51209
           0      -5.595
           0    -5.51523
           0    -5.55056
           0    -5.50107
           0    -5.53085
           0    -5.64994
           0    -5.59282
           0    -5.54994
           0    -5.58424
           0    -5.56708
           0    -5.49959
           0    -5.51563
           0    -5.52923
           0    -5.52312
           0    -5.61272
           0    -5.64593
           0    -5.54076
           0    -5.60902
           0    -5.55479
           0    -5.60574
           0    -5.69338
           0     -5.6336
           0     -5.5565
           0     -5.5376
           0    -5.52362
           0    -5.57922
           0    -5.55671
           0    -5.49307
           0    -5.41725
           0     -5.4312
           0    -5.38621
           0    -5.43687
           0    -5.51885
           0    -5.58739
           0    -5.53608
           0    -5.51896
           0    -5.55553
           0    -5.54086
           0    -5.54681
           0    -5.55566
           0    -5.53212
           0    -5.52076
           0    -5.48729
           0    -5.46207
           0    -5.59571
           0    -5.65005
           0     -5.7179
           0    -5.64507
           0    -5.64367
           0    -5.58383
           0    -5.63546
           0     -5.6117
           0    -5.55147
           0    -5.59952
           0    -5.62154
           0    -5.64979
           0    -5.64198
           0    -5.66671
           0    -5.60109
           0    -5.57831
           0     -5.5151
           0    -5.43037
           0    -5.50797
           0    -5.50904
           0    -5.55609
           0    -5.55678
           0    -5.54126
           0    -5.45703
           0    -5.49233
           0     -5.5593
           0    -5.49837
           0    -5.49287
           0    -5.50115
           0    -5.45632
           0    -5.58437
           0    -5.58533
           0    -5.65613
           0    -5.53074
           0    -5.52085
           0    -5.53012
           0    -5.52319
           0    -5.56259
           0    -5.56729
           0    -5.59312
           0    -5.57623
           0    -5.60394
           0    -5.54909
           0      -5.531
           0    -5.55903
           0    -5.52913
           0    -5.58775
           0    -5.53533
           0    -5.43711
           0    -5.37519
           0      -5.365
           0    -5.52361
           0    -5.49447
           0    -5.53894
           0     -5.5616
           0    -5.57081
           0    -5.53314
           0    -5.58495
           0    -5.51484
           0    -5.53371
           0    -5.50393
           0    -5.56473
           0     -5.5106
           0    -5.55096
           0    -5.59793
           0    -5.58001
           0    -5.64745
           0    -5.64779
           0    -5.64807
           0    -5.64277
           0    -5.58898
           0    -5.58598
           0    -5.47019
           0    -5.47453
           0    -5.40252
           0    -5.39464
           0    -5.47444
           0    -5.44316
           0    -5.44216
           0    -5.45545
           0    -5.43672
           0    -5.50395
           0    -5.53439
           0     -5.5673
           0    -5.45013
           0    -5.40237
           0     -5.4029
           0    -5.51334
           0    -5.58843
           0    -5.47343
           0    -5.58373
           0    -5.54398
           0    -5.57907
           0    -5.65864
           0    -5.69114
           0    -5.70047
           0    -5.69778
           0    -5.68622
           0    -5.68798
           0    -5.71276
           0    -5.73299
           0    -5.76615
           0    -5.73529
           0    -5.65295
           0    -5.57882
           0    -5.54422
           0    -5.53441
           0    -5.63686
           0    -5.67613
           0    -5.65723
           0     -5.7387
           0    -5.72443
           0    -5.72951
           0    -5.67192
           0    -5.59068
           0    -5.54668
           0    -5.60851
           0    -5.58606
           0    -5.54373
           0    -5.52552
           0    -5.55649
           0    -5.58108
           0    -5.62083
           0    -5.60546
           0    -5.66642
           0    -5.69654
           0    -5.67002
           0    -5.59852
           0     -5.6093
           0    -5.53855
           0    -5.56659
