#   BLOCK:  TEMPERATURE:
           0     0.70764
           0    0.707307
           0     0.70703
           0    0.706808
           0    0.706641
           0    0.706529
           0     0.70647
           0    0.706465
           0    0.706514
           0    0.706616
           0    0.706769
           0    0.706974
           0    0.707229
           0    0.707534
           0    0.707887
           0    0.708289
           0    0.708739
           0    0.709235
           0    0.709777
           0    0.710364
           0    0.710996
           0    0.711671
           0     0.71239
           0    0.713151
           0    0.713951
           0    0.714791
           0    0.715669
           0    0.716586
           0     0.71754
           0    0.718528
           0    0.719551
           0    0.720606
           0    0.721692
           0    0.722809
           0    0.723955
           0    0.725129
           0    0.726328
           0    0.727553
           0    0.728801
           0    0.730072
           0    0.731363
           0    0.732674
           0    0.734004
           0     0.73535
           0    0.736711
           0    0.738087
           0    0.739475
           0    0.740876
           0    0.742289
           0    0.743711
           0    0.745142
           0    0.746579
           0    0.748022
           0    0.749468
           0    0.750918
           0    0.752369
           0     0.75382
           0    0.755271
           0     0.75672
           0    0.758166
           0    0.759609
           0    0.761047
           0    0.762481
           0    0.763906
           0    0.765323
           0     0.76673
           0    0.768126
           0     0.76951
           0    0.770881
           0    0.772239
           0    0.773582
           0    0.774909
           0    0.776219
           0    0.777511
           0    0.778785
           0    0.780039
           0    0.781274
           0    0.782487
           0    0.783679
           0    0.784848
           0    0.785994
           0    0.787116
           0    0.788212
           0    0.789283
           0    0.790328
           0    0.791346
           0    0.792336
           0    0.793298
           0    0.794232
           0    0.795136
           0    0.796011
           0    0.796854
           0    0.797667
           0    0.798448
           0    0.799197
           0    0.799914
           0    0.800599
           0     0.80125
           0    0.801868
           0    0.802453
           0    0.803003
           0    0.803518
           0    0.803998
           0    0.804444
           0    0.804855
           0     0.80523
           0     0.80557
           0    0.805875
           0    0.806143
           0    0.806375
           0    0.806571
           0    0.806731
           0    0.806856
           0    0.806945
           0    0.806997
           0    0.807013
           0    0.806994
           0    0.806939
           0    0.806848
           0    0.806721
           0     0.80656
           0    0.806362
           0    0.806129
           0     0.80586
           0    0.805556
           0    0.805216
           0    0.804842
           0    0.804435
           0    0.803995
           0    0.803521
           0    0.803014
           0    0.802474
           0    0.801903
           0    0.801301
           0    0.800668
           0    0.800004
           0    0.799311
           0     0.79859
           0    0.797841
           0    0.797066
           0    0.796267
           0    0.795444
           0    0.794597
           0     0.79373
           0    0.792843
           0    0.791936
           0    0.791012
           0    0.790072
           0    0.789117
           0    0.788151
           0    0.787173
           0    0.786186
           0    0.785192
           0    0.784192
           0    0.783187
           0    0.782181
           0    0.781174
           0     0.78017
           0     0.77917
           0    0.778177
           0    0.777192
           0    0.776218
           0    0.775257
           0    0.774311
           0    0.773383
           0    0.772475
           0    0.771589
           0    0.770727
           0     0.76989
           0    0.769082
           0    0.768303
           0    0.767557
           0    0.766845
           0    0.766168
           0    0.765529
           0    0.764929
           0     0.76437
           0    0.763852
           0    0.763379
           0     0.76295
           0    0.762569
           0    0.762235
           0    0.761948
           0    0.761711
           0    0.761522
           0    0.761383
           0    0.761295
           0    0.761257
           0     0.76127
           0    0.761334
           0    0.761448
           0    0.761611
           0    0.761824
           0    0.762085
           0    0.762394
           0     0.76275
           0    0.763154
           0    0.763601
           0    0.764092
           0    0.764625
           0    0.765198
           0    0.765811
           0    0.766461
           0    0.767147
           0    0.767866
           0    0.768618
           0      0.7694
           0    0.770212
           0     0.77105
           0    0.771913
           0      0.7728
           0    0.773708
           0    0.774634
           0    0.775577
           0    0.776535
           0    0.777506
           0    0.778488
           0    0.779479
           0    0.780478
           0    0.781483
           0    0.782493
           0    0.783506
           0     0.78452
           0    0.785532
           0    0.786542
           0    0.787549
           0     0.78855
           0    0.789545
           0    0.790532
           0    0.791508
           0    0.792475
           0     0.79343
           0    0.794372
           0      0.7953
           0    0.796213
           0    0.797112
           0    0.797994
           0    0.798861
           0    0.799713
           0    0.800548
           0    0.801366
           0    0.802168
           0    0.802954
           0    0.803724
           0    0.804477
           0    0.805215
           0    0.805939
           0    0.806647
           0    0.807342
           0    0.808024
           0    0.808695
           0    0.809354
           0    0.810004
           0    0.810644
           0    0.811276
           0    0.811902
           0    0.812525
           0    0.813144
           0    0.813761
           0    0.814377
           0    0.814994
           0    0.815612
           0    0.816232
           0    0.816856
           0    0.817484
           0    0.818119
           0     0.81876
           0    0.819408
           0    0.820065
           0     0.82073
           0    0.821404
           0    0.822088
           0    0.822782
           0    0.823486
           0    0.824199
           0    0.824922
           0    0.825654
           0    0.826395
           0    0.827143
           0    0.827899
           0    0.828659
           0    0.829425
           0    0.830195
           0    0.830967
           0    0.831738
           0    0.832507
           0    0.833272
           0    0.834031
           0    0.834782
           0    0.835525
           0    0.836257
           0    0.836976
           0     0.83768
           0    0.838368
           0    0.839039
           0    0.839689
           0    0.840318
           0    0.840924
           0    0.841506
           0    0.842063
           0    0.842592
           0    0.843092
           0    0.843564
           0    0.844005
           0    0.844414
           0    0.844793
           0    0.845139
           0    0.845452
           0    0.845735
           0    0.845985
           0    0.846202
           0    0.846387
           0     0.84654
           0    0.846663
           0    0.846755
           0    0.846817
           0     0.84685
           0    0.846854
           0    0.846831
           0    0.846783
           0    0.846709
           0    0.846613
           0    0.846496
           0    0.846358
           0    0.846202
           0    0.846028
           0    0.845839
           0    0.845635
           0    0.845418
           0    0.845192
           0    0.844957
           0    0.844715
           0    0.844466
           0    0.844212
           0    0.843954
           0    0.843695
           0    0.843436
           0    0.843179
           0    0.842925
           0    0.842674
           0     0.84243
           0    0.842194
           0    0.841966
           0    0.841746
           0    0.841537
           0     0.84134
           0    0.841156
           0    0.840986
           0     0.84083
           0     0.84069
           0    0.840566
           0    0.840458
           0    0.840368
           0    0.840295
           0    0.840243
           0    0.840211
           0    0.840199
           0    0.840207
           0    0.840237
           0    0.840287
           0    0.840359
           0    0.840452
           0    0.840567
           0    0.840703
           0    0.840861
           0    0.841041
           0    0.841242
           0    0.841464
           0    0.841709
           0    0.841976
           0    0.842265
           0    0.842575
           0    0.842906
           0    0.843257
           0     0.84363
           0    0.844022
           0    0.844434
           0    0.844864
           0    0.845313
           0    0.845781
           0    0.846267
           0    0.846771
           0     0.84729
           0    0.847825
           0    0.848376
           0    0.848943
           0    0.849524
           0    0.850119
           0    0.850725
           0    0.851341
           0    0.851967
           0    0.852603
           0    0.853245
           0    0.853895
           0    0.854551
           0     0.85521
           0    0.855873
           0    0.856537
           0    0.857201
           0    0.857864
           0    0.858524
           0     0.85918
           0     0.85983
           0    0.860472
           0    0.861102
           0    0.861721
           0    0.862325
           0    0.862914
           0    0.863485
           0    0.864035
           0    0.864563
           0    0.865066
           0    0.865542
           0     0.86599
           0    0.866407
           0    0.866792
           0    0.867142
           0    0.867456
           0    0.867731
           0    0.867964
           0    0.868154
           0    0.868299
           0    0.868397
           0    0.868447
           0    0.868447
           0    0.868394
           0    0.868288
           0    0.868128
           0    0.867912
           0    0.867638
           0    0.867305
           0    0.866913
           0    0.866461
           0    0.865947
           0    0.865372
           0    0.864734
           0    0.864035
           0    0.863272
           0    0.862447
           0     0.86156
           0    0.860612
           0    0.859603
           0    0.858534
           0    0.857405
           0    0.856218
           0    0.854974
           0    0.853675
           0    0.852324
           0    0.850921
           0    0.849468
           0    0.847966
           0    0.846417
           0    0.844826
           0    0.843193
           0    0.841522
           0    0.839815
           0    0.838074
           0    0.836303
           0    0.834502
           0    0.832676
           0    0.830827
           0    0.828958
           0    0.827072
           0    0.825172
           0    0.823262
           0    0.821344
           0    0.819423
           0      0.8175
           0    0.815579
           0    0.813661
           0     0.81175
           0    0.809848
           0    0.807959
           0    0.806085
           0    0.804229
           0    0.802392
           0    0.800578
           0    0.798787
           0    0.797023
           0    0.795288
           0    0.793583
           0    0.791909
           0    0.790269
           0    0.788663
           0    0.787093
           0    0.785559
           0    0.784063
           0    0.782605
           0    0.781185
           0    0.779803
           0     0.77846
           0    0.777156
           0    0.775893
           0    0.774668
           0    0.773482
           0    0.772333
           0     0.77122
           0    0.770142
           0    0.769099
           0    0.768088
           0    0.767108
           0    0.766158
           0    0.765237
           0    0.764343
           0    0.763473
           0    0.762627
           0    0.761802
           0    0.760996
           0    0.760208
           0    0.759436
           0    0.758678
           0    0.757932
           0    0.757195
           0    0.756467
           0    0.755746
           0    0.755029
           0    0.754315
           0    0.753603
           0    0.752891
           0    0.752178
           0    0.751462
           0    0.750742
           0    0.750017
           0    0.749286
           0    0.748547
           0    0.747801
           0    0.747047
           0    0.746285
           0    0.745517
           0    0.744741
           0     0.74396
           0    0.743172
           0    0.742379
           0    0.741582
           0    0.740783
           0    0.739982
           0    0.739182
           0    0.738384
           0    0.737591
           0    0.736805
           0    0.736027
           0    0.735262
           0    0.734512
           0     0.73378
           0    0.733067
           0    0.732378
           0    0.731715
           0    0.731081
           0    0.730478
           0     0.72991
           0    0.729379
           0    0.728887
           0    0.728437
           0     0.72803
           0    0.727668
           0    0.727353
           0    0.727088
           0    0.726871
           0    0.726705
           0    0.726588
           0    0.726523
           0    0.726508
           0    0.726542
           0    0.726624
           0    0.726754
           0     0.72693
           0     0.72715
           0    0.727413
           0    0.727715
           0    0.728055
           0     0.72843
           0    0.728839
           0    0.729277
           0    0.729743
           0    0.730234
           0    0.730747
           0    0.731279
           0    0.731827
           0     0.73239
           0    0.732964
           0    0.733547
           0    0.734135
           0    0.734726
           0     0.73532
           0    0.735915
           0    0.736508
           0    0.737097
           0    0.737683
           0    0.738264
           0    0.738841
           0    0.739411
           0    0.739975
           0    0.740532
           0    0.741081
           0    0.741626
           0    0.742163
           0    0.742696
           0    0.743225
           0    0.743751
           0    0.744275
           0    0.744797
           0     0.74532
           0    0.745844
           0    0.746371
           0    0.746904
           0    0.747443
           0    0.747991
           0     0.74855
           0    0.749123
           0    0.749711
           0    0.750315
           0    0.750937
           0    0.751579
           0    0.752243
           0    0.752931
           0    0.753644
           0    0.754385
           0    0.755155
           0    0.755955
           0    0.756788
           0    0.757655
           0    0.758558
           0    0.759496
           0    0.760473
           0    0.761488
           0    0.762543
           0    0.763638
           0    0.764774
           0    0.765951
           0     0.76717
           0    0.768432
           0    0.769735
           0     0.77108
           0    0.772468
           0    0.773896
           0    0.775364
           0    0.776872
           0    0.778418
           0    0.780002
           0    0.781621
           0    0.783277
           0    0.784967
           0    0.786689
           0    0.788442
           0    0.790222
           0    0.792028
           0    0.793858
           0    0.795708
           0    0.797578
           0    0.799465
           0    0.801365
           0    0.803276
           0    0.805195
           0     0.80712
           0    0.809048
           0    0.810975
           0    0.812897
           0    0.814811
           0    0.816715
           0    0.818605
           0    0.820479
           0    0.822334
           0    0.824167
           0    0.825973
           0    0.827752
           0    0.829501
           0    0.831216
           0    0.832894
           0    0.834533
           0     0.83613
           0    0.837683
           0    0.839191
           0    0.840649
           0    0.842056
           0     0.84341
           0    0.844709
           0    0.845951
           0    0.847132
           0    0.848251
           0    0.849307
           0      0.8503
           0    0.851225
           0    0.852083
           0    0.852871
           0    0.853589
           0    0.854235
           0     0.85481
           0    0.855311
           0    0.855739
           0    0.856094
           0    0.856374
           0    0.856581
           0    0.856713
           0     0.85677
           0    0.856751
           0    0.856658
           0     0.85649
           0    0.856246
           0    0.855928
           0    0.855534
           0    0.855067
           0    0.854527
           0    0.853913
           0    0.853226
           0    0.852469
           0    0.851642
           0    0.850748
           0    0.849787
           0    0.848759
           0    0.847666
           0    0.846509
           0     0.84529
           0     0.84401
           0    0.842671
           0    0.841275
           0    0.839824
           0    0.838319
           0    0.836762
           0    0.835156
           0    0.833503
           0    0.831804
           0    0.830064
           0    0.828285
           0    0.826469
           0     0.82462
           0    0.822739
           0    0.820829
           0    0.818894
           0    0.816936
           0     0.81496
           0    0.812969
           0    0.810964
           0    0.808949
           0    0.806927
           0    0.804903
           0    0.802878
           0    0.800859
           0    0.798846
           0    0.796844
           0    0.794855
           0    0.792884
           0    0.790934
           0    0.789009
           0     0.78711
           0    0.785243
           0     0.78341
           0    0.781612
           0    0.779854
           0    0.778139
           0     0.77647
           0    0.774849
           0    0.773279
           0    0.771763
           0    0.770303
           0    0.768903
           0    0.767563
           0    0.766287
           0    0.765075
           0     0.76393
           0    0.762854
           0    0.761847
           0    0.760911
           0    0.760047
           0    0.759257
           0    0.758541
           0    0.757902
           0    0.757338
           0    0.756851
           0    0.756443
           0    0.756111
           0    0.755858
           0    0.755682
           0    0.755584
           0    0.755564
           0    0.755621
           0    0.755755
           0    0.755965
           0    0.756249
           0    0.756609
           0    0.757041
           0    0.757544
           0    0.758119
           0    0.758762
           0    0.759473
           0     0.76025
           0    0.761091
           0    0.761995
           0    0.762959
           0    0.763982
           0    0.765061
           0    0.766194
           0    0.767379
           0    0.768613
           0    0.769894
           0     0.77122
           0    0.772587
           0    0.773993
           0    0.775436
           0    0.776911
           0    0.778418
           0    0.779954
           0    0.781515
           0    0.783099
           0    0.784702
           0    0.786323
           0    0.787958
           0    0.789604
           0    0.791258
           0    0.792916
           0    0.794577
           0    0.796236
           0    0.797892
           0    0.799541
           0    0.801181
           0     0.80281
           0    0.804424
           0     0.80602
           0    0.807596
           0    0.809149
           0    0.810676
           0    0.812175
           0    0.813644
           0     0.81508
           0    0.816482
           0    0.817846
           0    0.819172
           0    0.820455
           0    0.821695
           0     0.82289
           0    0.824036
           0    0.825135
           0    0.826182
           0    0.827177
           0    0.828118
           0    0.829005
           0    0.829836
           0    0.830609
           0    0.831323
           0    0.831976
           0    0.832568
           0      0.8331
           0     0.83357
           0    0.833977
           0    0.834319
           0    0.834596
           0     0.83481
           0    0.834959
           0    0.835044
           0    0.835063
           0    0.835018
           0     0.83491
           0    0.834738
           0    0.834503
           0    0.834206
           0    0.833846
           0    0.833425
           0    0.832945
           0    0.832404
           0    0.831806
           0    0.831151
           0    0.830441
           0    0.829677
           0    0.828861
           0    0.827992
           0    0.827074
           0    0.826108
           0    0.825097
           0    0.824041
           0    0.822944
           0    0.821807
           0    0.820632
           0    0.819422
           0    0.818179
           0    0.816904
           0    0.815601
           0    0.814272
           0    0.812919
           0    0.811546
           0    0.810155
           0    0.808749
           0     0.80733
           0    0.805901
           0    0.804464
           0    0.803023
           0    0.801581
           0    0.800141
           0    0.798707
           0     0.79728
           0    0.795864
           0    0.794461
           0    0.793073
           0    0.791704
           0    0.790358
           0    0.789037
           0    0.787743
           0    0.786479
           0    0.785248
           0    0.784053
           0    0.782896
           0    0.781779
           0    0.780704
           0    0.779675
           0    0.778692
           0    0.777756
           0    0.776871
           0    0.776037
           0    0.775256
           0     0.77453
           0     0.77386
           0    0.773247
           0    0.772691
           0    0.772192
           0    0.771752
           0    0.771371
           0    0.771049
           0    0.770788
           0    0.770586
           0    0.770443
           0    0.770359
           0    0.770333
           0    0.770366
           0    0.770457
           0    0.770604
           0    0.770807
           0    0.771064
           0    0.771375
           0     0.77174
           0    0.772157
           0    0.772624
           0    0.773141
           0    0.773705
           0    0.774317
           0    0.774974
           0    0.775675
           0    0.776419
           0    0.777204
           0     0.77803
           0    0.778895
           0    0.779796
           0    0.780734
           0    0.781706
           0    0.782711
           0    0.783747
           0    0.784813
           0    0.785907
           0    0.787029
           0    0.788176
           0    0.789349
           0    0.790544
           0    0.791764
           0    0.793005
           0    0.794268
           0     0.79555
           0    0.796852
           0    0.798172
           0    0.799507
           0    0.800858
           0    0.802223
           0    0.803601
           0     0.80499
           0    0.806389
           0    0.807797
           0    0.809212
           0    0.810633
           0     0.81206
           0    0.813491
           0    0.814925
           0    0.816362
           0      0.8178
           0    0.819238
           0    0.820675
           0     0.82211
           0    0.823543
           0    0.824971
           0    0.826394
           0     0.82781
           0    0.829219
           0     0.83062
           0    0.832011
           0    0.833392
           0    0.834762
           0     0.83612
           0    0.837463
           0    0.838793
           0    0.840106
           0    0.841403
           0    0.842683
           0    0.843944
           0    0.845188
           0    0.846412
           0    0.847617
           0    0.848802
           0    0.849965
           0    0.851108
           0    0.852229
           0    0.853326
           0    0.854401
           0    0.855453
           0     0.85648
           0    0.857483
           0    0.858463
           0    0.859419
           0     0.86035
           0    0.861257
           0    0.862141
           0    0.863002
           0    0.863839
           0    0.864653
           0    0.865445
           0    0.866214
           0    0.866961
           0    0.867687
           0    0.868392
           0    0.869075
           0    0.869737
           0    0.870378
           0    0.870999
           0    0.871601
           0    0.872184
           0    0.872749
           0    0.873295
           0    0.873825
           0    0.874337
           0    0.874834
           0    0.875314
           0    0.875778
           0    0.876228
           0    0.876664
           0    0.877086
           0    0.877496
           0    0.877892
           0    0.878277
           0     0.87865
           0    0.879011
           0    0.879361
           0    0.879701
           0    0.880031
           0    0.880352
           0    0.880663
           0    0.880966
           0    0.881261
           0    0.881546
           0    0.881823
           0    0.882092
           0    0.882353
           0    0.882606
           0    0.882853
           0    0.883093
           0    0.883325
           0     0.88355
           0    0.883768
           0    0.883977
           0     0.88418
           0    0.884376
           0    0.884565
           0    0.884747
           0    0.884922
           0     0.88509
           0    0.885252
           0    0.885406
           0    0.885554
           0    0.885696
           0    0.885831
           0    0.885957
           0    0.886075
           0    0.886183
           0    0.886281
           0    0.886368
           0    0.886446
           0    0.886513
           0    0.886568
           0    0.886612
           0    0.886642
           0    0.886657
           0    0.886655
           0    0.886636
           0    0.886599
           0    0.886542
           0    0.886463
           0    0.886361
           0    0.886234
           0    0.886081
           0    0.885899
           0    0.885688
           0    0.885446
           0    0.885171
           0    0.884862
           0    0.884517
           0    0.884133
           0    0.883709
           0    0.883243
           0    0.882731
           0    0.882172
           0    0.881564
           0    0.880904
           0    0.880191
           0    0.879422
           0    0.878596
           0    0.877712
           0    0.876768
           0    0.875762
           0    0.874692
           0    0.873558
           0    0.872358
           0    0.871091
           0    0.869756
           0    0.868352
           0    0.866878
           0    0.865335
           0    0.863721
           0    0.862037
           0    0.860281
           0    0.858454
           0    0.856557
           0    0.854589
           0     0.85255
           0    0.850441
           0    0.848263
           0    0.846016
           0    0.843704
           0    0.841328
           0    0.838888
           0    0.836388
           0    0.833829
           0    0.831211
           0    0.828537
           0    0.825809
           0    0.823031
           0    0.820204
           0    0.817332
           0    0.814418
           0    0.811466
           0    0.808476
           0    0.805454
           0    0.802403
           0    0.799326
           0    0.796227
           0    0.793109
           0    0.789975
           0     0.78683
           0    0.783676
           0     0.78052
           0    0.777364
           0    0.774213
           0    0.771071
           0    0.767941
           0    0.764829
           0    0.761739
           0    0.758674
           0     0.75564
           0     0.75264
           0    0.749679
           0     0.74676
           0    0.743887
           0    0.741066
           0      0.7383
           0    0.735593
           0    0.732949
           0    0.730373
           0    0.727868
           0    0.725438
           0    0.723087
           0    0.720818
           0    0.718635
           0     0.71654
           0    0.714537
           0    0.712627
           0    0.710813
           0    0.709098
           0    0.707484
           0    0.705972
           0    0.704565
           0    0.703264
           0    0.702071
           0    0.700987
           0    0.700013
           0    0.699149
           0    0.698395
           0    0.697752
           0     0.69722
           0    0.696799
           0    0.696487
           0    0.696284
           0    0.696188
           0      0.6962
           0    0.696317
           0    0.696537
           0     0.69686
           0    0.697284
           0    0.697807
           0    0.698427
           0    0.699142
           0     0.69995
           0    0.700847
           0    0.701832
           0    0.702901
           0     0.70405
           0     0.70528
           0    0.706586
           0    0.707964
           0    0.709412
           0    0.710927
           0    0.712506
           0    0.714146
           0    0.715842
           0    0.717592
           0    0.719392
           0    0.721239
           0     0.72313
           0    0.725062
           0     0.72703
           0    0.729033
           0    0.731067
           0    0.733128
           0    0.735214
           0    0.737323
           0    0.739452
           0    0.741596
           0    0.743753
           0    0.745919
           0    0.748092
           0    0.750268
           0    0.752445
           0    0.754621
           0    0.756791
           0    0.758955
           0    0.761108
           0    0.763249
           0    0.765375
           0    0.767483
           0    0.769571
           0    0.771638
           0     0.77368
           0    0.775695
           0    0.777681
           0    0.779636
           0    0.781559
           0    0.783448
           0    0.785301
           0    0.787115
           0     0.78889
           0    0.790622
           0    0.792311
           0    0.793955
           0    0.795554
           0    0.797107
           0    0.798612
           0    0.800068
           0    0.801474
           0    0.802829
           0    0.804132
           0    0.805384
           0    0.806583
           0    0.807728
           0    0.808819
           0    0.809855
           0    0.810835
           0     0.81176
           0     0.81263
           0    0.813446
           0    0.814205
           0    0.814909
           0    0.815558
           0    0.816153
           0    0.816693
           0    0.817178
           0     0.81761
           0    0.817989
           0    0.818315
           0     0.81859
           0    0.818814
           0    0.818987
           0    0.819111
           0    0.819186
           0    0.819215
           0    0.819197
           0    0.819134
           0    0.819026
           0    0.818877
           0    0.818687
           0    0.818455
           0    0.818182
           0    0.817873
           0    0.817526
           0    0.817143
           0    0.816725
           0    0.816273
           0    0.815787
           0     0.81527
           0    0.814721
           0    0.814143
           0    0.813536
           0    0.812903
           0    0.812245
           0    0.811564
           0    0.810858
           0    0.810131
           0    0.809383
           0    0.808617
           0    0.807831
           0    0.807029
           0    0.806212
           0    0.805381
           0    0.804538
           0    0.803685
           0    0.802821
           0    0.801949
           0    0.801069
           0    0.800182
           0    0.799291
           0    0.798397
           0    0.797501
           0    0.796604
           0    0.795708
           0    0.794815
           0    0.793925
           0     0.79304
           0    0.792162
           0     0.79129
           0    0.790425
           0    0.789571
           0    0.788727
           0    0.787896
           0    0.787077
           0    0.786272
           0    0.785483
           0    0.784711
           0    0.783955
           0    0.783218
           0    0.782502
           0    0.781806
           0    0.781133
           0    0.780482
           0    0.779854
           0    0.779249
           0    0.778669
           0    0.778115
           0    0.777587
           0    0.777084
           0    0.776607
           0    0.776156
           0    0.775733
           0    0.775336
           0    0.774967
           0    0.774626
           0    0.774313
           0    0.774027
           0    0.773767
           0    0.773534
           0    0.773327
           0    0.773146
           0    0.772991
           0    0.772862
           0    0.772759
           0     0.77268
           0    0.772625
           0    0.772594
           0    0.772584
           0    0.772597
           0    0.772631
           0    0.772687
           0    0.772762
           0    0.772857
           0    0.772968
           0    0.773096
           0     0.77324
           0    0.773399
           0    0.773572
           0    0.773756
           0    0.773953
           0     0.77416
           0    0.774377
           0    0.774601
           0    0.774833
           0    0.775071
           0    0.775313
           0     0.77556
           0    0.775809
           0     0.77606
           0    0.776311
           0    0.776561
           0     0.77681
           0    0.777057
           0      0.7773
           0    0.777539
           0    0.777773
           0    0.778001
           0    0.778221
           0    0.778433
           0    0.778638
           0    0.778833
           0    0.779018
           0    0.779193
           0    0.779356
           0    0.779507
           0    0.779647
           0    0.779773
           0    0.779887
           0    0.779988
           0    0.780076
           0    0.780151
           0    0.780211
           0    0.780257
           0    0.780288
           0    0.780305
           0    0.780308
           0    0.780297
           0    0.780273
           0    0.780236
           0    0.780186
           0    0.780124
           0    0.780051
           0    0.779968
           0    0.779874
           0    0.779771
           0    0.779659
           0     0.77954
           0    0.779414
           0    0.779282
           0    0.779145
           0    0.779004
           0    0.778859
           0    0.778714
           0    0.778569
           0    0.778425
           0    0.778284
           0    0.778148
           0    0.778017
           0    0.777895
           0    0.777781
           0    0.777679
           0    0.777588
           0    0.777513
           0    0.777452
           0    0.777409
           0    0.777384
           0    0.777379
