Generation  Best distance  Mean distance
1        2028.32        2591.01
2        1882.77        2255.87
3        1743.67        1976.68
4        1667.66        1844.25
5        1625.69        1751.18
6        1575.58        1680.69
7        1506.53        1623.92
8        1444.63        1555.11
9        1366.14        1486.43
10        1325.66        1417.45
11        1292.44        1370.41
12        1201.29        1328.34
13         1177.5        1289.37
14        1168.28        1237.83
15        1137.35        1200.17
16        1117.73        1168.74
17        1100.61        1143.01
18        1067.97        1130.11
19        1054.25        1117.86
20        1008.69        1091.92
21        1008.69        1061.47
22        981.213        1047.31
23        967.655        1015.53
24        960.075        994.974
25        921.538        976.528
26        894.969        953.808
27        876.081        929.953
28        832.526        898.742
29        814.987        867.842
30        792.686        840.423
31        644.386        840.235
32        634.685        749.807
33        629.637        672.977
34        622.412        647.912
35        603.153        636.138
36        603.153        624.259
37        593.482        616.624
38        578.571        603.955
39        576.401        596.022
40        566.488        604.949
41        555.859        594.607
42         537.61         596.53
43        529.702        585.257
44        529.568         564.49
45         526.41        545.438
46        516.862        540.017
47        507.522        530.957
48        505.653        516.867
49        504.638        513.589
50        501.116        510.125
51        488.774        508.808
52        487.903        506.516
53        480.219        495.728
54        475.699        488.575
55        475.699        483.628
56         465.87        484.468
57         465.51        475.982
58        461.866        476.255
59        461.866        483.773
60        460.652        486.695
61        451.046        483.353
62        438.989          472.4
63        430.527         460.02
64        429.744        458.196
65        405.706        452.618
66         399.44        442.902
67        385.816        432.988
68        385.816        415.104
69         382.97        406.106
70         382.97        393.218
71         382.69        391.495
72        381.044        385.011
73        370.896         392.12
74        369.249          390.3
75        367.707        390.465
76        363.815        389.652
77        358.919         386.07
78        358.004        382.186
79        356.775        394.854
80         350.37        389.472
81        342.207        370.914
82        342.207        359.628
83        342.207        360.921
84        340.078        359.461
85        338.312        371.466
86        332.578         369.68
87        328.048        365.098
88        327.906        351.718
89        324.378        339.595
90        314.102        331.745
91         312.07        358.111
92          309.2        337.514
93        306.412        320.629
94        306.412        312.984
95        306.033        314.807
96        294.858        309.148
97        292.543        307.046
98        290.678        301.343
99        289.676        295.244
100         286.38        295.704
101        285.094        293.216
102        285.094        288.798
103        285.011        294.596
104        285.011        309.927
105        285.011        336.914
106        282.735        329.854
107        277.773        299.718
108        277.773        289.778
109        277.773         292.14
110        272.308        297.023
111        270.662        282.724
112        270.662        278.984
113        267.762        279.365
114        266.779        293.337
115        264.132        289.581
116        264.132        276.681
117        264.132        275.763
118         263.43        280.062
119        257.294        273.325
120        257.294        266.781
121        202.261        263.703
122        199.089        239.375
123        197.885        211.863
124        197.344        206.615
125        196.606        200.107
126        196.066        197.556
127        196.066        197.092
128        195.378        200.962
129        194.811        199.857
130        192.975         196.17
131        192.288         194.82
132         191.72        197.051
133        189.906        194.852
134        189.906        191.927
135        189.906        198.455
136        189.043        202.421
137        183.323        196.474
138        183.323         192.27
139        183.323        195.334
140        174.881        199.778
141        174.881        187.244
142        174.881        192.817
143        174.881        195.778
144        174.881        194.073
145        174.881        196.851
146        169.881        201.936
147        168.716        184.571
148        167.412        178.531
149        167.412        177.466
150        167.412        176.259
151        167.412         182.46
152        167.256        181.796
153        167.256        175.211
154        167.256        176.053
155        167.256        181.203
156        167.256        183.728
157        167.256        189.236
158        165.763        187.855
159        165.208        175.059
160        164.428        171.602
161        163.873        166.727
162        163.573        167.033
163        161.678        164.256
164        160.174        164.338
165        159.442        173.308
166        159.075        173.904
167        157.181        173.283
168        157.181        171.662
169        154.763        172.106
170        154.457        172.127
171        153.944        166.379
172        153.944        160.826
173        153.765        164.821
174        153.709        157.928
175        152.179        175.766
176        152.179        168.594
177        152.179        173.199
178        152.179        171.909
179        152.179        174.309
180        152.179        170.327
181        151.053        172.663
182        148.897        168.228
183        148.897        160.322
184        144.521        158.171
185        143.746         150.94
186        143.569         150.16
187            139        146.624
188        138.273        143.522
189        138.273        142.683
190        138.273        140.674
191        138.273        145.424
192        138.273         153.02
193        138.273        152.544
194        136.771        155.794
195        134.438        145.009
196        133.726        144.917
197        131.288        140.446
198        129.075         140.41
199        129.075        135.394
200        129.075        135.388
201        129.075        141.425
202        129.075        138.512
203        129.075        143.127
204        129.075        150.421
205        129.075        147.343
206        129.075        147.752
207        129.075        151.303
208        128.235        154.363
209        128.061         139.15
210        125.021        131.836
211        118.002        137.643
212        117.606        135.523
213        116.348        127.762
214        115.952        123.107
215        115.845        121.064
216        115.845        118.719
217        115.845        123.669
218        115.845        126.996
219        115.815        130.104
220        115.815         123.73
221         113.37        126.927
222        112.397        119.559
223        112.332        116.397
224        112.332        114.603
225        112.254         118.91
226        112.254        120.025
227        112.254        121.154
228        112.254        126.089
229        111.731        130.203
230        111.653        120.213
231        111.653        117.425
232        111.458        119.459
233        110.942        113.256
234        110.747        112.768
235        110.669        112.304
236        110.669        115.278
237        110.669        115.169
238        110.669        120.957
239        109.781        129.442
240        109.745        116.348
