Generation  Best distance  Mean distance
1           2234        2621.31
2        2097.67        2367.25
3        1963.37        2215.76
4        1855.13        2070.65
5        1783.49        1942.94
6        1683.71        1846.15
7        1619.97        1766.85
8        1589.83        1705.17
9        1534.21        1656.19
10         1504.7        1609.61
11        1463.06        1558.87
12        1367.35        1499.87
13        1337.12        1456.46
14        1218.42        1384.72
15        1208.13        1316.18
16        1168.15        1257.88
17        1138.33        1220.44
18        1102.64        1184.16
19        1059.29        1155.71
20        1014.33        1108.54
21        983.052        1058.56
22         970.88         1029.8
23        920.059        996.589
24         904.15         957.23
25        846.729        932.866
26        839.554        889.861
27        829.498        858.715
28        826.426        870.304
29        797.848        853.631
30         783.74         838.41
31        709.504        832.459
32        692.028        788.253
33        673.394        730.532
34        628.325        706.243
35        625.785        686.246
36        622.795         666.23
37        611.308        660.454
38        582.058        649.859
39         568.32        629.037
40        554.188        594.314
41        554.188        572.776
42        541.098        570.594
43        526.497        558.804
44        520.219        553.484
45        492.981        529.329
46        480.903        512.417
47        468.868        509.245
48        449.029        493.314
49        438.929        487.336
50         429.91         465.38
51         427.11        454.906
52        415.712        474.131
53         412.45        450.876
54        403.666        440.476
55        397.809         439.11
56        396.195        418.178
57        390.922         407.51
58        390.195        406.466
59        388.811        400.657
60        388.119        395.824
61        387.409        418.879
62         382.01        411.054
63        381.122        400.085
64        367.356        394.351
65        367.182        384.743
66          366.7        376.785
67        364.582        382.508
68        361.204        376.865
69         357.01        369.424
70         357.01        365.318
71        353.527        375.304
72        351.915        370.078
73        349.815         367.59
74        348.203        354.802
75        341.339        353.058
76        329.301        350.786
77         326.86        347.755
78         326.86        339.964
79        324.558        336.428
80        319.755        333.086
81          316.7        329.465
82        315.755        326.549
83        314.281        324.352
84        313.336         322.84
85        313.336        320.328
86        311.273        332.484
87        310.948        318.296
88        308.358        314.209
89        306.055         313.49
90         305.73        309.674
91        270.797        323.391
92        270.797        352.665
93        270.797          337.1
94        270.797        316.554
95        270.684        307.545
96        261.937         281.37
97        261.937         272.72
98        255.594        282.377
99        251.377        271.819
100        251.377        262.815
101        251.377        264.751
102        251.377        267.651
103        251.377        276.786
104        249.176        277.878
105        246.414        266.438
106        244.479        258.396
107        241.543        254.383
108        238.367        248.029
109        233.502        242.557
110        233.107        240.456
111        232.213        238.181
112        228.648        233.891
113        228.648        233.401
114        227.959        237.479
115        226.699        239.249
116        225.632        233.708
117        224.918        242.076
118        224.918        245.811
119        223.501         253.91
120        222.519        240.674
121        194.376        241.964
122        191.363        252.341
123        189.832        244.403
124        188.594        223.176
125        188.594        199.469
126         186.74        200.774
127        183.445        197.118
128        182.754        193.379
129        182.437        188.585
130        182.437        190.044
131        178.946        196.549
132        176.029        193.488
133        175.483         188.49
134        172.538        191.772
135        172.224        184.654
136        172.224        179.007
137        172.224        183.556
138        171.517        191.938
139        165.556        177.296
140        165.556        178.183
141        165.291        181.677
142        165.291        172.196
143        165.291        173.125
144        157.211        178.114
145        156.946        167.473
146         155.52            162
147        153.301        158.188
148        153.036        156.164
149         151.85        156.097
150         151.85        157.279
151        149.924        165.299
152        148.738        160.145
153        147.949        155.711
154        146.419        164.306
155        144.887        167.066
156        144.887        156.321
157        144.887        158.627
158        144.887        163.686
159        142.371        166.072
160        141.247        154.428
161        139.246        152.571
162        139.217        146.286
163        138.457        142.228
164        138.428         143.73
165        136.558        139.248
166        135.563         139.23
167        135.563        137.445
168        134.054        139.452
