Generation  Best distance  Mean distance
1        2359.31        2674.06
2        2196.92        2449.88
3        2011.12        2274.37
4        1886.38        2109.18
5        1778.11        1955.81
6        1646.04        1819.55
7        1601.33        1702.47
8        1520.42        1639.71
9        1457.79        1579.73
10        1423.03        1526.69
11        1343.77        1464.15
12        1263.43        1403.73
13        1241.91         1337.7
14        1181.19        1293.66
15        1179.06        1252.58
16        1155.59        1219.71
17        1082.66        1190.92
18        1039.08        1158.26
19        998.425        1114.63
20        982.384         1051.6
21        955.728        1028.24
22         934.75        988.904
23        897.322        959.648
24        889.465        936.716
25        881.724        914.293
26        861.324        910.963
27         852.17        885.635
28        851.144        866.825
29        828.311        858.145
30        813.399        844.816
31        788.441        874.778
32        766.002        872.527
33        732.837        880.494
34        720.411        811.415
35        710.138        748.914
36        686.422        720.765
37        671.604        719.079
38        657.379        710.919
39        643.753        698.144
40        636.124        693.526
41        631.712        672.657
42        615.485        671.135
43        610.317        656.085
44        605.929        656.568
45        595.596        637.774
46         586.22        620.664
47         569.68        613.327
48        551.512        598.975
49        543.751        602.541
50        527.888         576.72
51        520.166        574.047
52        518.406         548.82
53        503.605        531.917
54        501.591         516.61
55        497.886         506.58
56        489.601        501.582
57        477.072        496.698
58        465.907        490.365
59        458.983        480.572
60          454.4        474.598
61        454.426        499.464
62        438.388        492.999
63        434.037        476.357
64        427.095        458.849
65        422.375        446.619
66        407.582        446.977
67        407.261        435.332
68        407.261        424.976
69        404.622        424.291
70        404.622        418.235
71        402.677        427.614
72        402.588        429.267
73        399.607        419.348
74        398.665        408.731
75        390.002        404.751
76        390.002        398.839
77         386.93        398.757
78        383.853        394.599
79        383.755        390.816
80        382.774        388.136
81        378.932         385.09
82        378.691        383.331
83        373.868        388.511
84        373.177        392.998
85        373.083        382.241
86        371.778        378.492
87        368.087        374.299
88        364.044        373.939
89        360.815        372.332
90        357.551        367.795
91        314.102        380.088
92        314.102        387.135
93        314.102        374.176
94        308.341        355.171
95        305.388         328.54
96        303.853        317.639
97        299.627        311.138
98         294.64        304.919
99        285.238        305.438
100        278.229        296.403
101         273.41        285.415
102         273.41        278.606
103        270.724        280.511
104        270.724        277.513
105        268.566         277.24
106        264.495        271.325
107        261.796        269.738
108        259.965         266.06
109        254.794        263.227
110        254.657        261.068
111        252.083        258.096
112        251.994        255.297
113        251.994        255.256
114        251.994        257.055
115        251.231        264.926
116        248.621        258.997
117        245.154        257.605
118        242.318        255.839
119        242.318        250.673
120          241.1        260.644
121        234.956        273.841
122        230.822        282.378
123        228.868         272.49
124        227.338         284.58
125        225.391        267.109
126        224.267        256.436
127        224.267         237.06
128        224.267        233.116
129        224.085        241.397
130        224.085        230.667
131        220.787        234.982
132        220.605        243.332
133        218.324        240.666
134        218.324         254.78
135        218.324        259.621
136        218.324        258.017
137        218.324        253.707
138        218.324        258.576
139        218.324        264.691
140        216.997        253.899
141        213.873        234.582
142        212.342        247.359
143        212.342        234.093
144        211.194        245.503
145        211.194        223.561
146        211.194        222.907
147        211.194         228.52
148        211.194        230.336
149        207.936        239.349
150        207.936        226.902
151        207.936        244.594
152        207.936        238.223
153        207.936        252.091
154        207.936        243.216
155        203.641        236.622
156        203.641        220.886
157        203.641        221.135
158         203.41        226.049
159        195.258        211.911
160        194.313        216.385
161        194.313        215.107
162        194.313         218.02
163        194.313        231.183
164         190.17        232.074
165        187.843        205.413
166        187.843        198.772
167        187.843        199.981
168        185.332        207.465
169         184.78        192.253
170        182.779        189.415
171        182.779         188.65
172        182.779        195.769
173        182.779        202.749
174        182.779         210.83
175        181.164        207.474
176        181.164        193.977
177        181.164        193.721
178        178.624        196.543
179        178.624        192.771
180        178.624        191.539
181        150.466        194.308
182        150.466        185.801
183        150.466        181.346
184        149.498        179.211
185        148.961        163.784
186        147.898         153.71
187        147.288        149.746
188        145.901        149.063
189        145.901        147.561
190        145.408        147.768
191        144.541        148.085
192         142.66        146.526
193         142.66        145.444
194        142.066        150.712
195        142.066        156.477
196        142.066        167.737
197        142.066        168.306
198        142.066         174.53
199        142.066        172.195
200        142.066        171.229
201        141.144        170.742
202        140.587        156.884
203        140.587         149.12
204        140.447        150.369
205        138.337         157.44
206        138.337        156.479
207        135.891        157.325
208        135.891        158.577
209        135.891        164.733
210        135.745        163.376
211        119.522        150.781
212         116.84        143.735
213        116.372        133.695
214        115.554         124.15
215        114.458        118.245
216        114.458        116.399
217        114.458        119.563
218        114.458         122.95
219        113.301        131.942
220        113.301        119.182
221        113.301        121.611
222        113.301        124.865
223        113.301        130.086
224        113.301        136.848
225        112.562        136.151
226        110.614        123.109
227        109.551        116.663
228        109.551        116.019
229        109.052        119.673
230        108.981        114.692
231        108.358        112.411
232        108.358        110.787
233        107.732        114.672
234        107.037        111.868
235        107.037        110.402
236        107.037        112.142
237        107.037        116.282
238        106.415        117.621
239        105.915          115.7
240        105.915        117.407
241        103.046        117.492
242        103.046        117.646
243        103.046        118.756
244        103.046        120.678
245        101.532        128.575
246        101.532        110.014
247        101.532        111.151
248        101.102        119.544
249         100.94        106.134
250         100.94        101.862
251        99.5031        102.816
252         99.063        104.965
253        95.1037        102.686
254        95.1037        105.441
255        94.1492        109.916
256        94.1492        103.665
257        91.7523        104.948
258        91.7523        97.8521
259        91.7523        106.994
260        91.7523        109.249
261        91.7523        112.314
262        91.7523        116.698
