Generation  Best distance  Mean distance
1        2316.38        2650.06
2        2087.31        2387.43
3        2005.32        2215.09
4        1927.52        2062.57
5        1830.32        1965.31
6        1737.72        1886.54
7        1631.45        1807.07
8        1567.33        1714.11
9        1425.92        1613.71
10        1391.84         1518.7
11        1362.22        1434.17
12        1336.88        1392.93
13         1256.1        1353.14
14         1220.1        1301.85
15        1152.78        1243.95
16         1070.7        1194.79
17        1054.64         1148.1
18        1006.13        1091.74
19        962.838        1048.63
20        942.117        1014.04
21        919.839        973.611
22        881.502        936.267
23        856.319        912.595
24        816.349        900.718
25        804.917         869.23
26         747.03        827.355
27        730.357        780.414
28        716.706        747.589
29        692.986         731.82
30        685.842        711.208
31        659.517        696.205
32        639.649        681.762
33        633.019        672.699
34        626.541        653.932
35        623.616        643.817
36        617.138        647.528
37        611.205        640.304
38        594.278        621.122
39        581.945         619.77
40        565.474        610.523
41        557.143        593.917
42        552.474        583.554
43        541.571        571.355
44        541.007        554.941
45        535.328        564.892
46        524.525        556.323
47        518.573        554.657
48         511.98        540.033
49        504.211        541.661
50        491.999        539.524
51        485.405        527.922
52        460.584        524.971
53        459.491        511.547
54        458.742        473.236
55        450.669        465.396
56        442.585        465.063
57        431.346        454.909
58        409.519        448.071
59        395.135        428.272
60        389.367        428.175
61        344.166         428.36
62        342.298         436.83
63        336.195        393.549
64        336.195        355.783
65        331.682        352.388
66        328.778        363.405
67        327.717        366.904
68        327.717        370.401
69        326.054        357.072
70        322.215        336.583
71        318.622         328.78
72         309.06        322.957
73         309.06        318.436
74        299.835        320.006
75        298.205          310.9
76        296.787        303.293
77        292.053        300.211
78        286.225         298.02
79        282.412        304.789
80        281.698        297.196
81        281.392        308.344
82        278.928        297.763
83        278.928        290.197
84        278.928        290.591
85        277.031        303.146
86        276.509        289.449
87         272.54        295.511
88         272.54        288.617
89         271.51        293.868
90        270.797        303.303
91         268.48        326.786
92        266.737        302.972
93        264.927        283.634
94        263.184        272.083
95        261.328        267.614
96        261.328        264.738
97        261.328        266.351
98        261.328        274.844
99        260.207        276.964
100        260.207        267.385
101        260.207        268.086
102        259.599        276.514
103        258.885        285.742
104        257.978         282.54
105        256.656        268.828
106        256.656        264.184
107        248.787        272.891
108        248.691        271.893
109        247.879        267.844
110        246.098        255.507
111        246.098        253.945
112        240.491        252.818
113        240.491        255.271
114        239.952        259.975
115         239.81         258.87
116         239.81        250.422
117        237.355        254.028
118        237.355        250.622
119          235.5        255.797
120          235.5        249.158
121        235.182         264.08
122        229.433        246.263
123        229.433        242.333
124        229.433        243.429
125        229.433        245.336
126         229.39        251.849
127        229.072        238.626
128        229.072        234.921
129        229.072         239.24
130        229.072        250.698
131        229.072        251.566
132        229.072        254.223
133        229.072        250.415
134        227.548        256.663
135        227.548        233.244
136        227.548        238.022
137        227.548        245.068
138        227.548        246.474
139        227.548        247.111
140        227.548        252.548
141        225.727        254.549
142        225.727        239.787
143        225.423        239.083
144        225.423        230.721
145        223.476         232.29
146        223.476        228.033
147        221.958        229.991
148        221.804         226.85
149        221.804        225.312
150        221.804        224.403
