Generation  Best distance  Mean distance
1        2306.87        2629.44
2        2220.74        2441.91
3        1968.88        2272.66
4         1875.8        2086.31
5        1778.53         1935.2
6        1689.27        1838.86
7         1621.6        1740.97
8        1499.95        1666.68
9        1480.84        1573.89
10        1411.11        1508.34
11        1369.01        1457.97
12        1312.32        1401.22
13        1270.79        1355.07
14        1250.68        1312.52
15        1233.75        1287.31
16        1214.09        1263.47
17        1177.65        1235.44
18        1118.87        1204.02
19        1053.92        1170.43
20        1041.45        1116.41
21        994.355        1066.91
22        973.874        1035.05
23         954.57        1003.54
24        903.693        981.425
25        866.114        944.931
26        846.941        904.874
27        823.379        879.425
28        823.379        855.317
29        807.201        846.351
30         798.11        829.744
31        780.126        818.874
32        771.034        819.515
33        752.796        801.517
34        752.796        792.779
35        750.543        793.441
36        740.474        774.159
37        733.991        758.967
38        719.044        748.271
39        708.949        743.479
40        693.233         734.97
41        688.575        722.174
42        671.739        710.355
43        667.081        706.742
44        661.974        692.674
45        634.644        685.189
46        628.596        666.869
47         623.28        652.388
48        617.346         638.98
49        612.896        630.189
50        607.452        626.642
51         597.08        624.903
52        586.014        622.355
53        584.289        608.701
54        580.718        603.387
55        565.484        603.968
56        561.753        593.597
57        560.136         584.68
58        551.229        570.211
59        543.713        562.593
60        541.777        559.645
61        529.491        559.096
62        528.727        547.306
63        526.514        540.351
64        523.507         536.47
65        514.079        539.365
66        509.475        533.806
67        501.699        526.055
68            499        519.401
69        491.612        511.569
70        488.109        506.936
71        484.451        510.632
72        480.423        515.197
73        467.587         514.11
74        460.707        503.109
75        454.538        476.961
76        447.725        471.274
77         430.19        474.029
78        425.101        469.153
79        417.023        452.489
80        417.023        431.565
81        411.246        435.933
82         408.69        451.874
83        400.356        435.429
84        394.177        422.071
85        394.177        417.683
86        393.484        414.393
87         385.07        423.027
88        384.938        416.839
89        382.058        409.125
90        376.761        425.773
91        372.654        406.343
92        365.672        389.498
93        356.059        381.362
94        352.166         368.37
95        341.674        365.913
96        341.239        366.077
97         335.13        351.229
98        321.789        344.492
99        317.152        335.281
100         315.63         330.22
101        299.386        325.941
102        294.626        333.624
103        292.171        326.863
104        288.201        320.709
105        285.746        310.894
106        283.749        303.379
107        283.658        293.903
108        282.435        294.149
109        280.944        289.512
110        279.119         285.41
111        275.753        283.148
112        271.445         280.13
113        269.374        277.666
114        267.932        273.548
115        266.272        274.554
116         264.83        270.592
117        263.005        268.174
118         258.79        266.735
119        254.456        264.658
120        251.406        259.798
121        250.598        256.838
122        249.431        253.644
123        244.529        251.796
124        244.529        251.964
125        242.803        250.583
126        242.286        250.032
127        242.286        248.416
128        241.175        251.313
129        240.336        246.046
130        230.351        243.646
131        228.547        244.257
132        226.965        240.633
133        226.452        234.439
134        223.324         231.27
135        222.597         228.76
136        219.644        238.992
137        217.638        236.862
138        213.126        231.312
139        212.774        219.676
140        211.242        217.786
141        209.192        214.645
142         205.06        213.239
143        204.577        210.562
144        203.475          207.4
145        201.951         206.03
146        201.369        204.649
147        200.806        203.808
148        200.325        202.984
149        199.761        205.604
150        199.257        202.435
