Generation  Best distance  Mean distance
1        2268.41         2607.9
2        2128.35        2383.06
3        1989.75        2244.87
4        1959.42        2146.07
5        1856.61        2034.61
6        1687.14        1919.74
7        1600.97        1760.45
8        1531.79        1659.65
9        1435.34        1587.03
10        1373.36        1494.93
11        1301.56        1436.51
12        1280.99        1365.96
13        1257.63         1314.6
14        1227.83        1277.06
15        1204.25        1256.14
16        1154.39        1230.39
17        1148.32        1204.46
18        1137.37        1171.11
19        1064.08        1162.85
20        1049.92        1132.32
21        1022.58        1089.29
22        986.921        1047.65
23        977.024        1017.45
24        925.258        991.746
25        879.056        969.514
26        869.566          925.7
27         867.01        887.887
28        828.599        873.826
29        806.345        856.763
30        796.985        832.061
31        771.868         835.94
32        759.435        807.386
33        755.159        776.557
34        744.401        761.435
35        718.302        753.209
36        700.921        753.604
37         691.21        742.406
38         656.69        721.058
39        635.412        715.303
40        620.436        680.749
41        618.768        664.823
42        615.428        642.314
43        601.398        639.056
44        585.805        624.464
45        582.738        607.526
46        574.212        597.796
47         569.83        586.582
48        558.883        578.402
49        542.984        571.568
50        535.595        558.898
51        530.187        550.252
52        518.995        543.876
53        510.425         543.26
54        510.425        534.524
55        500.529        525.959
56        493.945        514.911
57        482.439        509.657
58        465.769        519.955
59        456.312        499.586
60        456.138         496.46
61         439.44        508.043
62         439.44         509.58
63         435.68        496.313
64        434.581        463.143
65        431.085         444.09
66        424.464        444.908
67        423.232         435.82
68        419.584        428.034
69        415.767        425.125
70        413.401         427.34
71        410.886        430.347
72        410.886        435.544
73        410.886        439.229
74        410.886        434.653
75        407.023        437.622
76        404.605         423.17
77        403.008        414.265
78        400.045        425.545
79        398.404        420.516
80        392.656        415.157
81        384.419        431.497
82        381.554        422.079
83        376.642        420.438
84        373.812        399.334
85        373.812        385.126
86        373.812        390.875
87        358.873        388.516
88        358.873        374.947
89        358.134        373.739
90        347.295        367.265
91        344.724        358.983
92        328.846        354.966
93        323.678        361.616
94        320.637        371.294
95        317.422        368.148
96        315.917        357.896
97        315.385         366.99
98        312.566        349.847
99         309.81        323.925
100         309.81        323.964
101         309.81        321.325
102         302.64        324.114
103        301.262        314.422
104        298.041        310.019
105        297.419        303.398
106        294.198        300.582
107        292.843        297.798
108        291.019        297.147
109        287.042        294.223
110        285.741        292.315
111        280.447        289.211
112        277.307        285.091
113         275.68        281.061
114        268.959        279.319
115        266.109        279.399
116        263.311        277.766
117        261.905        271.307
118        260.205        274.748
119        259.443        274.891
120        255.254        280.117
121        255.254        274.269
122        255.254        274.081
123        253.805        274.661
124        247.401        263.827
125         242.75        255.929
126        240.476        261.941
127        240.476        250.317
128        239.885        251.567
129        236.717         244.35
130        236.717        243.349
131        236.717        247.182
132        236.717        254.265
133        231.483        252.918
134        231.483        260.822
135        231.483        272.878
136        231.483        273.062
137        231.483          268.2
138        229.303        263.738
139        229.303        256.836
140        229.303        255.902
141        229.303        264.967
142        229.303        257.141
143        228.108        262.733
144        225.722        237.717
145        224.004        234.547
146        224.004        244.058
147        219.337        258.572
148        219.134         259.09
149        218.935        245.853
150        218.249        245.251
151        207.936        258.434
152        207.936        262.294
153        207.936        272.439
154        207.936            260
155        207.936        251.913
156        207.936        240.313
157        207.936        228.888
158        207.936         244.79
159        207.936        239.941
160        207.667        244.514
161        207.454        222.233
162        203.034        215.156
163        201.023        208.217
164        200.542         209.27
165        199.939        204.073
166        198.744        201.592
167        191.213        199.894
168        191.213        204.995
169        191.155        204.542
170         189.49        198.699
171        189.334        197.407
172        187.562        196.027
173        187.562        191.082
174        187.562        192.742
175        187.562        206.868
176        187.562        205.876
177        187.562        217.062
178        182.365        213.067
179        179.405        198.271
180        178.616        187.598
181        143.526        190.665
182        142.558        182.122
183        142.558        161.236
184        142.021        158.543
185        141.835        147.167
186        137.547         145.13
187        136.835        142.356
188        136.835        142.362
189        136.835        147.758
190        136.811        152.489
191        136.811        141.972
192        136.811        141.828
193        136.811        149.887
194        135.668        153.051
195        135.668        139.597
196         134.74        143.597
197         134.74        139.041
198        134.716        140.491
199        134.716        137.223
200        134.296        138.238
201        133.582        139.272
202        131.479        134.691
203        131.479        134.549
204        131.479        141.566
205        131.479        153.346
206        131.479        144.421
207        131.479        148.518
208        129.922        157.051
209        129.922        147.493
210        129.922        144.132
211        125.293        150.422
212            124        143.226
213            124        138.522
214            124         144.57
215        121.715         150.78
216        121.715        133.988
217        121.715        139.606
218        121.135        143.886
219        119.605        148.412
220        119.605         153.46
221        119.195         150.09
222        119.195        135.919
223        119.195        136.219
224        119.195        134.969
225        116.627        139.402
226        116.627        130.321
227        116.627        133.659
228        116.627        136.374
229        116.627        138.577
230        116.627        146.399
231        116.571        147.345
232        116.175        136.767
233        116.175        124.471
234        116.175        123.416
235        116.175         130.88
236        116.122        133.998
237        114.912         126.94
238         114.86        120.459
239         114.86        117.469
240        114.474        125.337
241        114.074        131.047
242        114.074        127.966
243        114.074        129.754
244        112.791          133.2
245        112.391        123.526
246        112.391        116.868
247        111.789        122.411
248        111.789        127.569
249        111.789        137.343
250        111.789        139.867
251        111.789        141.235
252        111.385        138.176
253        111.385        124.297
254        111.385        118.046
255        111.385        120.584
256        111.385        128.354
257        111.385        130.608
258        111.385        131.302
259        111.385        134.029
260        111.385        131.723
261        111.385        128.934
262        110.908        127.581
263        110.908        119.014
264        110.908        126.287
265        110.908        132.353
266        110.908        133.644
267        110.908        132.526
268        110.908          136.7
269        110.908        137.041
270        110.908        139.231
271        110.908        131.353
272        110.908         132.05
273        110.908         137.76
274        110.908        139.258
275        110.908        139.045
276        110.908        139.288
277        110.908        140.188
278        110.632        131.648
279        110.632        120.878
280        110.632        119.466
281        110.632        125.532
282        110.632        122.446
283        110.632        126.626
284        110.632        128.024
285        110.632        130.796
286        109.756        132.006
287        109.103        118.504
288        109.103        110.772
289        109.103        113.286
290        109.103        120.298
291        109.103        125.068
292        109.103        129.194
293        109.103        125.664
294        109.103        128.012
295        109.103        130.958
296        109.103        132.252
297        109.103        132.168
298        108.804        142.186
299        108.804        125.252
300        108.804        116.877
301        87.0023        115.585
302        87.0023        103.143
303        86.5416        101.681
304        86.5416        94.1857
305        86.5416        94.7412
306        86.5416        93.3446
307        86.5416        96.5961
308        86.5416        99.7519
309        86.5416         101.07
310        86.3182        101.405
311        85.8483        89.6673
312        85.8483        91.0518
313        84.8515        93.3884
314        84.8515        86.8639
315        84.8515        88.4446
316        84.8515        93.6792
317        84.8515        96.5163
318        83.8163        101.917
319        83.8163        90.0767
320        83.8163         92.323
321        83.8163        92.4507
322        83.8163        97.2355
323        83.8163        102.372
324        83.8163        108.254
325        83.8163        108.639
326        83.8163        112.546
327        83.8163        110.602
328        83.8163        106.047
329        83.8163        98.4755
330        83.8163        100.143
331        83.2683        94.7129
332        83.0216        87.9776
333        82.5838        85.0625
334        82.4773        83.6974
335        81.7527        83.4057
336        81.7527        83.1906
337        81.7527        85.5496
338        81.7527        88.1951
339        81.7527        88.3799
340        81.7527        94.5584
341        81.7527        97.1391
342        81.7527        100.791
343        81.7527        102.579
344        81.7527        105.524
345        81.7527        106.499
346        81.7527        105.119
347        81.7527        103.299
348        81.7527        99.4415
349        81.7527        102.341
350        81.7527        97.7869
351        81.7527        101.145
352        81.7527        99.9817
353        81.7527        95.9646
354        81.7527         99.392
355        81.7527        106.685
356        81.6318        103.664
357        81.6318        90.6988
358        81.1297        90.9472
359        81.1297        85.1122
360        80.7047        86.1524
361        78.0203        83.3047
362        78.0203        83.1266
363          77.42        88.3897
364          77.42        82.4445
365          77.42        84.8204
366          77.42        90.7751
367          77.42         89.223
368        76.7427        89.3963
369        76.7427        83.4113
370        76.7427        85.5285
371        76.7427        89.6883
372        76.7253        89.6789
373        76.0692         81.698
374        76.0692        77.0126
375        76.0692        80.6895
376        76.0692        83.1052
377        76.0692        89.7347
378        76.0692        85.1287
379        76.0692        91.2651
380        76.0692        94.2296
381        76.0692        96.6464
382        76.0692         106.53
383        76.0692        93.4476
384        76.0692        90.3477
385        76.0692        92.4848
386        76.0692        94.6548
387        76.0498        95.4146
388        76.0498         84.609
389        76.0498         83.404
390        76.0498          83.47
391        74.3942        82.0665
392        74.1771        76.3678
393        74.1577        78.5745
394        74.1577        75.8064
395        74.1577        81.0791
396        74.1577        82.2363
397        74.1577        88.8937
398        73.6051        91.0831
399        73.6051        81.9755
400        73.4444        82.8002
401        73.4444        76.0679
402        73.4444         78.346
403        73.4444        85.3256
404        73.4444        93.9936
405        73.4444        96.7061
406        73.4444        91.0501
407        73.4444         94.157
408        73.4444        90.2161
409        73.4444        93.4607
410        73.4444        92.2795
411        73.4444        96.2687
412        73.4444         90.899
413        73.4444        96.1275
414        73.4444        96.4609
415        73.4444        102.827
416        73.4444        98.4735
417        73.4444        100.676
418        73.4444        97.3482
419        73.4444        99.9422
420        73.4444        94.8007
421        73.3208        84.9227
422        73.3208        83.1125
423        73.3208        87.9778
424        73.3208        94.3756
425        73.3208        97.3176
426        73.3208        97.4938
427        73.3208         90.478
428        73.3208        99.7715
429        73.3208        95.6109
430        73.3208        100.016
431        73.3208          96.74
432        73.3208        97.5754
433        73.3208        101.485
434        73.3208        97.3584
435        73.3208        97.9494
436        73.3208        97.6785
437        73.3208        104.648
438        73.3208        103.582
439        73.3208        103.658
440        73.3208        98.3622
441        73.3208        102.485
442        73.3208        106.912
443        73.0278        104.765
444        72.8635        88.1893
445        71.9498        78.9363
446        71.9498        74.1905
447        71.9498        78.1776
448        71.9498        85.0391
449        71.9498        84.0804
450        71.9498        92.2099
451        69.0745        85.4727
452        69.0745        81.1528
453        69.0551          84.33
454        69.0551        76.2025
455        69.0551         79.214
456        69.0551        85.4731
457        68.9539        83.4869
458        68.9539        77.4141
459        68.9539        78.5588
460        68.9539         80.351
461        68.9539        84.5541
462        68.9539        85.0774
463        68.7542        88.8178
464        68.7542        79.4638
465        68.7542        77.4445
466         68.419        81.5682
467         68.419        72.3919
468         68.419        77.9908
469         68.419        80.6406
470         68.419        85.6704
471         68.419        86.6003
472         68.419        85.3741
473         68.419        89.8287
474         68.419        91.5505
475         68.419        93.2061
476        68.1224        90.3322
477        68.1224        84.0208
478        68.1224        76.9974
479        68.1224        80.4679
480        68.1224        78.4168
481        68.1224        78.3027
482        68.1224        78.5628
483        68.1224        78.6968
484        68.1224        84.7686
485        68.1224        86.7548
486        68.1224        86.6294
487        68.1224        84.2527
488        68.1224        86.3359
489        68.1224         92.446
490        68.1224        88.4848
491        68.1224        90.0635
492        68.1224        91.6206
493        68.1224        85.7256
494        68.1224        90.4077
495        68.1224         87.768
496        68.1224        89.0384
497        68.1224        89.6907
498        68.1224        86.7667
499        68.1224        79.2924
500        68.1224        85.2467
501        68.1224        89.0381
502        68.1224        89.0513
503        68.1224        94.3516
504        68.1224         88.933
505        67.4343        88.3616
506        67.4343        79.9382
507        67.4343        74.5682
508        67.4343        78.9244
509        67.4343        86.6011
510        67.4343         86.481
511        65.3039        79.0678
512        65.3039        73.8868
513        65.3039        74.7434
514        65.3039        78.1645
515        65.3039        84.1009
516        65.3039        82.6075
517        65.3039        87.8435
518        65.3039        87.7512
519        65.3039        91.2625
520        65.3039        94.1346
521        65.3039        87.7411
522        65.3039        89.8647
523        65.3039        91.6636
524        65.3039        86.5926
525        64.5595        85.4459
526        64.5595        73.0289
527        64.5595          74.96
528        64.5595        76.1894
529        64.5595        82.7852
530        64.5595        85.4476
531        64.5595        82.1279
532        64.5595        90.7924
533        64.5595        87.9675
534        64.5595        85.8886
535        64.5595        83.8172
536        64.5595        87.1442
537        64.5595        79.5383
538        64.5595        83.1069
539        64.5595        81.4865
540        64.5595        86.8515
541        62.2936        73.9617
542        62.2936        68.6996
543        62.2936        69.3553
544        62.2936        71.5311
545        62.2936        74.9265
546        62.2936        84.7753
547        62.2936        84.4664
548        62.2936         82.501
549        62.2936        82.9697
550        62.2936        84.8748
551        62.2936        82.6959
552        62.2936         84.829
553        62.2936        85.7516
554        62.2936        81.0133
555        62.2936        84.5946
556        62.2936        87.0882
