Generation  Best distance  Mean distance
1        2280.79         2611.3
2        2048.33        2384.94
3         1802.1        2178.55
4        1704.17        1934.57
5        1606.28        1766.47
6        1503.51        1654.71
7         1379.8        1546.09
8        1276.85        1437.39
9        1210.18         1334.3
10        1119.14        1256.21
11        1074.95        1188.06
12        1048.06        1120.47
13        1009.18        1092.34
14        938.728        1060.09
15        936.566        1004.84
16        903.021        952.164
17        869.616        926.049
18        852.056        900.489
19        834.519        881.434
20        822.128        884.621
21        816.351        871.187
22        808.682        846.881
23        789.572        828.261
24        787.508        833.067
25        770.313        825.437
26        754.373         813.06
27        702.321        797.911
28        691.116        760.114
29        666.347        715.932
30        647.655        698.121
31        650.632        729.619
32        631.804         683.31
33         618.12        656.852
34         618.12        639.427
35        611.923        637.731
36        588.184        627.383
37        576.598        607.117
38         562.85        590.948
39        560.952        584.443
40        545.538        578.688
41        537.708        577.744
42        495.789        569.909
43        483.781        551.258
44        480.827        512.293
45        472.997        497.594
46        468.732        483.997
47        451.885        480.243
48        450.659        476.832
49        448.223        491.314
50         447.97        499.517
51        409.855        486.953
52        401.001         467.15
53        398.114        437.323
54        390.603        416.692
55        371.534        400.504
56        362.738        395.128
57        359.603        386.267
58        355.272        379.337
59        351.351        370.333
60        344.166        363.766
61        342.876        391.408
62        341.086         364.34
63        334.983        351.391
64        334.103        341.915
65        333.007        340.394
66        325.686        343.038
67        323.741        338.748
68        312.485        334.888
69        309.406        326.365
70        309.406        321.256
71         308.63        320.931
72        300.501         315.68
73        294.569        311.804
74        294.162        304.336
75        291.642        300.063
76        286.237            316
77        281.805        307.651
78        279.708        297.187
79        275.147        290.375
80        272.955        296.145
81        271.112        295.693
82        269.093        285.491
83        267.773        275.477
84        266.013         278.46
85        260.988        283.681
86        258.236        286.838
87        251.085        292.634
88        247.786        277.945
89        245.913        262.935
90        242.754        258.618
91        241.259        277.524
92         236.33        269.454
93         236.33        271.568
94         236.33        263.956
95         236.33        255.999
96        233.876        255.132
97        233.876        243.714
98        232.557        244.112
99        230.956        240.435
100        228.958        237.471
101        228.958        234.859
102        227.092        236.858
103        223.776        232.968
104         221.91        235.577
105         221.91        231.295
106        217.802        232.484
107        215.823        226.862
108        215.823        223.622
109        215.051        220.613
110        215.005        219.579
111        212.445        231.854
112        210.064        231.556
113        206.788        224.316
114        204.619        221.965
115        203.559        221.789
116        201.028        216.078
117        197.442        212.003
118        196.715          204.6
119        195.906        205.357
120        194.376        217.928
121        194.376        241.568
122        194.376        229.152
123        193.551        224.332
124        193.551         207.37
125        191.907        205.509
126        191.907        199.068
127        191.907        204.276
128        191.907        208.621
129        191.907        211.022
130        191.907        212.051
131        191.907        215.883
132        188.519        217.302
133        188.519        220.908
134        188.519        224.143
135         188.13        224.245
136         188.13        208.721
137        186.902        205.938
138        186.551        192.711
139        184.697        189.479
140        181.924        188.929
141        181.924        189.205
142        181.898        190.168
143        180.576        192.076
144        178.637        192.815
145        176.572        193.091
146        174.633        188.394
147        174.633        182.922
148        174.633        192.755
149        174.633        193.161
150        174.633        199.334
151        150.268        186.943
152        148.738        191.555
153        148.738        186.706
154        148.738        172.366
155        148.738        171.056
156        148.738        178.747
157        146.417        179.213
158        146.417         160.58
159        146.417        162.571
160        146.028        161.019
161        146.028        151.416
162        146.028         153.91
163        143.177        165.812
164        142.788        154.518
165        141.449        150.265
166         141.06        146.801
167         141.06        146.225
168        139.806        149.431
169        139.806        143.985
170        139.806        145.372
171        139.484        149.046
172        137.098        147.037
173        137.098        143.896
174        136.926        145.677
175        136.475        139.897
176        136.257        141.195
177        134.764        143.756
178         134.57        140.171
179         134.57         139.22
180         134.57         142.53
181        125.778        138.624
